Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-24,1,DEN,OKC,0,87,102,35,98,0.357,7,38,0.184,10,14,0.714,17,57,29,11,7,16,12,43,101,0.426,8,36,0.222,8,12,0.667,13,49,23,9,13,12,15,0.0
2024-10-26,1,DEN,LAC,0,104,109,35,87,0.402,14,35,0.4,20,24,0.833,10,37,20,13,4,10,22,40,82,0.488,12,33,0.364,17,21,0.81,11,44,30,4,5,17,24,0.0
2024-10-28,0,DEN,TOR,1,127,125,47,96,0.49,9,20,0.45,24,30,0.8,15,52,29,6,6,16,20,49,109,0.45,10,35,0.286,17,21,0.81,18,54,30,7,7,15,27,0.0
2024-10-29,0,DEN,BRK,1,144,139,46,89,0.517,13,27,0.481,39,47,0.83,9,43,31,3,4,5,22,49,96,0.51,20,52,0.385,21,27,0.778,7,41,37,4,6,9,32,0.3333333333333333
2024-11-01,0,DEN,MIN,0,116,119,41,92,0.446,11,32,0.344,23,29,0.793,17,46,30,11,2,15,18,43,83,0.518,18,42,0.429,15,18,0.833,8,38,34,8,9,17,22,0.5
2024-11-02,1,DEN,UTA,1,129,103,48,99,0.485,16,32,0.5,17,23,0.739,19,52,33,14,1,18,25,32,77,0.416,13,42,0.31,26,31,0.839,8,39,24,7,8,24,22,0.4
2024-11-04,1,DEN,TOR,1,121,119,41,83,0.494,10,31,0.323,29,38,0.763,14,44,29,9,10,17,21,47,103,0.456,13,39,0.333,12,18,0.667,14,41,38,12,3,14,27,0.5
2024-11-06,1,DEN,OKC,1,124,122,42,89,0.472,16,38,0.421,24,33,0.727,13,55,34,8,6,18,22,44,100,0.44,16,40,0.4,18,23,0.783,13,47,29,15,6,14,28,0.5714285714285714
2024-11-08,1,DEN,MIA,1,135,122,50,81,0.617,18,35,0.514,17,19,0.895,6,39,37,5,5,18,13,46,94,0.489,20,43,0.465,10,13,0.769,9,33,33,11,1,14,19,0.625
2024-11-10,1,DEN,DAL,1,122,120,45,89,0.506,14,29,0.483,18,26,0.692,13,45,35,6,5,10,16,48,90,0.533,10,33,0.303,14,19,0.737,10,42,29,7,5,10,17,0.6666666666666666
