Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-24,0,OKC,DEN,1,102,87,43,101,0.426,8,36,0.222,8,12,0.667,13,49,23,9,13,12,15,35,98,0.357,7,38,0.184,10,14,0.714,17,57,29,11,7,16,12,0.0
2024-10-26,0,OKC,CHI,1,114,95,45,107,0.421,8,40,0.2,16,20,0.8,9,54,21,15,5,10,18,32,92,0.348,15,53,0.283,16,22,0.727,11,61,23,6,2,26,19,1.0
2024-10-27,1,OKC,ATL,1,128,104,44,89,0.494,16,40,0.4,24,32,0.75,11,45,26,13,12,10,23,36,91,0.396,10,31,0.323,22,29,0.759,17,49,24,7,4,20,23,1.0
2024-10-30,1,OKC,SAS,1,105,93,41,89,0.461,17,41,0.415,6,8,0.75,5,39,28,18,6,14,15,35,85,0.412,12,36,0.333,11,13,0.846,13,52,22,6,6,22,8,1.0
2024-11-01,0,OKC,POR,1,137,114,51,95,0.537,19,49,0.388,16,19,0.842,14,45,31,14,9,13,29,39,83,0.47,15,35,0.429,21,31,0.677,11,36,27,8,5,19,17,1.0
2024-11-02,0,OKC,LAC,1,105,92,36,84,0.429,16,39,0.41,17,19,0.895,3,41,25,11,3,12,22,32,79,0.405,11,35,0.314,17,26,0.654,10,50,23,10,7,22,17,1.0
2024-11-04,1,OKC,ORL,1,102,86,39,85,0.459,12,31,0.387,12,16,0.75,5,42,23,12,4,17,21,29,82,0.354,5,34,0.147,23,27,0.852,7,41,20,12,5,19,16,1.0
2024-11-06,0,OKC,DEN,0,122,124,44,100,0.44,16,40,0.4,18,23,0.783,13,47,29,15,6,14,28,42,89,0.472,16,38,0.421,24,33,0.727,13,55,34,8,6,18,22,1.0
2024-11-08,1,OKC,HOU,1,126,107,46,90,0.511,14,37,0.378,20,23,0.87,7,41,24,9,8,11,23,39,90,0.433,11,30,0.367,18,26,0.692,14,48,19,7,3,17,18,0.875
2024-11-10,1,OKC,GSW,0,116,127,42,94,0.447,11,33,0.333,21,26,0.808,14,41,25,4,6,11,18,45,89,0.506,21,43,0.488,16,23,0.696,13,46,35,8,3,15,26,0.8888888888888888
2024-11-11,1,OKC,LAC,1,134,128,47,91,0.516,18,46,0.391,22,23,0.957,9,29,31,16,5,11,23,44,80,0.55,20,37,0.541,20,29,0.69,15,47,31,5,5,24,22,0.8
2024-11-13,1,OKC,NOP,1,106,88,39,88,0.443,15,39,0.385,13,16,0.813,5,31,20,16,7,7,17,34,86,0.395,9,37,0.243,11,17,0.647,21,58,21,3,4,24,15,0.8181818181818182
2024-11-15,1,OKC,PHO,1,99,83,36,91,0.396,10,40,0.25,17,18,0.944,13,53,21,6,11,11,26,22,75,0.293,9,37,0.243,30,40,0.75,11,50,17,6,4,17,20,0.8333333333333334
2024-11-17,1,OKC,DAL,0,119,121,43,87,0.494,14,42,0.333,19,25,0.76,7,29,29,11,5,8,25,40,84,0.476,11,27,0.407,30,36,0.833,18,53,18,4,5,16,20,0.8461538461538461
2024-11-19,0,OKC,SAS,0,104,110,41,100,0.41,16,53,0.302,6,7,0.857,13,47,24,16,4,14,18,39,83,0.47,19,46,0.413,13,19,0.684,8,46,32,5,5,21,13,0.7857142857142857
2024-11-20,1,OKC,POR,1,109,99,40,91,0.44,9,31,0.29,20,23,0.87,15,46,24,14,8,14,20,32,79,0.405,15,38,0.395,20,28,0.714,16,49,18,6,7,24,20,0.7333333333333333
2024-11-25,0,OKC,SAC,1,130,109,48,86,0.558,14,31,0.452,20,25,0.8,11,44,28,6,3,15,18,42,87,0.483,8,32,0.25,17,23,0.739,9,31,24,10,4,12,22,0.75
2024-11-27,0,OKC,GSW,1,105,101,39,85,0.459,11,37,0.297,16,26,0.615,8,48,26,10,9,14,21,35,98,0.357,16,50,0.32,15,21,0.714,18,57,25,7,6,16,21,0.7647058823529411
2024-11-29,0,OKC,LAL,1,101,93,38,93,0.409,13,40,0.325,12,16,0.75,15,47,20,12,3,10,17,33,73,0.452,11,38,0.289,16,21,0.762,8,47,25,4,6,17,18,0.7777777777777778
2024-12-01,0,OKC,HOU,0,116,119,42,94,0.447,13,39,0.333,19,25,0.76,11,46,30,5,4,7,26,38,92,0.413,13,37,0.351,30,39,0.769,15,51,20,3,6,10,21,0.7894736842105263
2024-12-03,1,OKC,UTA,1,133,106,53,102,0.52,17,47,0.362,10,11,0.909,15,34,32,18,3,8,23,38,70,0.543,13,35,0.371,17,22,0.773,11,36,21,3,6,29,14,0.75
2024-12-05,0,OKC,TOR,1,129,92,49,102,0.48,17,47,0.362,14,17,0.824,13,55,28,15,11,6,16,32,90,0.356,11,45,0.244,17,20,0.85,12,51,24,5,7,20,16,0.7619047619047619
2024-12-07,0,OKC,NOP,1,119,109,45,85,0.529,12,32,0.375,17,21,0.81,10,45,27,13,3,20,24,38,79,0.481,11,37,0.297,22,27,0.815,8,35,25,15,6,18,20,0.7727272727272727
2024-12-10,1,OKC,DAL,1,118,104,46,101,0.455,20,50,0.4,6,7,0.857,17,52,29,14,5,14,17,38,80,0.475,15,36,0.417,13,19,0.684,7,44,25,10,2,19,12,0.782608695652174
2024-12-14,1,OKC,HOU,1,111,96,36,80,0.45,11,30,0.367,28,32,0.875,4,43,19,12,4,12,24,35,96,0.365,11,46,0.239,15,25,0.6,19,49,17,7,3,16,25,0.7916666666666666
2024-12-19,0,OKC,ORL,1,105,99,40,83,0.482,10,31,0.323,15,16,0.938,4,32,23,15,6,13,20,35,78,0.449,11,35,0.314,18,25,0.72,10,40,25,6,6,20,16,0.8
2024-12-20,0,OKC,MIA,1,104,97,39,86,0.453,14,34,0.412,12,17,0.706,12,48,24,8,5,14,17,36,83,0.434,12,40,0.3,13,20,0.65,7,41,20,9,3,19,16,0.8076923076923077
2024-12-23,1,OKC,WAS,1,123,105,47,106,0.443,10,38,0.263,19,22,0.864,19,59,25,15,9,12,18,36,91,0.396,16,43,0.372,17,20,0.85,13,51,25,7,8,19,16,0.8148148148148148
2024-12-26,0,OKC,IND,1,120,114,44,95,0.463,13,37,0.351,19,24,0.792,9,45,20,4,4,3,18,42,89,0.472,14,36,0.389,16,22,0.727,11,51,28,1,8,11,21,0.8214285714285714
2024-12-28,0,OKC,CHO,1,106,94,42,88,0.477,10,38,0.263,12,14,0.857,9,49,29,9,1,17,19,29,80,0.363,11,34,0.324,25,28,0.893,8,44,17,9,5,18,16,0.8275862068965517
2024-12-29,1,OKC,MEM,1,130,106,52,103,0.505,14,44,0.318,12,12,1.0,9,45,35,10,9,10,24,37,97,0.381,14,51,0.275,18,21,0.857,16,51,30,6,4,21,15,0.8333333333333334
2024-12-31,1,OKC,MIN,1,113,105,42,89,0.472,12,36,0.333,17,23,0.739,9,37,25,16,2,12,13,39,79,0.494,15,38,0.395,12,12,1.0,10,43,21,3,7,24,18,0.8387096774193549
