Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,0,CHI,NOP,0,111,123,42,86,0.488,10,34,0.294,17,25,0.68,9,47,26,4,2,21,16,45,97,0.464,14,37,0.378,19,21,0.905,7,42,29,15,10,12,17,0.0
2024-10-25,0,CHI,MIL,1,133,122,46,96,0.479,21,47,0.447,20,23,0.87,9,46,30,10,4,10,17,46,93,0.495,13,40,0.325,17,25,0.68,8,47,24,5,3,15,14,0.0
2024-10-26,1,CHI,OKC,0,95,114,32,92,0.348,15,53,0.283,16,22,0.727,11,61,23,6,2,26,19,45,107,0.421,8,40,0.2,16,20,0.8,9,54,21,15,5,10,18,0.5
2024-10-28,0,CHI,MEM,1,126,123,45,100,0.45,25,53,0.472,11,17,0.647,11,50,36,5,6,9,15,51,111,0.459,14,43,0.326,7,13,0.538,18,60,37,5,9,10,21,0.3333333333333333
2024-10-30,1,CHI,ORL,1,102,99,36,84,0.429,13,34,0.382,17,25,0.68,9,54,23,6,2,15,16,35,86,0.407,11,46,0.239,18,20,0.9,6,42,25,9,8,12,19,0.5
2024-11-01,0,CHI,BRK,0,112,120,38,88,0.432,17,44,0.386,19,24,0.792,10,44,24,5,3,16,15,49,94,0.521,11,36,0.306,11,13,0.846,9,46,34,11,6,11,20,0.6
2024-11-04,1,CHI,UTA,0,126,135,45,95,0.474,14,37,0.378,22,25,0.88,10,36,36,7,7,9,23,48,89,0.539,16,36,0.444,23,30,0.767,12,49,35,3,6,13,18,0.5
2024-11-06,0,CHI,DAL,0,99,119,36,86,0.419,12,42,0.286,15,23,0.652,14,51,25,8,2,23,17,45,93,0.484,12,38,0.316,17,21,0.81,9,47,33,11,4,15,19,0.42857142857142855
2024-11-07,1,CHI,MIN,0,119,135,47,88,0.534,15,36,0.417,10,15,0.667,10,32,30,9,4,13,20,51,93,0.548,16,38,0.421,17,17,1.0,10,40,29,7,4,14,17,0.375
2024-11-09,0,CHI,ATL,1,125,113,46,92,0.5,13,39,0.333,20,23,0.87,13,47,30,12,6,18,18,41,89,0.461,9,29,0.31,22,30,0.733,10,39,31,8,5,14,19,0.3333333333333333
2024-11-11,1,CHI,CLE,0,113,119,43,87,0.494,14,38,0.368,13,16,0.813,8,51,26,7,5,21,17,43,97,0.443,15,45,0.333,18,24,0.75,12,43,26,14,3,9,13,0.4
2024-11-13,0,CHI,NYK,1,124,123,44,82,0.537,14,36,0.389,22,27,0.815,7,40,31,10,6,18,17,48,94,0.511,15,37,0.405,12,18,0.667,10,40,31,7,3,15,17,0.36363636363636365
2024-11-15,0,CHI,CLE,0,126,144,45,88,0.511,20,42,0.476,16,20,0.8,3,36,32,7,4,17,20,51,93,0.548,21,43,0.488,21,24,0.875,4,40,33,11,6,13,16,0.4166666666666667
2024-11-17,1,CHI,HOU,0,107,143,36,107,0.336,14,56,0.25,21,22,0.955,13,47,26,8,7,15,21,55,105,0.524,10,34,0.294,23,32,0.719,14,66,34,8,9,11,18,0.38461538461538464
2024-11-18,0,CHI,DET,1,122,112,44,91,0.484,23,46,0.5,11,14,0.786,10,46,28,3,5,11,16,42,98,0.429,15,44,0.341,13,19,0.684,16,48,27,3,3,9,19,0.35714285714285715
2024-11-20,0,CHI,MIL,0,106,122,41,88,0.466,17,45,0.378,7,7,1.0,5,33,25,7,2,14,23,44,80,0.55,13,36,0.361,21,31,0.677,10,45,30,7,2,12,13,0.4
2024-11-22,1,CHI,ATL,1,136,122,49,86,0.57,19,43,0.442,19,21,0.905,5,41,36,8,10,19,17,49,107,0.458,10,34,0.294,14,19,0.737,14,42,32,11,4,11,16,0.375
