Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-24,1,DAL,SAS,1,120,109,42,102,0.412,19,44,0.432,17,23,0.739,17,50,27,9,5,10,21,39,86,0.453,12,36,0.333,19,24,0.792,12,52,30,6,5,19,18,0.0
2024-10-26,0,DAL,PHO,0,102,114,37,93,0.398,13,41,0.317,15,18,0.833,12,46,22,6,2,9,28,36,80,0.45,14,39,0.359,28,37,0.757,7,47,26,3,4,11,17,1.0
2024-10-28,1,DAL,UTA,1,110,102,43,95,0.453,11,39,0.282,13,17,0.765,13,50,27,9,12,14,23,34,92,0.37,10,35,0.286,24,29,0.828,15,50,24,7,5,15,17,0.5
2024-10-29,0,DAL,MIN,1,120,114,45,93,0.484,16,39,0.41,14,18,0.778,12,40,25,12,2,10,21,39,77,0.506,19,39,0.487,17,26,0.654,11,42,33,5,2,20,20,0.6666666666666666
2024-10-31,1,DAL,HOU,0,102,108,39,85,0.459,10,30,0.333,14,20,0.7,10,37,21,6,7,10,27,40,97,0.412,8,34,0.235,20,27,0.741,18,50,21,4,4,10,20,0.75
2024-11-03,1,DAL,ORL,1,108,85,42,85,0.494,10,32,0.313,14,23,0.609,12,53,25,8,5,19,22,31,93,0.333,8,41,0.195,15,19,0.789,13,43,19,8,4,15,22,0.6
2024-11-04,1,DAL,IND,0,127,134,46,89,0.517,15,36,0.417,20,25,0.8,5,38,29,4,3,9,18,54,95,0.568,13,32,0.406,13,20,0.65,7,46,30,5,3,10,16,0.6666666666666666
2024-11-06,1,DAL,CHI,1,119,99,45,93,0.484,12,38,0.316,17,21,0.81,9,47,33,11,4,15,19,36,86,0.419,12,42,0.286,15,23,0.652,14,51,25,8,2,23,17,0.5714285714285714
2024-11-08,1,DAL,PHO,0,113,114,41,80,0.513,11,33,0.333,20,22,0.909,8,39,18,5,1,11,22,43,86,0.5,15,39,0.385,13,18,0.722,11,37,26,6,2,9,18,0.625
2024-11-10,0,DAL,DEN,0,120,122,48,90,0.533,10,33,0.303,14,19,0.737,10,42,29,7,5,10,17,45,89,0.506,14,29,0.483,18,26,0.692,13,45,35,6,5,10,16,0.5555555555555556
2024-11-12,0,DAL,GSW,0,117,120,44,84,0.524,11,34,0.324,18,24,0.75,8,40,26,6,1,18,23,45,94,0.479,14,41,0.341,16,27,0.593,18,50,29,13,7,13,18,0.5
2024-11-14,0,DAL,UTA,0,113,115,43,85,0.506,12,39,0.308,15,20,0.75,11,30,25,11,10,17,18,43,85,0.506,13,34,0.382,16,21,0.762,16,40,25,11,2,20,20,0.45454545454545453
2024-11-16,1,DAL,SAS,1,110,93,44,94,0.468,8,31,0.258,14,18,0.778,13,53,26,9,7,15,18,28,88,0.318,11,40,0.275,26,30,0.867,13,45,21,10,9,12,17,0.4166666666666667
2024-11-17,0,DAL,OKC,1,121,119,40,84,0.476,11,27,0.407,30,36,0.833,18,53,18,4,5,16,20,43,87,0.494,14,42,0.333,19,25,0.76,7,29,29,11,5,8,25,0.46153846153846156
2024-11-19,1,DAL,NOP,1,132,91,49,94,0.521,14,31,0.452,20,25,0.8,14,48,26,12,7,12,15,31,78,0.397,11,32,0.344,18,21,0.857,7,37,19,9,4,21,22,0.5
