Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,1,PHI,MIL,0,109,124,41,98,0.418,8,31,0.258,19,27,0.704,17,49,18,4,2,10,28,43,80,0.538,16,37,0.432,22,31,0.71,8,46,27,4,9,14,23,0.0
2024-10-25,0,PHI,TOR,0,107,115,29,76,0.382,9,29,0.31,40,53,0.755,10,28,19,11,5,16,32,35,76,0.461,6,23,0.261,39,46,0.848,18,54,25,11,13,27,34,0.0
2024-10-27,0,PHI,IND,1,118,114,42,98,0.429,11,42,0.262,23,31,0.742,20,54,15,9,4,20,26,39,84,0.464,13,32,0.406,23,34,0.676,7,37,28,8,4,20,26,0.0
2024-10-30,1,PHI,DET,0,95,105,33,79,0.418,8,28,0.286,21,28,0.75,8,37,17,7,4,9,21,36,78,0.462,15,36,0.417,18,22,0.818,12,49,23,4,5,17,25,0.3333333333333333
2024-11-02,1,PHI,MEM,0,107,124,36,89,0.404,19,46,0.413,16,20,0.8,8,33,22,11,5,14,19,48,87,0.552,12,27,0.444,16,21,0.762,11,52,35,9,6,17,22,0.25
2024-11-04,0,PHI,PHO,0,116,118,40,87,0.46,20,51,0.392,16,18,0.889,9,38,27,10,4,15,22,42,82,0.512,11,32,0.344,23,26,0.885,9,43,24,6,4,14,16,0.2
2024-11-06,0,PHI,LAC,0,98,110,40,73,0.548,7,25,0.28,11,19,0.579,10,32,19,10,2,20,22,41,72,0.569,12,28,0.429,16,19,0.842,8,29,27,12,1,19,16,0.16666666666666666
2024-11-08,0,PHI,LAL,0,106,116,39,96,0.406,13,39,0.333,15,23,0.652,13,44,28,6,4,8,14,44,85,0.518,16,35,0.457,12,14,0.857,5,45,28,1,13,13,17,0.14285714285714285
2024-11-10,1,PHI,CHO,1,107,105,39,84,0.464,9,33,0.273,20,26,0.769,8,40,24,8,1,17,23,36,95,0.379,14,54,0.259,19,22,0.864,12,50,22,10,5,21,22,0.125
2024-11-12,1,PHI,NYK,0,99,111,31,83,0.373,14,42,0.333,23,24,0.958,9,40,19,10,6,15,20,44,89,0.494,9,31,0.29,14,15,0.933,8,47,31,8,5,15,15,0.2222222222222222
2024-11-13,1,PHI,CLE,0,106,114,41,92,0.446,14,43,0.326,10,11,0.909,12,45,24,8,2,12,13,42,85,0.494,16,40,0.4,14,17,0.824,9,46,25,8,1,11,14,0.2
2024-11-15,0,PHI,ORL,0,86,98,29,72,0.403,10,31,0.323,18,21,0.857,6,34,19,10,3,18,23,34,78,0.436,11,37,0.297,19,22,0.864,11,43,15,11,6,18,21,0.18181818181818182
2024-11-18,0,PHI,MIA,0,89,106,35,84,0.417,10,41,0.244,9,12,0.75,2,42,25,10,3,15,17,36,87,0.414,13,44,0.295,21,23,0.913,9,53,26,10,2,15,13,0.16666666666666666
2024-11-20,0,PHI,MEM,0,111,117,39,87,0.448,11,33,0.333,22,24,0.917,14,41,21,12,6,14,19,41,85,0.482,19,43,0.442,16,16,1.0,9,41,29,5,6,20,17,0.15384615384615385
2024-11-22,1,PHI,BRK,1,113,98,41,92,0.446,16,43,0.372,15,20,0.75,15,40,25,13,9,12,16,39,79,0.494,13,37,0.351,7,7,1.0,7,34,28,1,4,19,17,0.14285714285714285
2024-11-24,1,PHI,LAC,0,99,125,34,86,0.395,9,39,0.231,22,26,0.846,13,33,22,8,5,14,17,47,81,0.58,12,30,0.4,19,25,0.76,10,44,31,9,5,17,22,0.2
2024-11-27,1,PHI,HOU,0,115,122,43,96,0.448,12,33,0.364,17,23,0.739,10,42,19,12,7,16,26,40,88,0.455,10,31,0.323,32,38,0.842,14,51,23,10,14,21,19,0.1875
2024-11-30,0,PHI,DET,1,111,96,42,85,0.494,11,31,0.355,16,22,0.727,12,50,19,9,8,17,21,35,91,0.385,11,40,0.275,15,18,0.833,10,42,22,6,5,17,19,0.17647058823529413
2024-12-03,0,PHI,CHO,1,110,104,38,82,0.463,16,40,0.4,18,20,0.9,8,31,26,9,3,12,22,34,77,0.442,13,34,0.382,23,28,0.821,15,47,22,5,3,19,17,0.2222222222222222
2024-12-04,1,PHI,ORL,0,102,106,40,82,0.488,11,30,0.367,11,19,0.579,10,35,23,9,1,14,19,41,84,0.488,8,29,0.276,16,21,0.762,16,42,21,13,7,14,18,0.2631578947368421
2024-12-06,1,PHI,ORL,1,102,94,38,79,0.481,7,26,0.269,19,29,0.655,10,37,23,11,0,16,19,33,78,0.423,13,46,0.283,15,17,0.882,8,38,21,8,6,21,23,0.25
2024-12-08,0,PHI,CHI,1,108,100,43,92,0.467,9,36,0.25,13,14,0.929,10,56,25,8,5,16,15,35,86,0.407,19,54,0.352,11,12,0.917,2,35,29,9,3,15,18,0.2857142857142857
2024-12-13,1,PHI,IND,0,107,121,37,85,0.435,10,25,0.4,23,32,0.719,15,47,18,5,4,15,16,47,91,0.516,14,38,0.368,13,17,0.765,8,41,35,9,4,10,21,0.3181818181818182
2024-12-16,0,PHI,CHO,1,121,108,41,80,0.513,16,38,0.421,23,30,0.767,9,42,21,14,4,20,20,42,83,0.506,12,38,0.316,12,21,0.571,9,38,30,12,8,20,27,0.30434782608695654
2024-12-20,1,PHI,CHO,1,108,98,41,83,0.494,12,33,0.364,14,18,0.778,11,39,30,14,6,15,21,36,78,0.462,10,31,0.323,16,21,0.762,13,44,22,7,4,17,19,0.3333333333333333
2024-12-21,0,PHI,CLE,0,99,126,34,85,0.4,11,34,0.324,20,27,0.741,11,41,13,7,3,13,16,48,90,0.533,22,43,0.512,8,15,0.533,13,49,31,8,1,13,18,0.36
2024-12-23,1,PHI,SAS,1,111,106,39,93,0.419,16,44,0.364,17,23,0.739,9,47,22,11,2,11,18,37,81,0.457,15,45,0.333,17,18,0.944,3,42,24,4,12,18,21,0.34615384615384615
2024-12-25,0,PHI,BOS,1,118,114,41,88,0.466,17,40,0.425,19,19,1.0,5,39,28,10,5,6,17,43,95,0.453,20,49,0.408,8,13,0.615,13,51,24,3,4,13,18,0.37037037037037035
2024-12-28,0,PHI,UTA,1,114,111,36,83,0.434,13,36,0.361,29,37,0.784,10,32,22,15,8,8,22,43,89,0.483,12,36,0.333,13,15,0.867,14,48,27,3,3,22,25,0.39285714285714285
2024-12-30,0,PHI,POR,1,125,103,43,75,0.573,11,24,0.458,28,31,0.903,8,32,20,12,3,19,27,37,77,0.481,8,36,0.222,21,30,0.7,12,33,23,8,4,26,26,0.41379310344827586
