Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,0,IND,DET,1,115,109,42,83,0.506,9,31,0.29,22,25,0.88,7,39,32,10,8,15,23,38,88,0.432,9,33,0.273,24,28,0.857,12,38,22,6,2,14,21,0.0
2024-10-25,0,IND,NYK,0,98,123,41,83,0.494,3,30,0.1,13,20,0.65,9,33,28,8,6,16,24,44,84,0.524,12,27,0.444,23,29,0.793,11,43,19,5,4,12,18,1.0
2024-10-27,1,IND,PHI,0,114,118,39,84,0.464,13,32,0.406,23,34,0.676,7,37,28,8,4,20,26,42,98,0.429,11,42,0.262,23,31,0.742,20,54,15,9,4,20,26,0.5
2024-10-28,0,IND,ORL,0,115,119,41,88,0.466,13,29,0.448,20,30,0.667,15,44,25,7,4,13,28,39,83,0.47,13,41,0.317,28,38,0.737,11,46,26,7,6,15,25,0.3333333333333333
2024-10-30,1,IND,BOS,1,135,132,50,104,0.481,15,38,0.395,20,24,0.833,16,57,33,10,5,19,26,44,109,0.404,19,57,0.333,25,31,0.806,18,51,23,11,5,14,19,0.25
2024-11-01,0,IND,NOP,0,118,125,46,89,0.517,16,38,0.421,10,13,0.769,6,39,35,3,3,14,21,49,101,0.485,12,31,0.387,15,19,0.789,15,46,28,8,4,8,15,0.4
2024-11-04,0,IND,DAL,1,134,127,54,95,0.568,13,32,0.406,13,20,0.65,7,46,30,5,3,10,16,46,89,0.517,15,36,0.417,20,25,0.8,5,38,29,4,3,9,18,0.3333333333333333
2024-11-06,1,IND,ORL,1,118,111,41,76,0.539,12,26,0.462,24,26,0.923,4,36,21,7,3,11,24,42,82,0.512,7,25,0.28,20,26,0.769,10,38,26,6,5,16,22,0.42857142857142855
2024-11-08,0,IND,CHO,0,83,103,33,83,0.398,9,29,0.31,8,14,0.571,7,37,24,10,4,14,16,38,90,0.422,17,50,0.34,10,12,0.833,13,56,23,6,7,15,16,0.5
2024-11-10,1,IND,NYK,1,132,121,45,88,0.511,21,46,0.457,21,25,0.84,5,32,27,6,4,10,22,46,83,0.554,7,25,0.28,22,27,0.815,8,39,23,5,3,14,20,0.4444444444444444
2024-11-13,0,IND,ORL,0,90,94,32,84,0.381,10,30,0.333,16,18,0.889,7,41,22,10,6,17,19,34,84,0.405,13,38,0.342,13,15,0.867,13,50,26,8,10,17,19,0.5
2024-11-15,1,IND,MIA,0,111,124,44,86,0.512,14,35,0.4,9,11,0.818,8,39,28,8,4,20,15,45,87,0.517,15,42,0.357,19,23,0.826,4,36,27,16,1,10,12,0.45454545454545453
2024-11-17,1,IND,MIA,1,119,110,44,85,0.518,13,29,0.448,18,20,0.9,10,45,30,6,6,11,16,36,90,0.4,19,43,0.442,19,20,0.95,15,38,21,4,1,11,13,0.4166666666666667
2024-11-18,0,IND,TOR,0,119,130,44,99,0.444,15,40,0.375,16,20,0.8,12,32,29,17,5,11,19,48,82,0.585,14,29,0.483,20,28,0.714,10,46,27,5,9,23,26,0.46153846153846156
2024-11-20,0,IND,HOU,0,113,130,44,83,0.53,5,22,0.227,20,25,0.8,3,36,19,7,9,23,24,47,102,0.461,12,36,0.333,24,33,0.727,13,47,25,16,2,14,21,0.42857142857142855
2024-11-22,0,IND,MIL,0,117,129,43,91,0.473,11,34,0.324,20,27,0.741,14,46,30,11,6,16,17,48,90,0.533,17,36,0.472,16,20,0.8,10,44,33,10,4,18,19,0.4
2024-11-24,1,IND,WAS,1,115,103,41,86,0.477,12,27,0.444,21,27,0.778,12,45,31,8,3,12,18,36,79,0.456,11,35,0.314,20,25,0.8,8,41,24,8,5,17,19,0.375
2024-11-25,1,IND,NOP,1,114,110,43,91,0.473,17,47,0.362,11,16,0.688,7,41,30,10,2,15,16,45,87,0.517,9,33,0.273,11,19,0.579,8,44,35,9,3,15,16,0.4117647058823529
