Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-24,0,SAS,DAL,0,109,120,39,86,0.453,12,36,0.333,19,24,0.792,12,52,30,6,5,19,18,42,102,0.412,19,44,0.432,17,23,0.739,17,50,27,9,5,10,21,0.0
2024-10-26,1,SAS,HOU,1,109,106,39,79,0.494,8,20,0.4,23,28,0.821,10,49,23,6,7,17,18,38,92,0.413,13,41,0.317,17,21,0.81,8,34,21,10,3,11,24,0.0
2024-10-28,1,SAS,HOU,0,101,106,37,87,0.425,10,33,0.303,17,21,0.81,17,49,22,6,6,17,21,35,85,0.412,15,37,0.405,21,24,0.875,13,43,20,6,2,12,23,0.5
2024-10-30,0,SAS,OKC,0,93,105,35,85,0.412,12,36,0.333,11,13,0.846,13,52,22,6,6,22,8,41,89,0.461,17,41,0.415,6,8,0.75,5,39,28,18,6,14,15,0.3333333333333333
2024-10-31,0,SAS,UTA,1,106,88,38,92,0.413,12,43,0.279,18,23,0.783,11,42,25,17,7,11,17,32,82,0.39,7,32,0.219,17,19,0.895,15,53,19,6,6,26,19,0.25
2024-11-02,1,SAS,MIN,1,113,103,43,83,0.518,13,42,0.31,14,17,0.824,7,44,32,6,5,13,16,39,82,0.476,11,37,0.297,14,20,0.7,6,32,21,7,2,13,16,0.4
2024-11-04,0,SAS,LAC,0,104,113,38,86,0.442,11,41,0.268,17,19,0.895,12,45,22,9,10,14,16,41,90,0.456,19,37,0.514,12,17,0.706,16,44,25,6,7,11,21,0.5
2024-11-06,0,SAS,HOU,0,100,127,37,83,0.446,14,36,0.389,12,16,0.75,8,41,20,6,6,20,13,54,96,0.563,10,27,0.37,9,15,0.6,11,45,28,10,5,12,13,0.42857142857142855
2024-11-07,1,SAS,POR,1,118,105,44,82,0.537,16,39,0.41,14,18,0.778,12,45,35,9,4,16,15,41,86,0.477,9,32,0.281,14,22,0.636,14,41,23,7,3,14,14,0.375
2024-11-09,1,SAS,UTA,0,110,111,38,85,0.447,17,47,0.362,17,19,0.895,6,37,29,8,10,20,26,38,82,0.463,10,33,0.303,25,35,0.714,9,45,23,13,4,18,20,0.4444444444444444
2024-11-11,1,SAS,SAC,1,116,96,43,85,0.506,22,46,0.478,8,8,1.0,8,44,31,5,5,18,10,39,91,0.429,10,38,0.263,8,9,0.889,9,37,18,11,4,11,14,0.4
2024-11-13,1,SAS,WAS,1,139,130,48,92,0.522,18,44,0.409,25,32,0.781,8,39,38,7,7,9,15,49,95,0.516,18,44,0.409,14,16,0.875,11,41,27,5,5,18,23,0.45454545454545453
2024-11-15,1,SAS,LAL,0,115,120,43,88,0.489,17,45,0.378,12,16,0.75,11,40,32,6,5,13,19,44,88,0.5,14,31,0.452,18,23,0.783,10,41,27,10,3,12,11,0.5
2024-11-16,0,SAS,DAL,0,93,110,28,88,0.318,11,40,0.275,26,30,0.867,13,45,21,10,9,12,17,44,94,0.468,8,31,0.258,14,18,0.778,13,53,26,9,7,15,18,0.46153846153846156
2024-11-19,1,SAS,OKC,1,110,104,39,83,0.47,19,46,0.413,13,19,0.684,8,46,32,5,5,21,13,41,100,0.41,16,53,0.302,6,7,0.857,13,47,24,16,4,14,18,0.42857142857142855
2024-11-21,1,SAS,UTA,1,126,118,41,88,0.466,9,32,0.281,35,46,0.761,11,51,32,8,9,11,20,41,98,0.418,13,45,0.289,23,26,0.885,12,49,22,4,7,14,29,0.4666666666666667
2024-11-23,1,SAS,GSW,1,104,94,38,85,0.447,13,47,0.277,15,19,0.789,9,48,29,5,9,9,16,36,95,0.379,14,44,0.318,8,13,0.615,17,49,29,4,3,10,21,0.5
2024-11-26,0,SAS,UTA,1,128,115,45,93,0.484,18,48,0.375,20,26,0.769,13,39,30,12,5,10,17,43,84,0.512,13,35,0.371,16,20,0.8,10,41,24,6,4,21,20,0.5294117647058824
2024-11-27,1,SAS,LAL,0,101,119,36,85,0.424,14,40,0.35,15,16,0.938,11,38,26,7,4,15,13,48,90,0.533,13,34,0.382,10,10,1.0,11,46,31,8,3,13,15,0.5555555555555556
2024-12-01,0,SAS,SAC,1,127,125,42,82,0.512,23,46,0.5,20,24,0.833,8,38,32,6,9,16,17,47,101,0.465,12,32,0.375,19,24,0.792,21,51,32,8,5,10,23,0.5263157894736842
2024-12-03,0,SAS,PHO,0,93,104,35,100,0.35,8,44,0.182,15,20,0.75,18,53,26,9,2,14,17,38,78,0.487,11,32,0.344,17,21,0.81,2,44,26,10,5,14,16,0.55
2024-12-05,1,SAS,CHI,0,124,139,44,95,0.463,8,28,0.286,28,39,0.718,15,41,26,11,4,11,17,52,90,0.578,17,37,0.459,18,23,0.783,11,50,36,6,5,19,26,0.5238095238095238
2024-12-06,1,SAS,SAC,0,113,140,39,91,0.429,14,41,0.341,21,30,0.7,12,42,28,8,5,14,20,51,90,0.567,16,34,0.471,22,24,0.917,7,44,33,7,6,11,20,0.5
2024-12-08,1,SAS,NOP,1,121,116,42,93,0.452,12,39,0.308,25,31,0.806,16,55,27,7,11,13,18,43,99,0.434,13,38,0.342,17,21,0.81,13,43,26,9,8,8,21,0.4782608695652174
2024-12-13,0,SAS,POR,1,118,116,44,85,0.518,14,30,0.467,16,21,0.762,13,41,32,5,6,15,13,42,82,0.512,16,41,0.39,16,17,0.941,8,36,25,9,5,16,22,0.5
2024-12-15,1,SAS,MIN,0,92,106,37,91,0.407,11,45,0.244,7,9,0.778,12,50,34,6,8,19,18,40,100,0.4,12,35,0.343,14,16,0.875,14,51,26,11,4,12,13,0.52
2024-12-19,1,SAS,ATL,1,133,126,49,101,0.485,19,42,0.452,16,23,0.696,8,42,32,15,8,17,15,46,97,0.474,16,38,0.421,18,21,0.857,12,53,32,14,6,23,22,0.5
2024-12-21,1,SAS,POR,1,114,94,44,93,0.473,10,36,0.278,16,18,0.889,12,49,33,7,13,12,12,38,96,0.396,12,43,0.279,6,9,0.667,11,44,21,8,3,13,15,0.5185185185185185
2024-12-23,0,SAS,PHI,0,106,111,37,81,0.457,15,45,0.333,17,18,0.944,3,42,24,4,12,18,21,39,93,0.419,16,44,0.364,17,23,0.739,9,47,22,11,2,11,18,0.5357142857142857
2024-12-25,0,SAS,NYK,0,114,117,42,83,0.506,16,38,0.421,14,17,0.824,8,45,33,3,6,15,15,45,100,0.45,13,39,0.333,14,16,0.875,17,47,26,7,3,5,17,0.5172413793103449
2024-12-27,0,SAS,BRK,1,96,87,32,78,0.41,12,28,0.429,20,27,0.741,11,43,26,10,8,15,11,35,90,0.389,12,41,0.293,5,8,0.625,12,45,22,8,4,18,22,0.5
