Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,1,NOP,CHI,1,123,111,45,97,0.464,14,37,0.378,19,21,0.905,7,42,29,15,10,12,17,42,86,0.488,10,34,0.294,17,25,0.68,9,47,26,4,2,21,16,0.0
2024-10-25,0,NOP,POR,1,105,103,36,86,0.419,12,32,0.375,21,31,0.677,11,44,25,12,8,14,22,37,90,0.411,13,37,0.351,16,20,0.8,10,48,26,7,11,20,22,1.0
2024-10-27,0,NOP,POR,0,103,125,38,88,0.432,8,29,0.276,19,24,0.792,15,39,24,9,8,17,22,43,93,0.462,14,35,0.4,25,32,0.781,22,51,25,9,8,16,21,1.0
2024-10-29,0,NOP,GSW,0,106,124,40,74,0.541,9,22,0.409,17,24,0.708,9,44,23,4,6,24,13,46,97,0.474,21,46,0.457,11,13,0.846,11,34,34,15,9,8,20,0.6666666666666666
2024-10-30,0,NOP,GSW,0,89,104,33,90,0.367,11,36,0.306,12,20,0.6,18,49,24,7,6,15,17,41,87,0.471,13,38,0.342,9,13,0.692,13,42,32,5,9,14,22,0.5
2024-11-01,1,NOP,IND,1,125,118,49,101,0.485,12,31,0.387,15,19,0.789,15,46,28,8,4,8,15,46,89,0.517,16,38,0.421,10,13,0.769,6,39,35,3,3,14,21,0.4
2024-11-03,1,NOP,ATL,0,111,126,39,90,0.433,16,38,0.421,17,20,0.85,18,43,22,6,3,18,16,50,88,0.568,15,36,0.417,11,12,0.917,10,41,29,10,3,16,17,0.5
2024-11-04,1,NOP,POR,0,100,118,38,84,0.452,10,35,0.286,14,16,0.875,10,34,24,5,3,16,20,46,84,0.548,10,29,0.345,16,24,0.667,11,38,21,10,5,12,15,0.42857142857142855
2024-11-06,1,NOP,CLE,0,122,131,42,88,0.477,13,27,0.481,25,28,0.893,8,33,21,8,8,10,14,52,96,0.542,17,35,0.486,10,13,0.769,12,46,33,6,10,13,21,0.375
2024-11-08,0,NOP,ORL,0,88,115,32,84,0.381,10,31,0.323,14,17,0.824,6,31,18,10,1,16,19,45,86,0.523,8,32,0.25,17,21,0.81,11,43,28,9,8,15,14,0.3333333333333333
2024-11-11,1,NOP,BRK,0,105,107,42,94,0.447,10,30,0.333,11,12,0.917,14,45,31,13,4,11,15,36,84,0.429,19,42,0.452,16,19,0.842,14,46,24,4,5,17,14,0.3
2024-11-13,0,NOP,OKC,0,88,106,34,86,0.395,9,37,0.243,11,17,0.647,21,58,21,3,4,24,15,39,88,0.443,15,39,0.385,13,16,0.813,5,31,20,16,7,7,17,0.2727272727272727
2024-11-15,1,NOP,DEN,1,101,94,37,87,0.425,11,35,0.314,16,18,0.889,17,56,21,4,5,15,13,37,87,0.425,10,37,0.27,10,11,0.909,5,38,26,10,1,8,16,0.25
2024-11-16,1,NOP,LAL,0,99,104,35,83,0.422,11,29,0.379,18,23,0.783,18,50,24,7,4,17,19,39,89,0.438,12,40,0.3,14,18,0.778,17,43,24,10,3,11,14,0.3076923076923077
2024-11-19,0,NOP,DAL,0,91,132,31,78,0.397,11,32,0.344,18,21,0.857,7,37,19,9,4,21,22,49,94,0.521,14,31,0.452,20,25,0.8,14,48,26,12,7,12,15,0.2857142857142857
2024-11-20,0,NOP,CLE,0,100,128,39,92,0.424,8,31,0.258,14,22,0.636,16,40,23,9,3,11,11,49,93,0.527,18,42,0.429,12,14,0.857,16,52,29,10,9,14,16,0.26666666666666666
2024-11-22,1,NOP,GSW,0,108,112,41,92,0.446,12,39,0.308,14,22,0.636,13,43,28,10,9,10,25,39,87,0.448,12,37,0.324,22,29,0.759,14,52,27,5,5,17,19,0.25
2024-11-25,0,NOP,IND,0,110,114,45,87,0.517,9,33,0.273,11,19,0.579,8,44,35,9,3,15,16,43,91,0.473,17,47,0.362,11,16,0.688,7,41,30,10,2,15,16,0.23529411764705882
2024-11-27,1,NOP,TOR,0,93,119,36,93,0.387,11,35,0.314,10,16,0.625,10,47,24,12,4,17,16,47,95,0.495,21,52,0.404,4,12,0.333,12,52,38,11,4,16,16,0.2222222222222222
2024-11-29,0,NOP,MEM,0,109,120,38,91,0.418,9,29,0.31,24,30,0.8,14,46,16,9,7,15,17,47,96,0.49,12,41,0.293,14,17,0.824,14,51,36,9,5,16,22,0.21052631578947367
2024-12-01,0,NOP,NYK,0,85,118,35,94,0.372,4,27,0.148,11,17,0.647,13,42,20,14,9,14,19,42,92,0.457,20,45,0.444,14,16,0.875,14,60,30,10,9,17,14,0.2
2024-12-02,0,NOP,ATL,0,112,124,44,100,0.44,13,42,0.31,11,17,0.647,15,41,21,15,5,16,18,49,96,0.51,10,38,0.263,16,20,0.8,11,51,30,12,4,18,15,0.19047619047619047
2024-12-05,1,NOP,PHO,1,126,124,47,95,0.495,14,36,0.389,18,25,0.72,12,44,23,13,4,13,24,43,85,0.506,17,45,0.378,21,26,0.808,10,46,32,10,3,17,15,0.18181818181818182
2024-12-07,1,NOP,OKC,0,109,119,38,79,0.481,11,37,0.297,22,27,0.815,8,35,25,15,6,18,20,45,85,0.529,12,32,0.375,17,21,0.81,10,45,27,13,3,20,24,0.21739130434782608
2024-12-08,0,NOP,SAS,0,116,121,43,99,0.434,13,38,0.342,17,21,0.81,13,43,26,9,8,8,21,42,93,0.452,12,39,0.308,25,31,0.806,16,55,27,7,11,13,18,0.20833333333333334
2024-12-12,1,NOP,SAC,0,109,111,39,83,0.47,14,37,0.378,17,20,0.85,10,43,22,6,4,17,22,37,92,0.402,10,33,0.303,27,29,0.931,17,50,24,12,2,11,19,0.2
2024-12-15,0,NOP,IND,0,104,119,38,97,0.392,10,33,0.303,18,23,0.783,19,49,18,11,4,18,19,41,81,0.506,16,38,0.421,21,24,0.875,7,43,33,10,9,17,21,0.19230769230769232
2024-12-19,0,NOP,HOU,0,113,133,41,92,0.446,13,28,0.464,18,25,0.72,11,37,25,6,2,12,22,50,87,0.575,17,39,0.436,16,19,0.842,6,42,34,7,6,12,20,0.18518518518518517
2024-12-21,1,NOP,NYK,0,93,104,34,83,0.41,12,34,0.353,13,19,0.684,16,45,23,8,5,19,20,38,87,0.437,15,37,0.405,13,15,0.867,15,42,24,11,3,17,18,0.17857142857142858
2024-12-22,1,NOP,DEN,0,129,132,50,108,0.463,12,40,0.3,17,23,0.739,9,43,37,16,9,15,23,49,97,0.505,10,33,0.303,24,32,0.75,14,54,34,10,8,22,19,0.1724137931034483
2024-12-26,1,NOP,HOU,0,111,128,43,99,0.434,12,37,0.324,13,18,0.722,17,44,29,12,2,16,16,46,97,0.474,18,47,0.383,18,23,0.783,18,54,19,7,9,16,14,0.16666666666666666
2024-12-27,1,NOP,MEM,0,124,132,43,96,0.448,11,38,0.289,27,29,0.931,12,45,30,13,10,17,25,42,89,0.472,17,41,0.415,31,35,0.886,9,42,30,12,7,17,19,0.16129032258064516
2024-12-30,1,NOP,LAC,0,113,116,42,82,0.512,18,37,0.486,11,14,0.786,6,35,30,13,5,16,22,41,86,0.477,13,37,0.351,21,27,0.778,14,40,24,11,2,17,14,0.15625
