Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,1,TOR,CLE,0,106,136,36,86,0.419,12,31,0.387,22,29,0.759,14,38,25,8,6,19,24,51,87,0.586,14,30,0.467,20,26,0.769,8,36,29,10,9,13,22,0.0
2024-10-25,1,TOR,PHI,1,115,107,35,76,0.461,6,23,0.261,39,46,0.848,18,54,25,11,13,27,34,29,76,0.382,9,29,0.31,40,53,0.755,10,28,19,11,5,16,32,0.0
2024-10-26,0,TOR,MIN,0,101,112,41,90,0.456,10,29,0.345,9,13,0.692,12,46,29,9,4,20,22,39,83,0.47,14,37,0.378,20,26,0.769,9,41,29,9,8,13,16,0.5
2024-10-28,1,TOR,DEN,0,125,127,49,109,0.45,10,35,0.286,17,21,0.81,18,54,30,7,7,15,27,47,96,0.49,9,20,0.45,24,30,0.8,15,52,29,6,6,16,20,0.3333333333333333
2024-10-30,0,TOR,CHO,0,133,138,52,91,0.571,9,28,0.321,20,30,0.667,13,41,37,9,5,14,25,49,94,0.521,20,45,0.444,20,25,0.8,14,38,31,9,8,16,24,0.25
2024-11-01,1,TOR,LAL,0,125,131,52,107,0.486,10,35,0.286,11,13,0.846,15,44,35,4,6,11,29,42,88,0.477,11,32,0.344,36,41,0.878,9,43,29,6,5,10,17,0.2
2024-11-02,1,TOR,SAC,1,131,128,46,95,0.484,17,37,0.459,22,31,0.71,12,46,31,13,3,19,25,46,100,0.46,10,40,0.25,26,32,0.813,15,49,21,16,3,18,22,0.16666666666666666
2024-11-04,0,TOR,DEN,0,119,121,47,103,0.456,13,39,0.333,12,18,0.667,14,41,38,12,3,14,27,41,83,0.494,10,31,0.323,29,38,0.763,14,44,29,9,10,17,21,0.2857142857142857
2024-11-06,0,TOR,SAC,0,107,122,43,88,0.489,10,34,0.294,11,15,0.733,8,34,25,7,1,12,23,42,90,0.467,10,35,0.286,28,32,0.875,15,47,26,7,5,10,13,0.25
2024-11-09,0,TOR,LAC,0,103,105,40,95,0.421,11,37,0.297,12,21,0.571,12,44,26,8,5,10,23,35,76,0.461,10,26,0.385,25,32,0.781,7,47,18,6,8,14,20,0.2222222222222222
2024-11-10,0,TOR,LAL,0,103,123,37,82,0.451,10,29,0.345,19,22,0.864,12,40,26,2,2,18,23,44,86,0.512,12,37,0.324,23,28,0.821,10,33,30,9,4,5,15,0.2
