Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-22,1,LAL,MIN,1,110,103,42,95,0.442,5,30,0.167,21,25,0.84,15,46,22,7,8,7,22,35,85,0.412,13,41,0.317,20,27,0.741,12,47,17,4,1,16,22,0.0
2024-10-25,1,LAL,PHO,1,123,116,40,75,0.533,14,27,0.519,29,39,0.744,6,37,33,10,5,13,18,42,82,0.512,17,37,0.459,15,17,0.882,5,34,35,8,4,17,26,1.0
2024-10-26,1,LAL,SAC,1,131,127,48,92,0.522,14,34,0.412,21,24,0.875,13,45,32,8,3,19,19,45,88,0.511,15,44,0.341,22,25,0.88,5,32,32,12,5,14,19,1.0
2024-10-28,0,LAL,PHO,0,105,109,39,94,0.415,14,32,0.438,13,18,0.722,11,46,25,5,6,12,19,40,87,0.46,11,36,0.306,18,20,0.9,9,46,21,7,11,11,22,1.0
2024-10-30,0,LAL,CLE,0,110,134,38,77,0.494,6,28,0.214,28,33,0.848,5,37,21,6,0,21,7,56,97,0.577,17,41,0.415,5,8,0.625,6,36,37,14,2,12,26,0.75
2024-11-01,0,LAL,TOR,1,131,125,42,88,0.477,11,32,0.344,36,41,0.878,9,43,29,6,5,10,17,52,107,0.486,10,35,0.286,11,13,0.846,15,44,35,4,6,11,29,0.6
2024-11-04,0,LAL,DET,0,103,115,37,85,0.435,9,25,0.36,20,27,0.741,7,37,28,8,1,13,16,45,96,0.469,8,34,0.235,17,22,0.773,17,55,22,6,5,12,25,0.6666666666666666
2024-11-06,0,LAL,MEM,0,114,131,41,93,0.441,15,48,0.313,17,21,0.81,9,37,23,10,1,11,18,48,93,0.516,17,34,0.5,18,23,0.783,12,50,28,5,6,18,17,0.5714285714285714
2024-11-08,1,LAL,PHI,1,116,106,44,85,0.518,16,35,0.457,12,14,0.857,5,45,28,1,13,13,17,39,96,0.406,13,39,0.333,15,23,0.652,13,44,28,6,4,8,14,0.5
2024-11-10,1,LAL,TOR,1,123,103,44,86,0.512,12,37,0.324,23,28,0.821,10,33,30,9,4,5,15,37,82,0.451,10,29,0.345,19,22,0.864,12,40,26,2,2,18,23,0.5555555555555556
2024-11-13,1,LAL,MEM,1,128,123,43,85,0.506,20,41,0.488,22,32,0.688,7,42,31,7,5,18,22,42,89,0.472,12,33,0.364,27,33,0.818,12,41,28,11,6,14,25,0.6
2024-11-15,0,LAL,SAS,1,120,115,44,88,0.5,14,31,0.452,18,23,0.783,10,41,27,10,3,12,11,43,88,0.489,17,45,0.378,12,16,0.75,11,40,32,6,5,13,19,0.6363636363636364
2024-11-16,0,LAL,NOP,1,104,99,39,89,0.438,12,40,0.3,14,18,0.778,17,43,24,10,3,11,14,35,83,0.422,11,29,0.379,18,23,0.783,18,50,24,7,4,17,19,0.6666666666666666
2024-11-19,1,LAL,UTA,1,124,118,42,76,0.553,14,31,0.452,26,36,0.722,6,34,30,9,5,14,16,45,90,0.5,12,36,0.333,16,19,0.842,11,42,28,9,0,16,24,0.6923076923076923
2024-11-21,1,LAL,ORL,0,118,119,44,87,0.506,13,31,0.419,17,26,0.654,9,36,21,4,6,10,15,43,91,0.473,15,40,0.375,18,21,0.857,15,48,31,8,5,17,25,0.7142857142857143
2024-11-23,1,LAL,DEN,0,102,127,39,88,0.443,13,36,0.361,11,14,0.786,6,32,27,11,3,15,16,50,82,0.61,16,32,0.5,11,19,0.579,8,48,37,7,2,18,18,0.6666666666666666
2024-11-26,0,LAL,PHO,0,100,127,37,85,0.435,8,34,0.235,18,25,0.72,7,42,25,7,6,12,11,51,99,0.515,17,42,0.405,8,10,0.8,8,46,31,9,3,9,18,0.625
2024-11-27,0,LAL,SAS,1,119,101,48,90,0.533,13,34,0.382,10,10,1.0,11,46,31,8,3,13,15,36,85,0.424,14,40,0.35,15,16,0.938,11,38,26,7,4,15,13,0.5882352941176471
2024-11-29,1,LAL,OKC,0,93,101,33,73,0.452,11,38,0.289,16,21,0.762,8,47,25,4,6,17,18,38,93,0.409,13,40,0.325,12,16,0.75,15,47,20,12,3,10,17,0.6111111111111112
2024-12-01,0,LAL,UTA,1,105,104,39,88,0.443,7,33,0.212,20,25,0.8,10,42,23,7,4,5,18,40,79,0.506,14,40,0.35,10,16,0.625,8,44,27,4,4,15,19,0.5789473684210527
2024-12-02,0,LAL,MIN,0,80,109,32,79,0.405,6,31,0.194,10,14,0.714,9,39,19,8,2,21,16,41,81,0.506,15,35,0.429,12,15,0.8,7,43,31,11,2,15,17,0.6
2024-12-04,0,LAL,MIA,0,93,134,37,88,0.42,5,22,0.227,14,19,0.737,12,36,29,9,4,13,8,52,90,0.578,24,47,0.511,6,9,0.667,13,52,42,11,5,16,16,0.5714285714285714
2024-12-06,0,LAL,ATL,0,132,134,51,99,0.515,16,35,0.457,14,16,0.875,6,40,33,11,10,15,24,50,100,0.5,17,40,0.425,17,22,0.773,11,48,40,10,5,17,24,0.5454545454545454
2024-12-08,1,LAL,POR,1,107,98,38,83,0.458,13,34,0.382,18,21,0.857,8,40,25,14,7,11,20,35,84,0.417,9,36,0.25,19,21,0.905,12,49,17,4,3,18,19,0.5217391304347826
2024-12-13,0,LAL,MIN,0,87,97,33,86,0.384,10,35,0.286,11,17,0.647,15,53,17,7,6,22,21,35,87,0.402,9,32,0.281,18,24,0.75,11,48,18,12,5,14,14,0.5416666666666666
2024-12-15,1,LAL,MEM,1,116,110,39,82,0.476,10,34,0.294,28,39,0.718,10,44,23,10,7,23,27,38,97,0.392,9,28,0.321,25,30,0.833,17,50,25,10,3,21,31,0.52
2024-12-19,0,LAL,SAC,1,113,100,38,94,0.404,12,33,0.364,25,30,0.833,14,53,22,8,10,13,16,37,82,0.451,11,29,0.379,15,22,0.682,4,43,27,7,6,16,20,0.5384615384615384
2024-12-21,0,LAL,SAC,1,103,99,40,83,0.482,9,35,0.257,14,21,0.667,9,48,23,10,6,14,14,39,90,0.433,10,37,0.27,11,14,0.786,11,46,25,10,1,14,20,0.5555555555555556
2024-12-23,1,LAL,DET,0,114,117,40,74,0.541,14,30,0.467,20,25,0.8,6,38,28,8,3,20,10,47,92,0.511,11,30,0.367,12,12,1.0,10,37,24,12,5,12,20,0.5714285714285714
2024-12-25,0,LAL,GSW,1,115,113,41,91,0.451,15,42,0.357,18,18,1.0,11,41,30,6,4,9,14,41,89,0.461,18,45,0.4,13,17,0.765,12,44,26,2,8,13,18,0.5517241379310345
2024-12-28,1,LAL,SAC,1,132,122,46,77,0.597,14,26,0.538,26,33,0.788,4,33,33,4,3,11,13,50,98,0.51,11,40,0.275,11,15,0.733,13,39,38,7,2,10,26,0.5666666666666667
