Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,0,MIL,PHI,1,124,109,43,80,0.538,16,37,0.432,22,31,0.71,8,46,27,4,9,14,23,41,98,0.418,8,31,0.258,19,27,0.704,17,49,18,4,2,10,28,0.0
2024-10-25,1,MIL,CHI,0,122,133,46,93,0.495,13,40,0.325,17,25,0.68,8,47,24,5,3,15,14,46,96,0.479,21,47,0.447,20,23,0.87,9,46,30,10,4,10,17,1.0
2024-10-27,0,MIL,BRK,0,102,115,33,74,0.446,10,33,0.303,26,31,0.839,7,43,20,7,3,18,17,39,91,0.429,16,45,0.356,21,23,0.913,12,47,23,9,3,12,26,0.5
2024-10-28,0,MIL,BOS,0,108,119,37,82,0.451,8,31,0.258,26,31,0.839,8,43,18,7,6,17,24,43,87,0.494,18,47,0.383,15,19,0.789,4,38,24,5,5,14,18,0.3333333333333333
2024-10-31,0,MIL,MEM,0,99,122,41,96,0.427,9,42,0.214,8,19,0.421,9,38,20,10,4,10,27,43,82,0.524,8,28,0.286,28,31,0.903,7,56,26,6,3,17,21,0.25
2024-11-02,1,MIL,CLE,0,113,114,43,89,0.483,18,39,0.462,9,15,0.6,10,45,24,3,3,13,23,44,91,0.484,15,38,0.395,11,15,0.733,10,45,31,3,2,7,20,0.2
2024-11-04,0,MIL,CLE,0,114,116,42,86,0.488,17,35,0.486,13,15,0.867,7,49,21,6,6,15,15,46,91,0.505,17,37,0.459,7,13,0.538,5,39,28,10,4,10,15,0.16666666666666666
2024-11-07,1,MIL,UTA,1,123,100,43,84,0.512,15,35,0.429,22,30,0.733,11,41,20,13,3,11,21,33,77,0.429,17,41,0.415,17,18,0.944,8,39,24,5,5,22,19,0.14285714285714285
2024-11-08,0,MIL,NYK,0,94,116,36,83,0.434,7,30,0.233,15,23,0.652,11,41,20,1,5,12,16,43,91,0.473,14,46,0.304,16,19,0.842,14,48,35,7,3,11,20,0.25
2024-11-10,1,MIL,BOS,0,107,113,39,81,0.481,13,32,0.406,16,21,0.762,5,41,21,9,8,13,18,35,86,0.407,19,50,0.38,24,27,0.889,8,42,27,5,2,12,16,0.2222222222222222
2024-11-12,1,MIL,TOR,1,99,85,38,94,0.404,16,56,0.286,7,12,0.583,12,47,25,16,9,17,18,30,86,0.349,9,25,0.36,16,20,0.8,17,54,20,11,6,22,11,0.2
2024-11-13,1,MIL,DET,1,127,120,45,95,0.474,15,35,0.429,22,25,0.88,9,47,26,10,9,12,12,46,100,0.46,18,38,0.474,10,13,0.769,11,45,29,6,7,15,21,0.2727272727272727
2024-11-16,0,MIL,CHO,0,114,115,47,92,0.511,15,36,0.417,5,11,0.455,8,40,31,6,6,9,18,41,93,0.441,15,42,0.357,18,21,0.857,16,53,25,7,4,10,16,0.3333333333333333
2024-11-18,1,MIL,HOU,1,101,100,38,83,0.458,13,33,0.394,12,19,0.632,4,43,21,8,8,16,18,40,100,0.4,9,32,0.281,11,13,0.846,16,53,19,9,6,13,15,0.3076923076923077
2024-11-20,1,MIL,CHI,1,122,106,44,80,0.55,13,36,0.361,21,31,0.677,10,45,30,7,2,12,13,41,88,0.466,17,45,0.378,7,7,1.0,5,33,25,7,2,14,23,0.35714285714285715
2024-11-22,1,MIL,IND,1,129,117,48,90,0.533,17,36,0.472,16,20,0.8,10,44,33,10,4,18,19,43,91,0.473,11,34,0.324,20,27,0.741,14,46,30,11,6,16,17,0.4
2024-11-23,1,MIL,CHO,1,125,119,43,89,0.483,18,37,0.486,21,26,0.808,10,51,20,3,9,14,22,41,100,0.41,19,47,0.404,18,21,0.857,14,48,22,6,5,10,21,0.4375
