Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-24,1,SAC,MIN,0,115,117,38,82,0.463,11,29,0.379,28,35,0.8,4,38,21,7,2,9,18,41,86,0.477,20,50,0.4,15,17,0.882,6,42,24,3,2,17,24,0.0
2024-10-26,0,SAC,LAL,0,127,131,45,88,0.511,15,44,0.341,22,25,0.88,5,32,32,12,5,14,19,48,92,0.522,14,34,0.412,21,24,0.875,13,45,32,8,3,19,19,0.0
2024-10-28,1,SAC,POR,1,111,98,37,81,0.457,14,35,0.4,23,25,0.92,9,40,25,8,6,16,27,35,83,0.422,4,22,0.182,24,30,0.8,12,46,17,5,4,18,22,0.0
2024-10-29,0,SAC,UTA,1,113,96,48,92,0.522,8,31,0.258,9,14,0.643,9,49,26,9,9,12,19,35,89,0.393,14,48,0.292,12,14,0.857,12,42,24,7,4,17,16,0.3333333333333333
2024-11-01,0,SAC,ATL,1,123,115,43,89,0.483,11,33,0.333,26,30,0.867,10,51,28,9,4,14,21,41,92,0.446,19,50,0.38,14,18,0.778,8,40,30,8,4,13,22,0.5
2024-11-02,0,SAC,TOR,0,128,131,46,100,0.46,10,40,0.25,26,32,0.813,15,49,21,16,3,18,22,46,95,0.484,17,37,0.459,22,31,0.71,12,46,31,13,3,19,25,0.6
2024-11-04,0,SAC,MIA,1,111,110,44,86,0.512,10,27,0.37,13,15,0.867,11,39,23,5,4,14,28,37,85,0.435,15,36,0.417,21,30,0.7,8,36,24,9,6,11,15,0.5
2024-11-06,1,SAC,TOR,1,122,107,42,90,0.467,10,35,0.286,28,32,0.875,15,47,26,7,5,10,13,43,88,0.489,10,34,0.294,11,15,0.733,8,34,25,7,1,12,23,0.5714285714285714
2024-11-08,1,SAC,LAC,0,98,107,37,78,0.474,3,26,0.115,21,24,0.875,5,35,19,6,3,14,19,36,81,0.444,14,30,0.467,21,23,0.913,12,48,20,7,2,21,21,0.625
2024-11-10,0,SAC,PHO,1,127,118,50,102,0.49,11,37,0.297,16,19,0.842,8,57,23,7,3,15,20,44,105,0.419,18,57,0.316,12,15,0.8,8,48,30,11,3,12,19,0.5555555555555556
2024-11-11,0,SAC,SAS,0,96,116,39,91,0.429,10,38,0.263,8,9,0.889,9,37,18,11,4,11,14,43,85,0.506,22,46,0.478,8,8,1.0,8,44,31,5,5,18,10,0.6
2024-11-13,1,SAC,PHO,1,127,104,50,78,0.641,15,28,0.536,12,17,0.706,6,45,38,7,8,17,20,36,97,0.371,13,43,0.302,19,26,0.731,19,40,23,12,2,10,12,0.5454545454545454
2024-11-15,1,SAC,MIN,0,126,130,48,96,0.5,12,37,0.324,18,20,0.9,11,51,21,6,7,13,17,48,101,0.475,20,49,0.408,14,16,0.875,10,41,26,9,4,11,19,0.5833333333333334
2024-11-16,1,SAC,UTA,1,121,117,42,83,0.506,19,41,0.463,18,25,0.72,9,35,24,6,3,14,29,37,75,0.493,12,26,0.462,31,42,0.738,11,33,16,11,3,16,20,0.5384615384615384
2024-11-18,1,SAC,ATL,0,108,109,37,85,0.435,20,46,0.435,14,19,0.737,9,45,24,9,4,17,20,39,83,0.47,16,38,0.421,15,18,0.833,6,37,34,7,7,14,19,0.5714285714285714
2024-11-22,0,SAC,LAC,0,88,104,32,83,0.386,7,35,0.2,17,24,0.708,8,48,19,5,8,15,13,39,94,0.415,10,42,0.238,16,16,1.0,11,54,27,13,3,12,24,0.5333333333333333
2024-11-24,1,SAC,BRK,0,103,108,37,77,0.481,9,25,0.36,20,31,0.645,11,44,21,6,6,16,22,36,75,0.48,19,39,0.487,17,25,0.68,6,31,24,7,5,14,23,0.5
2024-11-25,1,SAC,OKC,0,109,130,42,87,0.483,8,32,0.25,17,23,0.739,9,31,24,10,4,12,22,48,86,0.558,14,31,0.452,20,25,0.8,11,44,28,6,3,15,18,0.47058823529411764
2024-11-27,0,SAC,MIN,1,115,104,46,94,0.489,12,37,0.324,11,15,0.733,12,47,28,8,3,17,21,33,74,0.446,14,39,0.359,24,27,0.889,4,33,25,11,9,15,19,0.4444444444444444
2024-11-29,0,SAC,POR,0,106,115,35,78,0.449,15,42,0.357,21,28,0.75,11,41,29,7,4,20,19,46,90,0.511,11,37,0.297,12,15,0.8,8,40,27,10,3,12,17,0.47368421052631576
2024-12-01,1,SAC,SAS,0,125,127,47,101,0.465,12,32,0.375,19,24,0.792,21,51,32,8,5,10,23,42,82,0.512,23,46,0.5,20,24,0.833,8,38,32,6,9,16,17,0.45
