Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,1,ATL,BRK,1,120,116,39,80,0.488,9,28,0.321,33,46,0.717,12,45,25,12,9,16,20,40,91,0.44,17,43,0.395,19,25,0.76,12,43,21,8,6,19,32,0.0
2024-10-25,1,ATL,CHO,1,125,120,39,81,0.481,14,38,0.368,33,38,0.868,7,39,25,11,9,14,28,37,96,0.385,21,51,0.412,25,31,0.806,22,53,22,7,4,18,28,1.0
2024-10-27,0,ATL,OKC,0,104,128,36,91,0.396,10,31,0.323,22,29,0.759,17,49,24,7,4,20,23,44,89,0.494,16,40,0.4,24,32,0.75,11,45,26,13,12,10,23,1.0
2024-10-28,1,ATL,WAS,0,119,121,39,81,0.481,15,40,0.375,26,36,0.722,6,39,32,12,7,16,22,41,91,0.451,21,44,0.477,18,22,0.818,9,43,24,7,3,18,25,0.6666666666666666
2024-10-30,0,ATL,WAS,0,120,133,45,95,0.474,12,39,0.308,18,21,0.857,12,41,28,10,3,17,19,47,89,0.528,16,38,0.421,23,25,0.92,6,37,32,10,5,16,21,0.5
2024-11-01,1,ATL,SAC,0,115,123,41,92,0.446,19,50,0.38,14,18,0.778,8,40,30,8,4,13,22,43,89,0.483,11,33,0.333,26,30,0.867,10,51,28,9,4,14,21,0.4
2024-11-03,0,ATL,NOP,1,126,111,50,88,0.568,15,36,0.417,11,12,0.917,10,41,29,10,3,16,17,39,90,0.433,16,38,0.421,17,20,0.85,18,43,22,6,3,18,16,0.3333333333333333
2024-11-04,1,ATL,BOS,0,93,123,37,89,0.416,6,31,0.194,13,16,0.813,8,43,23,9,3,20,13,48,99,0.485,18,55,0.327,9,13,0.692,11,50,27,15,7,13,14,0.42857142857142855
2024-11-06,1,ATL,NYK,1,121,116,45,100,0.45,15,38,0.395,16,22,0.727,16,48,31,12,4,8,14,41,84,0.488,22,47,0.468,12,15,0.8,7,41,29,5,5,16,18,0.375
2024-11-08,0,ATL,DET,0,121,122,44,97,0.454,15,36,0.417,18,23,0.783,15,44,30,12,7,18,21,44,86,0.512,13,33,0.394,21,31,0.677,11,45,27,7,8,21,18,0.4444444444444444
2024-11-09,1,ATL,CHI,0,113,125,41,89,0.461,9,29,0.31,22,30,0.733,10,39,31,8,5,14,19,46,92,0.5,13,39,0.333,20,23,0.87,13,47,30,12,6,18,18,0.4
2024-11-12,0,ATL,BOS,1,117,116,50,99,0.505,10,32,0.313,7,13,0.538,19,44,35,16,2,16,17,38,75,0.507,18,45,0.4,22,27,0.815,6,34,28,7,5,20,12,0.36363636363636365
2024-11-15,1,ATL,WAS,1,129,117,46,98,0.469,12,37,0.324,25,30,0.833,15,55,28,10,10,16,17,43,106,0.406,15,43,0.349,16,21,0.762,13,52,28,11,5,16,23,0.4166666666666667
2024-11-17,0,ATL,POR,0,110,114,39,85,0.459,11,32,0.344,21,25,0.84,16,47,30,10,7,27,19,44,95,0.463,14,38,0.368,12,19,0.632,18,40,31,16,10,20,21,0.46153846153846156
2024-11-18,0,ATL,SAC,1,109,108,39,83,0.47,16,38,0.421,15,18,0.833,6,37,34,7,7,14,19,37,85,0.435,20,46,0.435,14,19,0.737,9,45,24,9,4,17,20,0.42857142857142855
2024-11-20,0,ATL,GSW,0,97,120,35,105,0.333,12,45,0.267,15,24,0.625,21,65,27,9,5,17,17,47,101,0.465,14,40,0.35,12,18,0.667,9,54,36,10,7,15,17,0.4666666666666667
2024-11-22,0,ATL,CHI,0,122,136,49,107,0.458,10,34,0.294,14,19,0.737,14,42,32,11,4,11,16,49,86,0.57,19,43,0.442,19,21,0.905,5,41,36,8,10,19,17,0.4375
2024-11-25,1,ATL,DAL,0,119,129,48,101,0.475,9,31,0.29,14,16,0.875,9,39,32,10,6,14,15,47,94,0.5,16,35,0.457,19,22,0.864,10,51,24,6,8,18,13,0.4117647058823529
2024-11-27,0,ATL,CLE,1,135,124,46,97,0.474,20,42,0.476,23,25,0.92,14,51,39,6,6,15,21,44,95,0.463,15,48,0.313,21,28,0.75,12,44,31,11,5,13,21,0.3888888888888889
2024-11-29,1,ATL,CLE,1,117,101,44,85,0.518,14,34,0.412,15,18,0.833,10,53,33,9,5,21,20,38,93,0.409,11,38,0.289,14,17,0.824,11,40,21,9,0,13,22,0.42105263157894735
2024-11-30,0,ATL,CHO,1,107,104,38,78,0.487,10,33,0.303,21,27,0.778,14,49,27,8,7,22,15,35,94,0.372,18,48,0.375,16,19,0.842,18,45,23,13,6,15,23,0.45
2024-12-02,1,ATL,NOP,1,124,112,49,96,0.51,10,38,0.263,16,20,0.8,11,51,30,12,4,18,15,44,100,0.44,13,42,0.31,11,17,0.647,15,41,21,15,5,16,18,0.47619047619047616
2024-12-04,0,ATL,MIL,1,119,104,45,102,0.441,9,32,0.281,20,22,0.909,15,54,29,16,3,14,25,33,78,0.423,15,45,0.333,23,35,0.657,8,40,23,7,4,18,22,0.5
2024-12-06,1,ATL,LAL,1,134,132,50,100,0.5,17,40,0.425,17,22,0.773,11,48,40,10,5,17,24,51,99,0.515,16,35,0.457,14,16,0.875,6,40,33,11,10,15,24,0.5217391304347826
