Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2024-10-23,0,PHO,LAC,1,116,113,38,78,0.487,15,38,0.395,25,34,0.735,4,42,25,12,9,22,23,42,92,0.457,8,29,0.276,21,30,0.7,13,51,27,9,1,22,29,0.0
2024-10-25,0,PHO,LAL,0,116,123,42,82,0.512,17,37,0.459,15,17,0.882,5,34,35,8,4,17,26,40,75,0.533,14,27,0.519,29,39,0.744,6,37,33,10,5,13,18,1.0
2024-10-26,1,PHO,DAL,1,114,102,36,80,0.45,14,39,0.359,28,37,0.757,7,47,26,3,4,11,17,37,93,0.398,13,41,0.317,15,18,0.833,12,46,22,6,2,9,28,0.5
2024-10-28,1,PHO,LAL,1,109,105,40,87,0.46,11,36,0.306,18,20,0.9,9,46,21,7,11,11,22,39,94,0.415,14,32,0.438,13,18,0.722,11,46,25,5,6,12,19,0.6666666666666666
2024-10-31,0,PHO,LAC,1,125,119,42,82,0.512,18,39,0.462,23,28,0.821,8,39,29,12,4,12,20,45,93,0.484,12,35,0.343,17,21,0.81,15,48,27,8,8,14,22,0.75
2024-11-02,1,PHO,POR,1,103,97,35,93,0.376,17,52,0.327,16,22,0.727,13,63,29,4,8,14,10,37,111,0.333,14,43,0.326,9,11,0.818,14,56,17,10,5,6,18,0.8
2024-11-04,1,PHO,PHI,1,118,116,42,82,0.512,11,32,0.344,23,26,0.885,9,43,24,6,4,14,16,40,87,0.46,20,51,0.392,16,18,0.889,9,38,27,10,4,15,22,0.8333333333333334
2024-11-06,1,PHO,MIA,1,115,112,42,84,0.5,18,43,0.419,13,18,0.722,10,46,29,5,6,16,14,40,92,0.435,13,34,0.382,19,20,0.95,13,43,27,12,3,10,16,0.8571428571428571
2024-11-08,0,PHO,DAL,1,114,113,43,86,0.5,15,39,0.385,13,18,0.722,11,37,26,6,2,9,18,41,80,0.513,11,33,0.333,20,22,0.909,8,39,18,5,1,11,22,0.875
2024-11-10,1,PHO,SAC,0,118,127,44,105,0.419,18,57,0.316,12,15,0.8,8,48,30,11,3,12,19,50,102,0.49,11,37,0.297,16,19,0.842,8,57,23,7,3,15,20,0.8888888888888888
2024-11-12,0,PHO,UTA,1,120,112,43,86,0.5,18,39,0.462,16,22,0.727,10,42,21,6,11,10,11,45,92,0.489,15,38,0.395,7,9,0.778,12,39,32,7,3,13,17,0.8
2024-11-13,0,PHO,SAC,0,104,127,36,97,0.371,13,43,0.302,19,26,0.731,19,40,23,12,2,10,12,50,78,0.641,15,28,0.536,12,17,0.706,6,45,38,7,8,17,20,0.8181818181818182
2024-11-15,0,PHO,OKC,0,83,99,22,75,0.293,9,37,0.243,30,40,0.75,11,50,17,6,4,17,20,36,91,0.396,10,40,0.25,17,18,0.944,13,53,21,6,11,11,26,0.75
2024-11-17,0,PHO,MIN,0,117,120,46,85,0.541,14,31,0.452,11,15,0.733,12,41,29,9,2,21,26,42,80,0.525,17,39,0.436,19,26,0.731,9,32,27,8,6,14,13,0.6923076923076923
2024-11-18,1,PHO,ORL,0,99,109,35,83,0.422,12,41,0.293,17,25,0.68,16,45,25,5,2,13,21,39,76,0.513,11,29,0.379,20,25,0.8,8,38,28,5,7,11,19,0.6428571428571429
2024-11-20,1,PHO,NYK,0,122,138,45,92,0.489,19,50,0.38,13,17,0.765,11,34,30,9,2,14,16,50,86,0.581,19,39,0.487,19,21,0.905,10,41,30,10,0,15,15,0.6
2024-11-26,1,PHO,LAL,1,127,100,51,99,0.515,17,42,0.405,8,10,0.8,8,46,31,9,3,9,18,37,85,0.435,8,34,0.235,18,25,0.72,7,42,25,7,6,12,11,0.5625
2024-11-27,1,PHO,BRK,0,117,127,41,77,0.532,12,31,0.387,23,28,0.821,3,37,25,7,5,17,26,44,87,0.506,18,42,0.429,21,22,0.955,7,36,32,8,1,13,24,0.5882352941176471
2024-11-30,1,PHO,GSW,1,113,105,38,79,0.481,18,35,0.514,19,22,0.864,6,45,31,4,9,14,13,38,92,0.413,14,40,0.35,15,18,0.833,9,43,28,8,5,9,17,0.5555555555555556
2024-12-03,1,PHO,SAS,1,104,93,38,78,0.487,11,32,0.344,17,21,0.81,2,44,26,10,5,14,16,35,100,0.35,8,44,0.182,15,20,0.75,18,53,26,9,2,14,17,0.5789473684210527
2024-12-05,0,PHO,NOP,0,124,126,43,85,0.506,17,45,0.378,21,26,0.808,10,46,32,10,3,17,15,47,95,0.495,14,36,0.389,18,25,0.72,12,44,23,13,4,13,24,0.6
2024-12-07,0,PHO,MIA,0,111,121,36,82,0.439,16,41,0.39,23,25,0.92,13,41,29,8,3,14,20,45,86,0.523,13,32,0.406,18,23,0.783,11,41,30,9,4,12,20,0.5714285714285714
2024-12-08,0,PHO,ORL,0,110,115,39,83,0.47,13,28,0.464,19,22,0.864,9,39,24,7,6,21,24,42,88,0.477,12,36,0.333,19,30,0.633,14,44,17,11,6,13,19,0.5454545454545454
2024-12-13,0,PHO,UTA,1,134,126,47,89,0.528,22,45,0.489,18,20,0.9,9,37,36,10,7,8,18,43,77,0.558,22,39,0.564,18,22,0.818,6,34,30,5,6,15,17,0.5217391304347826
2024-12-15,1,PHO,POR,1,116,109,43,89,0.483,15,39,0.385,15,19,0.789,12,46,23,7,2,11,13,42,94,0.447,15,49,0.306,10,13,0.769,12,48,30,6,4,13,22,0.5416666666666666
2024-12-19,1,PHO,IND,0,111,120,40,82,0.488,9,30,0.3,22,28,0.786,7,44,28,6,4,16,20,39,89,0.438,16,41,0.39,26,31,0.839,9,47,30,9,7,9,21,0.56
2024-12-21,1,PHO,DET,0,125,133,45,78,0.577,14,29,0.483,21,23,0.913,6,35,30,9,1,19,21,49,89,0.551,19,39,0.487,16,22,0.727,10,35,31,13,4,13,19,0.5384615384615384
2024-12-23,0,PHO,DEN,0,90,117,33,83,0.398,13,33,0.394,11,15,0.733,9,39,23,6,5,15,13,46,90,0.511,16,41,0.39,9,11,0.818,11,46,35,6,4,12,15,0.5185185185185185
2024-12-25,1,PHO,DEN,1,110,100,41,88,0.466,11,36,0.306,17,20,0.85,12,42,31,12,4,9,17,36,78,0.462,8,29,0.276,20,28,0.714,14,46,20,3,2,16,16,0.5
2024-12-27,1,PHO,DAL,0,89,98,32,83,0.386,13,35,0.371,12,18,0.667,12,42,23,11,7,16,17,35,80,0.438,12,34,0.353,16,17,0.941,7,41,24,6,5,15,15,0.5172413793103449
2024-12-28,0,PHO,GSW,0,105,109,39,92,0.424,9,35,0.257,18,22,0.818,14,46,21,7,12,14,13,41,98,0.418,12,45,0.267,15,19,0.789,18,49,26,8,7,12,17,0.5
2024-12-31,1,PHO,MEM,0,112,117,42,92,0.457,9,30,0.3,19,25,0.76,10,43,28,9,10,17,25,40,94,0.426,15,44,0.341,22,33,0.667,16,51,27,10,6,17,29,0.4838709677419355
