Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,CLE,BRK,1,114,113,44,94,0.468,17,43,0.395,9,10,0.9,9,38,25,10,6,10,23,42,84,0.5,9,27,0.333,20,26,0.769,13,50,30,6,6,18,16,0.0
2023-10-27,1,CLE,OKC,0,105,108,38,92,0.413,12,45,0.267,17,23,0.739,8,48,20,10,8,14,16,40,87,0.46,13,26,0.5,15,19,0.789,6,47,22,8,10,18,17,1.0
2023-10-28,1,CLE,IND,0,113,125,43,99,0.434,12,31,0.387,15,24,0.625,18,51,29,2,6,7,16,48,98,0.49,15,38,0.395,14,17,0.824,11,48,36,3,4,8,20,0.5
2023-10-31,1,CLE,NYK,0,91,109,36,92,0.391,10,38,0.263,9,12,0.75,14,46,19,6,6,15,19,38,86,0.442,13,34,0.382,20,25,0.8,12,48,18,9,1,14,17,0.3333333333333333
2023-11-01,0,CLE,NYK,1,95,89,32,74,0.432,12,32,0.375,19,20,0.95,6,46,22,7,5,18,27,32,92,0.348,5,30,0.167,20,30,0.667,16,50,18,10,3,14,16,0.25
2023-11-03,0,CLE,IND,0,116,121,44,84,0.524,8,28,0.286,20,25,0.8,5,35,27,10,9,13,20,45,86,0.523,15,31,0.484,16,24,0.667,7,40,28,7,5,19,18,0.4
2023-11-05,1,CLE,GSW,1,115,104,41,83,0.494,11,37,0.297,22,28,0.786,13,54,26,8,2,18,21,34,94,0.362,16,41,0.39,20,30,0.667,17,44,26,10,4,13,18,0.3333333333333333
2023-11-08,0,CLE,OKC,0,120,128,42,83,0.506,9,29,0.31,27,37,0.73,11,41,26,9,5,20,24,44,86,0.512,12,28,0.429,28,30,0.933,12,41,23,10,8,14,27,0.42857142857142855
2023-11-11,0,CLE,GSW,1,118,110,37,86,0.43,11,30,0.367,33,43,0.767,11,45,23,13,3,11,24,37,90,0.411,13,38,0.342,23,30,0.767,15,55,26,5,3,20,29,0.375
2023-11-13,0,CLE,SAC,0,120,132,45,91,0.495,16,35,0.457,14,17,0.824,14,39,24,3,1,11,18,49,83,0.59,20,42,0.476,14,22,0.636,8,37,32,3,4,10,19,0.4444444444444444
