Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,NYK,BOS,0,104,108,36,97,0.371,18,41,0.439,14,26,0.538,17,47,24,9,0,11,22,37,77,0.481,12,39,0.308,22,26,0.846,7,46,18,6,11,13,22,0.0
2023-10-27,0,NYK,ATL,1,126,120,43,90,0.478,20,44,0.455,20,28,0.714,12,45,30,9,6,16,21,42,87,0.483,12,32,0.375,24,30,0.8,9,44,28,7,6,14,20,0.0
2023-10-28,0,NYK,NOP,0,87,96,33,90,0.367,7,37,0.189,14,18,0.778,16,59,19,7,3,19,17,40,87,0.46,9,33,0.273,7,16,0.438,4,43,20,8,5,13,22,0.5
2023-10-31,0,NYK,CLE,1,109,91,38,86,0.442,13,34,0.382,20,25,0.8,12,48,18,9,1,14,17,36,92,0.391,10,38,0.263,9,12,0.75,14,46,19,6,6,15,19,0.3333333333333333
2023-11-01,1,NYK,CLE,0,89,95,32,92,0.348,5,30,0.167,20,30,0.667,16,50,18,10,3,14,16,32,74,0.432,12,32,0.375,19,20,0.95,6,46,22,7,5,18,27,0.5
2023-11-03,0,NYK,MIL,0,105,110,38,96,0.396,10,39,0.256,19,25,0.76,16,56,18,6,1,11,22,35,82,0.427,20,39,0.513,20,28,0.714,7,41,24,6,11,14,16,0.4
2023-11-06,1,NYK,LAC,1,111,97,41,88,0.466,12,31,0.387,17,18,0.944,18,48,28,13,1,20,13,36,73,0.493,11,32,0.344,14,16,0.875,7,31,21,8,3,22,15,0.3333333333333333
2023-11-08,1,NYK,SAS,1,126,105,46,100,0.46,19,42,0.452,15,22,0.682,13,47,28,7,0,4,14,44,90,0.489,9,34,0.265,8,13,0.615,11,46,31,2,7,13,22,0.42857142857142855
2023-11-12,1,NYK,CHO,1,129,107,47,87,0.54,15,36,0.417,20,30,0.667,10,40,25,8,4,9,18,44,94,0.468,12,35,0.343,7,11,0.636,15,36,21,5,4,12,25,0.5
2023-11-13,0,NYK,BOS,0,98,114,33,79,0.418,15,35,0.429,17,24,0.708,12,37,17,5,2,12,16,40,79,0.506,19,43,0.442,15,16,0.938,8,37,27,3,3,11,22,0.5555555555555556
2023-11-15,0,NYK,ATL,1,116,114,45,94,0.479,16,34,0.471,10,11,0.909,14,42,29,9,2,17,20,41,75,0.547,12,31,0.387,20,26,0.769,6,30,28,11,6,15,20,0.5
2023-11-17,0,NYK,WAS,1,120,99,45,91,0.495,16,38,0.421,14,20,0.7,14,48,26,5,6,11,21,37,82,0.451,10,32,0.313,15,16,0.938,7,32,25,4,4,14,18,0.5454545454545454
2023-11-18,0,NYK,CHO,1,122,108,46,91,0.505,16,37,0.432,14,19,0.737,13,47,27,7,4,12,13,40,82,0.488,17,35,0.486,11,13,0.846,4,36,29,5,5,13,22,0.5833333333333334
2023-11-20,0,NYK,MIN,0,100,117,32,92,0.348,9,38,0.237,27,34,0.794,17,50,16,8,3,10,23,41,80,0.513,11,34,0.324,24,32,0.75,7,44,30,7,7,14,26,0.6153846153846154
2023-11-24,1,NYK,MIA,1,100,98,39,81,0.481,10,29,0.345,12,18,0.667,6,46,21,7,2,19,14,34,87,0.391,10,37,0.27,20,21,0.952,10,41,20,11,0,11,19,0.5714285714285714
2023-11-26,1,NYK,PHO,0,113,116,39,86,0.453,12,29,0.414,23,32,0.719,13,38,18,7,5,7,19,42,91,0.462,16,38,0.421,16,21,0.762,18,47,27,4,11,13,25,0.6
2023-11-28,1,NYK,CHO,1,115,91,41,88,0.466,15,38,0.395,18,20,0.9,15,54,21,10,7,16,12,37,89,0.416,13,31,0.419,4,7,0.571,13,41,21,8,2,17,14,0.5625
2023-11-30,1,NYK,DET,1,118,112,41,88,0.466,16,41,0.39,20,28,0.714,12,41,25,8,3,11,17,43,81,0.531,15,35,0.429,11,17,0.647,8,42,22,4,3,20,25,0.5882352941176471
2023-12-01,0,NYK,TOR,1,119,106,45,90,0.5,16,36,0.444,13,16,0.813,11,43,30,6,3,13,15,44,100,0.44,6,32,0.188,12,17,0.706,19,48,32,7,6,12,19,0.6111111111111112
2023-12-05,0,NYK,MIL,0,122,146,43,87,0.494,7,23,0.304,29,33,0.879,12,36,27,8,4,17,17,55,91,0.604,23,38,0.605,13,19,0.684,12,37,32,12,6,12,23,0.631578947368421
2023-12-08,0,NYK,BOS,0,123,133,44,88,0.5,15,37,0.405,20,27,0.741,12,44,28,4,3,14,20,48,91,0.527,19,47,0.404,18,21,0.857,8,34,24,8,5,8,19,0.6
2023-12-11,1,NYK,TOR,1,136,130,52,86,0.605,17,29,0.586,15,23,0.652,14,42,36,5,3,15,22,47,96,0.49,14,39,0.359,22,30,0.733,17,38,32,12,0,10,21,0.5714285714285714
2023-12-13,0,NYK,UTA,0,113,117,41,94,0.436,9,39,0.231,22,32,0.688,14,46,21,10,4,11,21,43,98,0.439,16,42,0.381,15,21,0.714,15,53,31,5,4,16,27,0.5909090909090909
2023-12-15,0,NYK,PHO,1,139,122,49,82,0.598,17,29,0.586,24,28,0.857,9,38,28,9,5,11,20,47,90,0.522,11,28,0.393,17,21,0.81,10,33,30,4,3,12,17,0.5652173913043478
2023-12-16,0,NYK,LAC,0,122,144,44,94,0.468,11,35,0.314,23,26,0.885,12,39,20,7,4,10,22,50,88,0.568,16,33,0.485,28,34,0.824,8,42,36,8,6,9,21,0.5833333333333334
2023-12-18,0,NYK,LAL,1,114,109,42,88,0.477,10,30,0.333,20,23,0.87,11,52,21,5,6,16,16,42,99,0.424,13,41,0.317,12,13,0.923,9,41,29,9,3,10,17,0.56
2023-12-20,0,NYK,BRK,1,121,102,44,95,0.463,13,33,0.394,20,25,0.8,12,54,24,8,7,11,15,37,101,0.366,15,47,0.319,13,17,0.765,17,49,25,6,9,11,20,0.5769230769230769
2023-12-23,1,NYK,MIL,0,111,130,41,93,0.441,9,29,0.31,20,21,0.952,11,41,17,5,2,11,22,48,91,0.527,16,32,0.5,18,23,0.783,12,53,25,4,2,14,22,0.5925925925925926
2023-12-25,1,NYK,MIL,1,129,122,50,92,0.543,8,26,0.308,21,26,0.808,7,41,27,7,4,12,18,45,95,0.474,13,42,0.31,19,24,0.792,17,44,26,7,4,11,23,0.5714285714285714
2023-12-27,0,NYK,OKC,0,120,129,41,82,0.5,14,34,0.412,24,30,0.8,9,40,24,2,2,18,21,49,90,0.544,14,32,0.438,17,22,0.773,3,27,20,6,10,4,21,0.5862068965517241
2023-12-29,0,NYK,ORL,0,108,117,38,86,0.442,6,30,0.2,26,29,0.897,6,40,22,8,4,16,30,40,89,0.449,7,33,0.212,30,40,0.75,14,49,24,10,6,15,20,0.5666666666666667
2023-12-30,0,NYK,IND,0,126,140,45,95,0.474,17,37,0.459,19,27,0.704,15,42,24,12,2,14,19,50,85,0.588,23,43,0.535,17,21,0.81,7,34,40,6,7,16,18,0.5483870967741935
2024-01-01,1,NYK,MIN,1,112,106,39,89,0.438,12,34,0.353,22,28,0.786,16,49,23,7,4,15,24,36,76,0.474,11,28,0.393,23,29,0.793,4,34,19,6,4,14,22,0.53125
2024-01-03,1,NYK,CHI,1,116,100,46,89,0.517,15,38,0.395,9,11,0.818,13,52,29,6,7,16,17,37,89,0.416,13,32,0.406,13,16,0.813,11,39,24,9,7,11,17,0.5454545454545454
2024-01-05,0,NYK,PHI,1,128,92,43,89,0.483,18,41,0.439,24,25,0.96,10,49,27,7,7,13,22,33,81,0.407,6,23,0.261,20,27,0.741,8,38,22,8,9,14,18,0.5588235294117647
2024-01-06,0,NYK,WAS,1,121,105,43,87,0.494,14,36,0.389,21,24,0.875,11,45,27,9,2,14,16,40,85,0.471,13,37,0.351,12,20,0.6,12,45,33,5,3,20,20,0.5714285714285714
2024-01-09,1,NYK,POR,1,112,84,37,89,0.416,18,48,0.375,20,23,0.87,15,55,26,11,4,15,16,33,86,0.384,6,29,0.207,12,18,0.667,12,43,19,8,7,15,17,0.5833333333333334
2024-01-11,0,NYK,DAL,0,124,128,44,89,0.494,14,42,0.333,22,28,0.786,13,45,27,7,2,16,25,44,88,0.5,17,41,0.415,23,30,0.767,11,38,27,6,2,10,19,0.5945945945945946
2024-01-13,0,NYK,MEM,1,106,94,40,83,0.482,13,38,0.342,13,19,0.684,15,56,25,11,11,23,15,36,87,0.414,9,38,0.237,13,15,0.867,9,35,27,14,6,12,16,0.5789473684210527
2024-01-15,1,NYK,ORL,0,94,98,33,83,0.398,13,40,0.325,15,22,0.682,13,41,20,3,3,10,20,38,85,0.447,8,29,0.276,14,21,0.667,13,46,26,2,3,8,20,0.5897435897435898
2024-01-17,1,NYK,HOU,1,109,94,39,87,0.448,13,37,0.351,18,22,0.818,12,51,24,6,5,15,20,35,84,0.417,8,30,0.267,16,19,0.842,6,38,23,6,9,10,18,0.575
2024-01-18,1,NYK,WAS,1,113,109,39,86,0.453,13,38,0.342,22,26,0.846,7,47,22,6,5,17,18,41,90,0.456,10,31,0.323,17,22,0.773,9,46,31,9,4,12,24,0.5853658536585366
2024-01-20,1,NYK,TOR,1,126,100,48,88,0.545,14,39,0.359,16,20,0.8,15,61,27,4,7,22,20,38,92,0.413,11,34,0.324,13,23,0.565,11,31,29,10,5,10,18,0.5952380952380952
