Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-24,0,LAL,DEN,0,107,119,41,90,0.456,10,29,0.345,15,20,0.75,13,44,23,5,4,12,18,48,91,0.527,14,34,0.412,9,12,0.75,9,42,29,9,6,12,15,0.0
2023-10-26,1,LAL,PHO,1,100,95,36,84,0.429,5,29,0.172,23,29,0.793,8,42,24,14,7,16,23,34,81,0.42,9,31,0.29,18,23,0.783,10,49,16,7,3,24,21,0.0
2023-10-29,0,LAL,SAC,0,127,132,43,98,0.439,15,45,0.333,26,34,0.765,8,53,27,4,4,12,22,49,104,0.471,17,48,0.354,17,24,0.708,6,47,30,6,7,10,28,0.5
2023-10-30,1,LAL,ORL,1,106,103,42,79,0.532,8,27,0.296,14,18,0.778,3,40,28,7,10,16,17,38,95,0.4,14,35,0.4,13,18,0.722,12,44,28,10,3,11,22,0.3333333333333333
2023-11-01,1,LAL,LAC,1,130,125,46,90,0.511,11,32,0.344,27,36,0.75,9,51,28,10,9,14,24,47,99,0.475,14,34,0.412,17,27,0.63,12,46,22,12,1,13,31,0.5
2023-11-04,0,LAL,ORL,0,101,120,37,84,0.44,8,30,0.267,19,21,0.905,10,40,17,6,10,17,21,46,101,0.455,12,33,0.364,16,19,0.842,19,51,29,6,9,16,18,0.6
2023-11-06,0,LAL,MIA,0,107,108,44,81,0.543,8,26,0.308,11,14,0.786,5,38,28,6,5,17,17,41,88,0.466,12,37,0.324,14,16,0.875,11,44,30,11,4,18,14,0.5
2023-11-08,0,LAL,HOU,0,94,128,36,85,0.424,7,25,0.28,15,24,0.625,5,34,20,7,6,9,18,51,93,0.548,14,33,0.424,12,19,0.632,14,57,26,4,4,13,23,0.42857142857142855
2023-11-10,0,LAL,PHO,1,122,119,42,84,0.5,12,27,0.444,26,34,0.765,9,43,27,9,7,11,20,42,94,0.447,15,37,0.405,20,27,0.741,17,52,22,9,1,13,24,0.375
2023-11-12,1,LAL,POR,1,116,110,41,84,0.488,4,19,0.211,30,37,0.811,7,41,27,8,4,9,11,45,90,0.5,13,37,0.351,7,9,0.778,5,38,29,2,8,16,25,0.4444444444444444
2023-11-14,1,LAL,MEM,1,134,107,47,81,0.58,22,35,0.629,18,24,0.75,10,54,30,4,10,19,13,39,106,0.368,20,53,0.377,9,12,0.75,13,33,28,8,9,9,15,0.5
2023-11-15,1,LAL,SAC,0,110,125,42,83,0.506,11,29,0.379,15,19,0.789,7,43,25,12,6,23,17,48,96,0.5,16,44,0.364,13,17,0.765,11,45,31,20,1,16,20,0.5454545454545454
2023-11-17,0,LAL,POR,1,107,95,40,81,0.494,12,29,0.414,15,22,0.682,11,44,27,11,6,18,16,36,89,0.404,10,37,0.27,13,18,0.722,19,48,17,11,2,19,17,0.5
2023-11-19,1,LAL,HOU,1,105,104,39,83,0.47,6,29,0.207,21,29,0.724,10,42,26,13,1,18,13,41,84,0.488,14,37,0.378,8,10,0.8,6,34,35,7,3,18,25,0.5384615384615384
2023-11-21,1,LAL,UTA,1,131,99,49,86,0.57,11,29,0.379,22,27,0.815,9,52,35,6,5,15,15,38,98,0.388,11,44,0.25,12,16,0.75,13,42,25,6,3,14,22,0.5714285714285714
2023-11-22,1,LAL,DAL,0,101,104,39,84,0.464,11,29,0.379,12,19,0.632,9,51,26,1,2,13,17,38,96,0.396,16,50,0.32,12,16,0.75,11,48,21,5,4,4,18,0.6
2023-11-25,0,LAL,CLE,1,121,115,47,90,0.522,9,27,0.333,18,21,0.857,9,44,34,9,8,18,15,43,91,0.473,9,28,0.321,20,23,0.87,7,37,30,13,4,14,16,0.5625
2023-11-27,0,LAL,PHI,0,94,138,39,83,0.47,7,28,0.25,9,13,0.692,6,32,23,3,4,17,18,47,93,0.505,22,46,0.478,22,26,0.846,15,48,33,11,2,7,17,0.5882352941176471
2023-11-29,0,LAL,DET,1,133,107,45,88,0.511,12,34,0.353,31,38,0.816,8,49,28,7,10,12,12,40,97,0.412,15,36,0.417,12,14,0.857,10,39,28,8,3,14,31,0.5555555555555556
2023-11-30,0,LAL,OKC,0,110,133,36,81,0.444,11,33,0.333,27,32,0.844,7,41,24,6,2,14,20,50,94,0.532,14,42,0.333,19,22,0.864,8,48,29,9,6,9,24,0.5789473684210527
