Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-26,1,MIL,PHI,1,118,117,41,81,0.506,11,30,0.367,25,36,0.694,8,43,20,9,4,14,23,41,80,0.513,16,35,0.457,19,28,0.679,4,39,25,8,4,15,28,0.0
2023-10-29,1,MIL,ATL,0,110,127,39,86,0.453,16,44,0.364,16,20,0.8,12,39,22,10,3,23,22,47,93,0.505,15,37,0.405,18,22,0.818,13,46,32,15,2,17,17,1.0
2023-10-30,1,MIL,MIA,1,122,114,44,87,0.506,12,37,0.324,22,30,0.733,9,43,24,8,5,15,23,41,86,0.477,13,34,0.382,19,20,0.95,7,40,27,7,2,15,20,0.5
2023-11-01,0,MIL,TOR,0,111,130,35,76,0.461,13,34,0.382,28,38,0.737,7,29,19,9,2,12,17,51,91,0.56,15,38,0.395,13,14,0.929,15,50,35,7,6,18,25,0.6666666666666666
2023-11-03,1,MIL,NYK,1,110,105,35,82,0.427,20,39,0.513,20,28,0.714,7,41,24,6,11,14,16,38,96,0.396,10,39,0.256,19,25,0.76,16,56,18,6,1,11,22,0.5
2023-11-06,0,MIL,BRK,1,129,125,46,96,0.479,16,48,0.333,21,24,0.875,12,48,26,6,2,10,13,49,101,0.485,16,45,0.356,11,13,0.846,11,46,22,2,4,8,16,0.6
2023-11-08,1,MIL,DET,1,120,118,41,90,0.456,11,37,0.297,27,32,0.844,5,36,19,8,7,10,18,48,98,0.49,7,29,0.241,15,16,0.938,11,53,28,2,5,19,24,0.6666666666666666
2023-11-09,0,MIL,IND,0,124,126,46,87,0.529,9,27,0.333,23,26,0.885,5,41,23,6,5,14,19,44,92,0.478,20,48,0.417,18,20,0.9,9,40,27,6,6,13,25,0.7142857142857143
2023-11-11,0,MIL,ORL,0,97,112,38,77,0.494,9,29,0.31,12,25,0.48,5,36,25,9,6,19,24,36,84,0.429,10,26,0.385,30,35,0.857,15,43,24,9,2,16,17,0.625
2023-11-13,1,MIL,CHI,1,118,109,42,89,0.472,15,47,0.319,19,27,0.704,13,53,23,3,5,17,23,38,100,0.38,14,42,0.333,19,21,0.905,18,47,24,9,7,8,25,0.5555555555555556
2023-11-15,0,MIL,TOR,1,128,112,44,85,0.518,20,39,0.513,20,21,0.952,9,41,25,8,9,13,25,38,96,0.396,9,33,0.273,27,31,0.871,26,55,28,10,8,14,19,0.6
2023-11-17,0,MIL,CHO,1,130,99,49,89,0.551,22,45,0.489,10,13,0.769,4,49,32,4,7,13,21,37,91,0.407,6,26,0.231,19,22,0.864,9,43,18,5,2,12,14,0.6363636363636364
2023-11-18,1,MIL,DAL,1,132,125,49,94,0.521,17,45,0.378,17,20,0.85,5,41,29,8,3,7,16,51,103,0.495,16,47,0.34,7,10,0.7,11,49,27,1,2,12,16,0.6666666666666666
