Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,WAS,IND,0,120,143,44,96,0.458,9,24,0.375,23,29,0.793,11,45,28,6,9,14,11,56,107,0.523,20,43,0.465,11,12,0.917,10,51,38,10,8,12,23,0.0
2023-10-28,1,WAS,MEM,1,113,106,40,93,0.43,16,46,0.348,17,22,0.773,11,45,24,9,5,12,15,39,91,0.429,19,47,0.404,9,9,1.0,6,45,27,7,8,18,21,0.0
2023-10-30,1,WAS,BOS,0,107,126,39,87,0.448,11,36,0.306,18,26,0.692,11,40,26,12,4,15,13,51,102,0.5,19,53,0.358,5,7,0.714,15,51,31,11,6,18,21,0.5
2023-11-01,0,WAS,ATL,0,121,130,51,101,0.505,10,40,0.25,9,14,0.643,6,35,32,14,3,11,25,46,92,0.5,9,32,0.281,29,32,0.906,14,57,26,8,3,21,16,0.3333333333333333
2023-11-03,0,WAS,MIA,0,114,121,46,81,0.568,13,28,0.464,9,17,0.529,4,30,33,7,4,20,18,48,80,0.6,13,27,0.481,12,14,0.857,7,37,35,9,1,21,18,0.25
2023-11-06,0,WAS,PHI,0,128,146,49,96,0.51,14,34,0.412,16,20,0.8,10,38,31,6,10,19,26,51,91,0.56,12,31,0.387,32,36,0.889,10,45,37,12,7,16,15,0.2
2023-11-08,0,WAS,CHO,1,132,116,47,97,0.485,18,43,0.419,20,25,0.8,13,40,26,10,6,11,26,41,79,0.519,8,25,0.32,26,35,0.743,11,47,17,8,5,22,22,0.16666666666666666
2023-11-10,1,WAS,CHO,0,117,124,43,88,0.489,14,38,0.368,17,20,0.85,7,36,28,4,6,15,23,50,110,0.455,6,28,0.214,18,28,0.643,28,67,31,10,4,10,19,0.2857142857142857
2023-11-12,0,WAS,BRK,0,94,102,33,88,0.375,10,41,0.244,18,25,0.72,7,42,20,14,3,12,15,37,98,0.378,12,49,0.245,16,20,0.8,20,66,22,6,6,19,18,0.25
2023-11-13,0,WAS,TOR,0,107,111,43,84,0.512,12,26,0.462,9,12,0.75,8,38,32,11,5,22,22,45,90,0.5,4,20,0.2,17,25,0.68,16,48,28,11,4,19,13,0.2222222222222222
2023-11-15,1,WAS,DAL,0,117,130,43,89,0.483,12,36,0.333,19,23,0.826,8,46,23,6,1,12,22,48,92,0.522,17,42,0.405,17,29,0.586,9,46,32,6,4,10,16,0.2
2023-11-17,1,WAS,NYK,0,99,120,37,82,0.451,10,32,0.313,15,16,0.938,7,32,25,4,4,14,18,45,91,0.495,16,38,0.421,14,20,0.7,14,48,26,5,6,11,21,0.18181818181818182
2023-11-20,1,WAS,MIL,0,129,142,55,99,0.556,10,29,0.345,9,11,0.818,5,26,29,6,4,4,19,55,94,0.585,11,29,0.379,21,28,0.75,16,55,33,3,6,15,13,0.16666666666666666
2023-11-22,0,WAS,CHO,0,114,117,44,97,0.454,11,32,0.344,15,18,0.833,11,47,26,7,3,10,18,43,91,0.473,16,37,0.432,15,21,0.714,11,49,27,6,4,13,15,0.15384615384615385
2023-11-24,0,WAS,MIL,0,128,131,48,100,0.48,15,37,0.405,17,21,0.81,12,46,29,3,4,9,24,48,92,0.522,9,31,0.29,26,33,0.788,10,50,28,6,6,9,22,0.14285714285714285
2023-11-25,1,WAS,ATL,0,108,136,43,88,0.489,10,38,0.263,12,12,1.0,8,41,33,5,6,20,17,52,102,0.51,18,37,0.486,14,20,0.7,17,49,29,13,2,10,15,0.13333333333333333
2023-11-27,0,WAS,DET,1,126,107,45,89,0.506,10,29,0.345,26,28,0.929,6,46,29,8,6,16,19,43,102,0.422,8,38,0.211,13,19,0.684,18,49,29,7,11,17,22,0.125
2023-11-29,0,WAS,ORL,0,120,139,41,87,0.471,11,29,0.379,27,35,0.771,7,29,28,14,3,10,20,51,84,0.607,17,27,0.63,20,24,0.833,9,44,34,5,6,19,22,0.17647058823529413
2023-12-01,0,WAS,ORL,0,125,130,45,89,0.506,13,28,0.464,22,31,0.71,8,40,25,8,5,14,29,46,89,0.517,12,31,0.387,26,33,0.788,10,44,35,6,8,15,23,0.16666666666666666
2023-12-06,1,WAS,PHI,0,126,131,52,92,0.565,14,35,0.4,8,8,1.0,2,32,39,8,6,11,22,47,92,0.511,8,27,0.296,29,34,0.853,11,43,29,7,2,11,14,0.15789473684210525
2023-12-08,0,WAS,BRK,0,97,124,38,91,0.418,6,33,0.182,15,21,0.714,12,41,19,4,7,16,19,50,104,0.481,10,33,0.303,14,18,0.778,18,55,27,8,8,11,18,0.15
2023-12-11,0,WAS,PHI,0,101,146,36,85,0.424,9,31,0.29,20,31,0.645,13,44,21,5,2,22,19,52,95,0.547,20,46,0.435,22,25,0.88,9,47,37,14,6,14,27,0.14285714285714285
2023-12-13,1,WAS,NOP,0,122,142,42,82,0.512,19,44,0.432,19,24,0.792,3,33,28,7,6,15,16,50,96,0.521,16,34,0.471,26,30,0.867,10,46,30,11,3,10,17,0.13636363636363635
2023-12-15,1,WAS,IND,1,137,123,52,92,0.565,13,27,0.481,20,26,0.769,8,47,36,7,8,19,18,48,107,0.449,15,40,0.375,12,16,0.75,13,41,35,7,8,15,25,0.13043478260869565
2023-12-17,0,WAS,PHO,0,108,112,39,95,0.411,14,46,0.304,16,20,0.8,10,44,24,8,6,10,25,41,90,0.456,7,31,0.226,23,30,0.767,13,54,29,8,6,17,16,0.16666666666666666
2023-12-18,0,WAS,SAC,0,131,143,44,85,0.518,18,38,0.474,25,30,0.833,5,39,26,3,6,12,21,53,100,0.53,17,43,0.395,20,26,0.769,9,42,35,8,5,7,24,0.16
2023-12-21,0,WAS,POR,1,118,117,42,84,0.5,12,30,0.4,22,32,0.688,7,37,26,9,6,12,17,43,95,0.453,14,30,0.467,17,23,0.739,20,51,24,7,6,16,27,0.15384615384615385
2023-12-22,0,WAS,GSW,0,118,129,44,97,0.454,11,35,0.314,19,24,0.792,9,39,25,7,4,9,16,47,97,0.485,18,45,0.4,17,20,0.85,14,57,33,5,2,12,17,0.18518518518518517
2023-12-26,1,WAS,ORL,0,119,127,43,87,0.494,16,42,0.381,17,21,0.81,10,47,27,10,8,20,21,49,93,0.527,12,26,0.462,17,25,0.68,7,40,30,11,5,16,16,0.17857142857142858
2023-12-27,1,WAS,TOR,0,102,132,42,90,0.467,8,33,0.242,10,15,0.667,10,34,25,11,3,17,17,52,91,0.571,15,38,0.395,13,19,0.684,14,53,43,12,5,20,18,0.1724137931034483
2023-12-29,1,WAS,BRK,1,110,104,46,91,0.505,15,38,0.395,3,7,0.429,8,43,28,5,5,7,19,39,91,0.429,9,28,0.321,17,27,0.63,18,54,24,5,4,10,13,0.16666666666666666
2023-12-31,1,WAS,ATL,0,126,130,46,98,0.469,17,53,0.321,17,21,0.81,6,42,35,5,9,9,21,47,95,0.495,12,32,0.375,24,37,0.649,12,58,27,5,3,12,18,0.1935483870967742
2024-01-03,0,WAS,CLE,0,101,140,42,101,0.416,12,35,0.343,5,11,0.455,12,36,22,8,5,8,14,54,101,0.535,20,42,0.476,12,16,0.75,18,62,37,5,8,11,13,0.1875
2024-01-05,0,WAS,CLE,0,90,114,35,84,0.417,9,30,0.3,11,15,0.733,7,31,19,12,8,17,19,41,77,0.532,16,33,0.485,16,23,0.696,12,52,31,9,1,24,19,0.18181818181818182
