Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,BOS,NYK,1,108,104,37,77,0.481,12,39,0.308,22,26,0.846,7,46,18,6,11,13,22,36,97,0.371,18,41,0.439,14,26,0.538,17,47,24,9,0,11,22,0.0
2023-10-27,1,BOS,MIA,1,119,111,45,95,0.474,16,39,0.41,13,19,0.684,16,55,20,7,6,15,19,38,89,0.427,16,33,0.485,19,23,0.826,11,45,24,8,6,12,16,1.0
2023-10-30,0,BOS,WAS,1,126,107,51,102,0.5,19,53,0.358,5,7,0.714,15,51,31,11,6,18,21,39,87,0.448,11,36,0.306,18,26,0.692,11,40,26,12,4,15,13,1.0
2023-11-01,1,BOS,IND,1,155,104,54,95,0.568,20,35,0.571,27,28,0.964,11,57,27,5,2,13,19,46,101,0.455,5,37,0.135,7,12,0.583,8,31,26,6,6,9,20,1.0
2023-11-04,0,BOS,BRK,1,124,114,43,90,0.478,15,45,0.333,23,27,0.852,10,50,22,4,6,11,17,43,100,0.43,17,52,0.327,11,17,0.647,10,42,22,4,5,6,21,1.0
2023-11-06,0,BOS,MIN,0,109,114,36,92,0.391,11,39,0.282,26,34,0.765,11,45,20,13,2,18,26,44,85,0.518,13,37,0.351,13,25,0.52,6,45,26,7,5,24,26,1.0
2023-11-08,0,BOS,PHI,0,103,106,36,91,0.396,15,47,0.319,16,19,0.842,9,43,28,8,6,13,13,42,95,0.442,9,34,0.265,13,15,0.867,12,56,20,7,7,14,16,0.8333333333333334
2023-11-10,1,BOS,BRK,1,121,107,41,94,0.436,19,52,0.365,20,28,0.714,17,52,29,5,3,8,13,38,85,0.447,15,37,0.405,16,18,0.889,9,46,26,0,3,12,25,0.7142857142857143
2023-11-11,1,BOS,TOR,1,117,94,47,86,0.547,15,44,0.341,8,13,0.615,5,46,30,1,4,13,14,35,91,0.385,10,37,0.27,14,16,0.875,7,37,25,8,1,9,14,0.75
2023-11-13,1,BOS,NYK,1,114,98,40,79,0.506,19,43,0.442,15,16,0.938,8,37,27,3,3,11,22,33,79,0.418,15,35,0.429,17,24,0.708,12,37,17,5,2,12,16,0.7777777777777778
2023-11-15,0,BOS,PHI,1,117,107,42,88,0.477,18,50,0.36,15,19,0.789,12,45,23,7,8,10,15,39,85,0.459,11,30,0.367,18,22,0.818,10,41,18,5,1,9,14,0.8
2023-11-17,0,BOS,TOR,1,108,105,42,92,0.457,16,46,0.348,8,9,0.889,8,44,29,5,4,11,13,42,87,0.483,12,33,0.364,9,14,0.643,5,41,29,4,1,13,11,0.8181818181818182
2023-11-19,0,BOS,MEM,1,102,100,35,77,0.455,12,31,0.387,20,25,0.8,9,45,20,6,10,17,19,37,95,0.389,17,44,0.386,9,10,0.9,14,42,28,7,5,11,21,0.8333333333333334
2023-11-20,0,BOS,CHO,0,118,121,42,97,0.433,16,50,0.32,18,28,0.643,11,48,19,6,8,15,15,46,104,0.442,13,39,0.333,16,17,0.941,17,57,29,9,7,13,18,0.8461538461538461
2023-11-22,1,BOS,MIL,1,119,116,44,84,0.524,17,42,0.405,14,17,0.824,4,43,27,3,5,15,15,45,101,0.446,13,34,0.382,13,17,0.765,13,47,23,9,2,9,19,0.7857142857142857
2023-11-24,0,BOS,ORL,0,96,113,31,76,0.408,7,29,0.241,27,37,0.73,4,31,17,10,4,15,18,43,85,0.506,11,28,0.393,16,22,0.727,13,48,23,5,3,18,28,0.8
2023-11-26,1,BOS,ATL,1,113,103,42,95,0.442,13,47,0.277,16,20,0.8,18,58,24,9,3,13,19,36,88,0.409,19,53,0.358,12,19,0.632,11,43,15,5,4,16,17,0.75
2023-11-28,1,BOS,CHI,1,124,97,47,90,0.522,21,49,0.429,9,12,0.75,11,52,36,6,9,16,18,39,90,0.433,9,28,0.321,10,18,0.556,9,37,25,11,7,8,13,0.7647058823529411
2023-12-01,1,BOS,PHI,1,125,119,39,77,0.506,16,33,0.485,31,36,0.861,10,46,25,10,8,20,18,43,94,0.457,16,35,0.457,17,23,0.739,15,42,16,16,5,16,24,0.7777777777777778
2023-12-04,0,BOS,IND,0,112,122,46,97,0.474,12,41,0.293,8,12,0.667,13,56,27,5,9,18,19,43,94,0.457,19,40,0.475,17,21,0.81,7,41,28,8,4,6,15,0.7894736842105263
2023-12-08,1,BOS,NYK,1,133,123,48,91,0.527,19,47,0.404,18,21,0.857,8,34,24,8,5,8,19,44,88,0.5,15,37,0.405,20,27,0.741,12,44,28,4,3,14,20,0.75
2023-12-12,1,BOS,CLE,1,120,113,38,84,0.452,18,44,0.409,26,26,1.0,12,45,23,9,9,15,13,44,92,0.478,19,45,0.422,6,9,0.667,6,35,27,6,4,13,18,0.7619047619047619
2023-12-14,1,BOS,CLE,1,116,107,43,85,0.506,13,36,0.361,17,20,0.85,13,44,22,7,8,13,15,40,83,0.482,11,33,0.333,16,17,0.941,9,39,21,7,1,16,18,0.7727272727272727
2023-12-15,1,BOS,ORL,1,128,111,48,92,0.522,18,42,0.429,14,20,0.7,9,34,31,14,7,11,22,42,87,0.483,14,35,0.4,13,18,0.722,13,45,25,5,2,21,22,0.782608695652174
2023-12-17,1,BOS,ORL,1,114,97,45,95,0.474,17,36,0.472,7,8,0.875,10,55,18,4,10,14,19,34,89,0.382,11,36,0.306,18,24,0.75,10,43,18,7,4,9,16,0.7916666666666666
2023-12-19,0,BOS,GSW,0,126,132,47,114,0.412,17,58,0.293,15,17,0.882,18,55,28,6,5,8,13,50,109,0.459,20,50,0.4,12,14,0.857,18,59,29,4,5,10,15,0.8
2023-12-20,0,BOS,SAC,1,144,119,51,92,0.554,22,42,0.524,20,24,0.833,14,50,35,6,10,9,17,43,91,0.473,21,44,0.477,12,23,0.522,12,37,29,4,8,7,15,0.7692307692307693
2023-12-23,0,BOS,LAC,1,145,108,49,94,0.521,25,53,0.472,22,28,0.786,15,51,33,4,5,10,19,41,89,0.461,11,34,0.324,15,15,1.0,9,34,25,4,4,11,24,0.7777777777777778
2023-12-25,0,BOS,LAL,1,126,115,46,91,0.505,13,42,0.31,21,28,0.75,11,44,31,8,7,8,17,43,90,0.478,13,32,0.406,16,21,0.762,13,43,24,4,1,12,19,0.7857142857142857
2023-12-28,1,BOS,DET,1,128,122,48,99,0.485,11,39,0.282,21,25,0.84,11,43,25,10,4,12,15,48,101,0.475,14,43,0.326,12,19,0.632,19,57,27,7,4,19,21,0.7931034482758621
2023-12-29,1,BOS,TOR,1,120,118,43,88,0.489,17,39,0.436,17,20,0.85,13,52,29,3,6,16,17,44,95,0.463,17,44,0.386,13,20,0.65,9,38,29,10,6,5,15,0.8
2023-12-31,0,BOS,SAS,1,134,101,51,95,0.537,15,42,0.357,17,22,0.773,13,57,29,6,7,11,12,40,94,0.426,12,45,0.267,9,12,0.75,9,39,28,6,1,16,17,0.8064516129032258
2024-01-02,0,BOS,OKC,0,123,127,42,92,0.457,15,40,0.375,24,29,0.828,17,47,33,7,10,14,15,48,91,0.527,18,40,0.45,13,17,0.765,10,38,34,7,10,12,22,0.8125
2024-01-05,1,BOS,UTA,1,126,97,39,90,0.433,17,49,0.347,31,36,0.861,9,56,24,9,8,14,23,34,94,0.362,6,34,0.176,23,34,0.676,16,57,23,11,2,18,24,0.7878787878787878
2024-01-06,0,BOS,IND,1,118,101,46,90,0.511,16,41,0.39,10,19,0.526,13,56,26,6,6,18,20,38,92,0.413,8,42,0.19,17,22,0.773,10,38,23,12,2,9,18,0.7941176470588235
2024-01-08,0,BOS,IND,0,131,133,47,90,0.522,17,35,0.486,20,29,0.69,13,42,26,3,8,15,20,48,91,0.527,19,40,0.475,18,22,0.818,9,39,29,6,7,13,23,0.8
2024-01-10,1,BOS,MIN,1,127,120,39,90,0.433,19,47,0.404,30,31,0.968,7,46,21,5,4,8,19,44,95,0.463,14,34,0.412,18,20,0.9,8,47,22,4,6,9,27,0.7777777777777778
2024-01-11,0,BOS,MIL,0,102,135,34,91,0.374,9,35,0.257,25,30,0.833,6,31,22,5,5,6,13,52,92,0.565,18,42,0.429,13,16,0.813,12,54,34,3,6,11,22,0.7837837837837838
2024-01-13,1,BOS,HOU,1,145,113,51,95,0.537,24,47,0.511,19,25,0.76,10,50,26,7,8,12,21,40,99,0.404,7,30,0.233,26,30,0.867,15,50,20,10,3,13,18,0.7631578947368421
2024-01-15,0,BOS,TOR,1,105,96,33,82,0.402,16,39,0.41,23,25,0.92,5,53,20,3,7,13,16,38,95,0.4,4,32,0.125,16,21,0.762,9,52,25,6,2,7,21,0.7692307692307693
2024-01-17,1,BOS,SAS,1,117,98,42,90,0.467,18,38,0.474,15,19,0.789,12,54,22,5,6,14,15,39,93,0.419,7,34,0.206,13,16,0.813,11,41,26,5,3,10,15,0.775
2024-01-19,1,BOS,DEN,0,100,102,38,89,0.427,14,44,0.318,10,14,0.714,12,38,21,5,2,3,17,42,81,0.519,8,31,0.258,10,13,0.769,10,47,20,0,3,11,13,0.7804878048780488
2024-01-21,0,BOS,HOU,1,116,107,43,98,0.439,17,47,0.362,13,18,0.722,16,55,31,10,12,16,17,41,94,0.436,10,35,0.286,15,22,0.682,11,49,26,9,3,15,17,0.7619047619047619
2024-01-22,0,BOS,DAL,1,119,110,41,88,0.466,15,46,0.326,22,30,0.733,5,44,26,7,8,6,20,43,97,0.443,14,40,0.35,10,14,0.714,10,48,24,4,4,10,20,0.7674418604651163
2024-01-25,0,BOS,MIA,1,143,110,51,80,0.638,22,40,0.55,19,20,0.95,6,47,36,4,5,11,10,42,94,0.447,16,42,0.381,10,13,0.769,11,31,25,7,1,5,12,0.7727272727272727
2024-01-27,1,BOS,LAC,0,96,115,36,100,0.36,10,40,0.25,14,16,0.875,18,52,21,2,9,11,13,45,102,0.441,10,40,0.25,15,18,0.833,15,58,28,8,8,8,20,0.7777777777777778
2024-01-29,1,BOS,NOP,1,118,112,43,85,0.506,17,46,0.37,15,20,0.75,6,40,27,7,5,11,15,46,91,0.505,10,35,0.286,10,13,0.769,9,40,21,7,6,12,14,0.7608695652173914
2024-01-30,1,BOS,IND,1,129,124,47,87,0.54,17,36,0.472,18,22,0.818,7,40,25,6,9,12,16,50,108,0.463,12,39,0.308,12,15,0.8,19,50,33,4,2,8,21,0.7659574468085106
2024-02-01,1,BOS,LAL,0,105,114,41,97,0.423,16,48,0.333,7,7,1.0,14,54,30,4,12,15,19,38,94,0.404,19,36,0.528,19,26,0.731,15,52,30,11,2,7,8,0.7708333333333334
2024-02-04,1,BOS,MEM,1,131,91,48,99,0.485,19,51,0.373,16,18,0.889,17,57,30,12,4,11,13,35,92,0.38,11,38,0.289,10,12,0.833,16,46,19,5,3,20,15,0.7551020408163265
2024-02-07,1,BOS,ATL,1,125,117,49,93,0.527,17,49,0.347,10,11,0.909,6,45,33,6,9,14,16,43,102,0.422,13,41,0.317,18,20,0.9,13,49,24,8,2,9,13,0.76
2024-02-09,1,BOS,WAS,1,133,129,48,92,0.522,11,34,0.324,26,28,0.929,9,49,25,9,5,13,17,45,95,0.474,20,47,0.426,19,21,0.905,5,39,32,8,1,12,25,0.7647058823529411
2024-02-11,0,BOS,MIA,1,110,106,41,81,0.506,16,39,0.41,12,17,0.706,6,42,27,1,9,11,13,40,97,0.412,12,40,0.3,14,15,0.933,14,45,21,4,2,7,14,0.7692307692307693
2024-02-13,0,BOS,BRK,1,118,110,43,83,0.518,15,37,0.405,17,23,0.739,7,39,31,6,1,14,24,39,79,0.494,15,33,0.455,17,26,0.654,7,37,28,6,3,12,21,0.7735849056603774
2024-02-14,1,BOS,BRK,1,136,86,52,91,0.571,22,45,0.489,10,12,0.833,10,51,32,6,5,10,13,31,81,0.383,10,31,0.323,14,15,0.933,6,31,27,5,1,12,12,0.7777777777777778
2024-02-22,0,BOS,CHI,1,129,112,45,83,0.542,23,47,0.489,16,21,0.762,5,36,27,10,11,14,16,44,94,0.468,10,28,0.357,14,16,0.875,13,45,30,6,2,13,17,0.7818181818181819
2024-02-24,0,BOS,NYK,1,116,102,46,81,0.568,15,35,0.429,9,12,0.75,11,36,27,8,4,7,16,37,82,0.451,13,38,0.342,15,16,0.938,15,39,21,1,3,14,15,0.7857142857142857
2024-02-27,1,BOS,PHI,1,117,99,39,74,0.527,5,22,0.227,34,37,0.919,9,56,21,7,9,14,16,37,94,0.394,14,42,0.333,11,12,0.917,8,28,20,6,5,10,23,0.7894736842105263
2024-03-01,1,BOS,DAL,1,138,110,52,94,0.553,21,43,0.488,13,13,1.0,9,47,33,4,8,9,15,44,94,0.468,9,34,0.265,13,18,0.722,10,42,20,4,4,8,12,0.7931034482758621
2024-03-03,1,BOS,GSW,1,140,88,53,96,0.552,25,49,0.51,9,11,0.818,7,51,35,10,5,8,19,36,92,0.391,7,41,0.171,9,13,0.692,12,46,24,2,3,17,13,0.7966101694915254
2024-03-05,0,BOS,CLE,0,104,105,39,93,0.419,15,38,0.395,11,12,0.917,14,53,24,6,9,13,13,39,90,0.433,20,42,0.476,7,11,0.636,8,42,28,11,3,9,10,0.8
2024-03-07,0,BOS,DEN,0,109,115,41,91,0.451,11,38,0.289,16,25,0.64,13,47,24,6,3,12,18,45,90,0.5,4,21,0.19,21,22,0.955,8,45,27,10,4,8,19,0.7868852459016393
2024-03-09,0,BOS,PHO,1,117,107,46,94,0.489,15,39,0.385,10,13,0.769,13,43,29,7,4,12,12,44,87,0.506,9,31,0.29,10,16,0.625,10,41,21,6,1,15,14,0.7741935483870968
2024-03-11,0,BOS,POR,1,121,99,49,100,0.49,15,40,0.375,8,12,0.667,14,45,34,7,10,3,11,39,87,0.448,10,28,0.357,11,11,1.0,9,38,23,3,5,11,11,0.7777777777777778
2024-03-12,0,BOS,UTA,1,123,107,43,92,0.467,20,49,0.408,17,19,0.895,14,46,25,5,8,9,14,41,86,0.477,15,32,0.469,10,11,0.909,9,38,23,4,7,10,18,0.78125
2024-03-14,1,BOS,PHO,1,127,112,47,89,0.528,25,50,0.5,8,11,0.727,6,33,31,12,5,10,13,47,99,0.475,11,31,0.355,7,10,0.7,19,51,27,4,3,14,12,0.7846153846153846
2024-03-17,0,BOS,WAS,1,130,104,43,87,0.494,24,50,0.48,20,24,0.833,12,43,30,9,6,15,17,41,89,0.461,10,34,0.294,12,14,0.857,10,40,24,3,5,16,20,0.7878787878787878
2024-03-18,1,BOS,DET,1,119,94,43,95,0.453,22,49,0.449,11,13,0.846,15,53,30,8,8,11,9,36,84,0.429,9,29,0.31,13,15,0.867,8,43,21,6,3,13,15,0.7910447761194029
2024-03-20,1,BOS,MIL,1,122,119,40,85,0.471,18,40,0.45,24,29,0.828,11,37,25,6,5,9,18,45,84,0.536,17,35,0.486,12,14,0.857,9,41,20,3,6,15,25,0.7941176470588235
2024-03-22,0,BOS,DET,1,129,102,47,89,0.528,16,45,0.356,19,27,0.704,8,35,31,9,5,7,15,42,83,0.506,9,31,0.29,9,13,0.692,8,42,25,4,1,19,23,0.7971014492753623
2024-03-23,0,BOS,CHI,1,124,113,44,86,0.512,21,48,0.438,15,17,0.882,12,41,28,5,3,12,9,47,82,0.573,9,24,0.375,10,11,0.909,3,29,36,7,3,7,18,0.8
2024-03-25,0,BOS,ATL,0,118,120,47,95,0.495,11,38,0.289,13,19,0.684,12,38,21,7,8,9,16,46,87,0.529,18,36,0.5,10,17,0.588,15,44,30,5,3,13,18,0.8028169014084507
2024-03-28,0,BOS,ATL,0,122,123,45,94,0.479,14,36,0.389,18,21,0.857,9,43,28,7,6,12,15,51,104,0.49,15,44,0.341,6,10,0.6,17,53,24,5,5,11,17,0.7916666666666666
2024-03-30,0,BOS,NOP,1,104,92,39,82,0.476,15,37,0.405,11,12,0.917,8,51,27,7,7,13,13,34,86,0.395,13,35,0.371,11,18,0.611,10,41,22,9,3,9,12,0.7808219178082192
2024-04-01,0,BOS,CHO,1,118,104,43,89,0.483,19,53,0.358,13,16,0.813,11,51,28,3,3,11,15,41,91,0.451,13,37,0.351,9,11,0.818,8,40,28,3,2,7,15,0.7837837837837838
2024-04-03,1,BOS,OKC,1,135,100,50,92,0.543,17,40,0.425,18,19,0.947,11,46,33,7,10,11,18,35,81,0.432,5,24,0.208,25,28,0.893,5,31,21,8,5,14,11,0.7866666666666666
2024-04-05,1,BOS,SAC,1,101,100,38,89,0.427,12,44,0.273,13,18,0.722,12,51,25,6,4,8,11,38,99,0.384,17,51,0.333,7,13,0.538,15,54,21,4,3,7,15,0.7894736842105263
2024-04-07,1,BOS,POR,1,124,107,49,87,0.563,16,38,0.421,10,13,0.769,5,40,34,11,8,13,12,40,102,0.392,14,38,0.368,13,13,1.0,22,53,26,8,2,15,12,0.7922077922077922
2024-04-09,0,BOS,MIL,0,91,104,37,93,0.398,17,52,0.327,0,0,,12,38,27,11,4,12,8,43,81,0.531,17,36,0.472,1,2,0.5,10,49,29,6,5,18,4,0.7948717948717948
2024-04-11,1,BOS,NYK,0,109,118,40,86,0.465,16,42,0.381,13,16,0.813,10,36,25,7,12,12,16,49,99,0.495,14,36,0.389,6,10,0.6,17,52,24,7,4,15,12,0.7848101265822784
2024-04-12,1,BOS,CHO,1,131,98,54,104,0.519,14,41,0.341,9,13,0.692,16,53,34,12,1,6,20,32,76,0.421,15,35,0.429,19,22,0.864,4,33,20,3,7,20,15,0.775
2024-04-14,1,BOS,WAS,1,132,122,51,89,0.573,16,32,0.5,14,21,0.667,10,48,29,10,15,17,13,49,103,0.476,14,38,0.368,10,10,1.0,8,36,33,9,4,12,16,0.7777777777777778
