Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,NOP,MEM,1,111,104,40,85,0.471,14,32,0.438,17,22,0.773,11,52,22,8,5,21,21,38,91,0.418,12,43,0.279,16,20,0.8,8,37,23,8,7,13,19,0.0
2023-10-28,1,NOP,NYK,1,96,87,40,87,0.46,9,33,0.273,7,16,0.438,4,43,20,8,5,13,22,33,90,0.367,7,37,0.189,14,18,0.778,16,59,19,7,3,19,17,1.0
2023-10-30,1,NOP,GSW,0,102,130,38,93,0.409,10,39,0.256,16,26,0.615,14,39,23,8,3,11,18,51,98,0.52,15,41,0.366,13,20,0.65,21,64,28,6,7,15,21,1.0
2023-11-01,0,NOP,OKC,1,110,106,40,102,0.392,13,42,0.31,17,29,0.586,22,58,23,8,5,11,20,38,88,0.432,7,34,0.206,23,25,0.92,6,49,23,6,5,15,24,0.6666666666666666
2023-11-02,1,NOP,DET,1,125,116,39,80,0.488,14,32,0.438,33,35,0.943,7,36,27,5,7,12,18,41,94,0.436,13,38,0.342,21,26,0.808,19,48,30,4,5,16,31,0.75
2023-11-04,1,NOP,ATL,0,105,123,40,84,0.476,8,31,0.258,17,21,0.81,9,35,24,9,7,11,15,45,93,0.484,14,41,0.341,19,24,0.792,19,52,28,4,6,13,16,0.8
2023-11-06,0,NOP,DEN,0,116,134,45,90,0.5,13,30,0.433,13,15,0.867,8,38,24,6,2,13,18,51,95,0.537,15,39,0.385,17,23,0.739,11,45,37,6,5,10,16,0.6666666666666666
2023-11-08,0,NOP,MIN,0,101,122,36,93,0.387,8,28,0.286,21,22,0.955,11,40,23,6,1,17,23,45,82,0.549,15,37,0.405,17,24,0.708,8,48,30,9,7,18,23,0.5714285714285714
2023-11-10,0,NOP,HOU,0,101,104,34,75,0.453,8,25,0.32,25,34,0.735,8,49,12,6,6,18,26,36,88,0.409,10,35,0.286,22,28,0.786,9,42,20,9,5,9,22,0.5
2023-11-12,1,NOP,DAL,0,124,136,47,92,0.511,17,36,0.472,13,22,0.591,13,54,31,2,3,18,20,50,102,0.49,20,53,0.377,16,21,0.762,8,42,29,7,6,6,19,0.4444444444444444
