Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,CHI,OKC,0,104,124,39,94,0.415,12,42,0.286,14,18,0.778,13,42,26,10,3,13,16,45,82,0.549,19,39,0.487,15,18,0.833,5,43,30,6,4,16,19,0.0
2023-10-27,1,CHI,TOR,1,104,103,37,99,0.374,8,39,0.205,22,28,0.786,15,52,18,10,5,17,22,39,84,0.464,9,36,0.25,16,25,0.64,8,53,25,5,2,23,29,0.0
2023-10-28,0,CHI,DET,0,102,118,39,93,0.419,11,28,0.393,13,16,0.813,13,33,16,10,5,8,20,45,86,0.523,12,28,0.429,16,20,0.8,15,53,29,4,4,17,18,0.5
2023-10-30,0,CHI,IND,1,112,105,40,87,0.46,6,17,0.353,26,31,0.839,10,44,19,8,6,13,17,36,88,0.409,12,46,0.261,21,25,0.84,11,47,26,7,5,17,24,0.3333333333333333
2023-11-01,0,CHI,DAL,0,105,114,42,89,0.472,11,33,0.333,10,11,0.909,12,43,19,10,3,13,23,37,81,0.457,20,48,0.417,20,28,0.714,13,45,23,7,2,15,11,0.5
2023-11-03,1,CHI,BRK,0,107,109,43,89,0.483,11,28,0.393,10,14,0.714,9,42,21,4,4,10,13,44,96,0.458,18,45,0.4,3,5,0.6,8,39,32,4,4,11,12,0.4
2023-11-04,0,CHI,DEN,0,101,123,39,86,0.453,7,26,0.269,16,23,0.696,9,37,28,7,3,11,19,42,81,0.519,16,36,0.444,23,30,0.767,10,49,31,10,4,12,18,0.3333333333333333
2023-11-06,1,CHI,UTA,1,130,113,48,93,0.516,18,34,0.529,16,19,0.842,10,36,26,12,3,8,18,41,86,0.477,16,43,0.372,15,17,0.882,17,52,32,1,7,23,20,0.2857142857142857
2023-11-08,1,CHI,PHO,0,115,116,42,96,0.438,14,33,0.424,17,23,0.739,9,39,30,12,7,14,22,38,90,0.422,19,48,0.396,21,25,0.84,13,54,32,7,10,22,20,0.375
2023-11-12,1,CHI,DET,1,119,108,44,91,0.484,11,30,0.367,20,25,0.8,11,40,22,12,6,7,21,38,88,0.432,11,32,0.344,21,26,0.808,16,49,26,4,6,16,19,0.3333333333333333
2023-11-13,0,CHI,MIL,0,109,118,38,100,0.38,14,42,0.333,19,21,0.905,18,47,24,9,7,8,25,42,89,0.472,15,47,0.319,19,27,0.704,13,53,23,3,5,17,23,0.4
