Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,LAC,POR,1,123,111,47,90,0.522,16,34,0.471,13,16,0.813,14,45,36,11,7,18,20,44,93,0.473,10,32,0.313,13,17,0.765,15,40,20,10,4,18,20,0.0
2023-10-27,0,LAC,UTA,0,118,120,41,77,0.532,14,35,0.4,22,28,0.786,6,36,17,8,6,16,22,42,96,0.438,16,41,0.39,20,22,0.909,17,45,27,7,4,14,24,1.0
2023-10-29,1,LAC,SAS,1,123,83,47,91,0.516,16,42,0.381,13,21,0.619,9,48,23,15,5,16,16,30,80,0.375,11,33,0.333,12,16,0.75,6,37,21,9,6,25,23,0.5
2023-10-31,1,LAC,ORL,1,118,102,44,89,0.494,14,31,0.452,16,23,0.696,9,44,29,10,4,16,26,38,81,0.469,7,30,0.233,19,33,0.576,7,40,23,9,3,16,24,0.6666666666666666
2023-11-01,0,LAC,LAL,0,125,130,47,99,0.475,14,34,0.412,17,27,0.63,12,46,22,12,1,13,31,46,90,0.511,11,32,0.344,27,36,0.75,9,51,28,10,9,14,24,0.75
2023-11-06,0,LAC,NYK,0,97,111,36,73,0.493,11,32,0.344,14,16,0.875,7,31,21,8,3,22,15,41,88,0.466,12,31,0.387,17,18,0.944,18,48,28,13,1,20,13,0.6
2023-11-08,0,LAC,BRK,0,93,100,36,91,0.396,8,36,0.222,13,13,1.0,11,51,22,10,8,16,15,37,92,0.402,15,41,0.366,11,13,0.846,14,49,22,10,10,14,14,0.5
2023-11-10,0,LAC,DAL,0,126,144,43,88,0.489,8,27,0.296,32,36,0.889,19,47,21,7,2,14,27,51,98,0.52,19,42,0.452,23,26,0.885,15,41,30,7,1,9,23,0.42857142857142855
2023-11-12,1,LAC,MEM,0,101,105,37,85,0.435,12,34,0.353,15,23,0.652,8,41,26,9,3,16,23,37,88,0.42,13,41,0.317,18,24,0.75,11,41,25,7,6,16,23,0.375
2023-11-14,0,LAC,DEN,0,108,111,37,86,0.43,13,29,0.448,21,24,0.875,14,42,21,10,1,11,24,39,73,0.534,8,23,0.348,25,32,0.781,6,36,26,4,2,14,19,0.3333333333333333
2023-11-17,1,LAC,HOU,1,106,100,36,83,0.434,13,34,0.382,21,30,0.7,8,47,22,10,7,14,19,38,88,0.432,10,31,0.323,14,20,0.7,12,47,24,6,5,17,28,0.3
2023-11-20,0,LAC,SAS,1,124,99,45,95,0.474,12,36,0.333,22,25,0.88,10,51,30,15,3,7,10,39,90,0.433,10,38,0.263,11,14,0.786,13,49,23,4,7,16,17,0.36363636363636365
2023-11-22,0,LAC,SAS,1,109,102,39,85,0.459,9,28,0.321,22,29,0.759,11,50,29,10,3,16,23,35,91,0.385,11,38,0.289,21,23,0.913,10,44,26,8,6,14,24,0.4166666666666667
2023-11-24,1,LAC,NOP,0,106,116,42,92,0.457,11,37,0.297,11,17,0.647,8,39,27,11,8,11,24,43,88,0.489,10,24,0.417,20,27,0.741,12,50,26,6,5,15,19,0.46153846153846156
2023-11-25,1,LAC,DAL,1,107,88,38,88,0.432,8,29,0.276,23,31,0.742,17,57,25,2,6,13,16,34,91,0.374,9,38,0.237,11,14,0.786,10,37,17,6,5,9,24,0.42857142857142855
2023-11-27,1,LAC,DEN,0,104,113,35,85,0.412,6,20,0.3,28,34,0.824,16,49,18,6,9,13,23,44,92,0.478,10,22,0.455,15,28,0.536,18,52,28,8,6,11,22,0.4666666666666667
2023-11-29,0,LAC,SAC,1,131,117,50,93,0.538,14,28,0.5,17,22,0.773,8,37,28,8,5,7,20,40,86,0.465,13,41,0.317,24,28,0.857,13,47,22,1,1,14,20,0.4375
2023-11-30,0,LAC,GSW,0,114,120,42,95,0.442,12,32,0.375,18,24,0.75,15,43,26,5,1,6,21,41,82,0.5,15,39,0.385,23,31,0.742,10,47,30,3,4,9,18,0.47058823529411764
2023-12-02,1,LAC,GSW,1,113,112,44,90,0.489,13,39,0.333,12,14,0.857,5,40,31,5,6,11,21,38,86,0.442,17,43,0.395,19,24,0.792,6,42,31,5,4,15,15,0.4444444444444444
2023-12-06,1,LAC,DEN,1,111,102,40,87,0.46,12,27,0.444,19,25,0.76,13,51,21,7,9,11,14,41,98,0.418,12,31,0.387,8,9,0.889,14,46,29,7,5,11,20,0.47368421052631576
2023-12-08,0,LAC,UTA,1,117,103,43,88,0.489,15,34,0.441,16,21,0.762,11,40,23,8,9,14,18,38,84,0.452,9,31,0.29,18,24,0.75,8,40,23,10,10,16,17,0.5
2023-12-11,1,LAC,POR,1,132,127,49,89,0.551,13,34,0.382,21,22,0.955,9,35,33,7,9,9,20,43,90,0.478,19,40,0.475,22,26,0.846,11,36,25,5,4,12,21,0.5238095238095238
2023-12-12,1,LAC,SAC,1,119,99,44,84,0.524,11,29,0.379,20,21,0.952,6,49,21,7,2,17,17,36,86,0.419,10,37,0.27,17,24,0.708,7,38,27,8,2,14,19,0.5454545454545454
2023-12-14,1,LAC,GSW,1,121,113,41,81,0.506,13,32,0.406,26,30,0.867,10,40,27,6,9,14,20,40,92,0.435,16,45,0.356,17,19,0.895,16,43,22,8,2,13,24,0.5652173913043478
2023-12-16,1,LAC,NYK,1,144,122,50,88,0.568,16,33,0.485,28,34,0.824,8,42,36,8,6,9,21,44,94,0.468,11,35,0.314,23,26,0.885,12,39,20,7,4,10,22,0.5833333333333334
2023-12-18,0,LAC,IND,1,151,127,56,98,0.571,19,38,0.5,20,23,0.87,14,46,26,4,9,11,19,49,95,0.516,12,33,0.364,17,21,0.81,11,34,38,6,7,11,21,0.6
2023-12-20,0,LAC,DAL,1,120,111,43,77,0.558,11,31,0.355,23,25,0.92,7,44,27,6,4,14,22,39,91,0.429,14,43,0.326,19,27,0.704,13,36,23,8,3,8,19,0.6153846153846154
2023-12-21,0,LAC,OKC,0,115,134,44,93,0.473,17,43,0.395,10,12,0.833,12,40,23,9,5,16,18,51,87,0.586,16,34,0.471,16,18,0.889,6,38,35,9,5,12,11,0.6296296296296297
2023-12-23,1,LAC,BOS,0,108,145,41,89,0.461,11,34,0.324,15,15,1.0,9,34,25,4,4,11,24,49,94,0.521,25,53,0.472,22,28,0.786,15,51,33,4,5,10,19,0.6071428571428571
2023-12-26,1,LAC,CHO,1,113,104,40,85,0.471,14,34,0.412,19,25,0.76,11,45,24,7,3,13,14,43,93,0.462,6,29,0.207,12,16,0.75,8,42,31,8,6,11,23,0.5862068965517241
2023-12-29,1,LAC,MEM,1,117,106,43,87,0.494,11,39,0.282,20,25,0.8,11,54,28,3,6,18,19,38,87,0.437,13,40,0.325,17,20,0.85,3,33,29,10,4,12,22,0.6
2024-01-01,1,LAC,MIA,1,121,104,47,80,0.588,14,29,0.483,13,14,0.929,6,37,25,10,3,17,20,35,83,0.422,11,34,0.324,23,29,0.793,12,35,24,7,3,14,17,0.6129032258064516
2024-01-03,0,LAC,PHO,1,131,122,42,76,0.553,18,34,0.529,29,32,0.906,10,36,25,9,5,14,18,42,79,0.532,15,35,0.429,23,26,0.885,10,32,23,9,2,17,23,0.625
2024-01-05,0,LAC,NOP,1,111,95,40,82,0.488,15,36,0.417,16,20,0.8,10,50,28,6,7,15,18,33,92,0.359,12,29,0.414,17,23,0.739,14,43,22,9,5,9,17,0.6363636363636364
2024-01-07,0,LAC,LAL,0,103,106,36,91,0.396,14,37,0.378,17,19,0.895,13,40,21,12,5,16,19,42,82,0.512,11,29,0.379,11,16,0.688,8,40,23,9,6,19,11,0.6470588235294118
2024-01-08,1,LAC,PHO,1,138,111,53,85,0.624,15,29,0.517,17,23,0.739,11,44,32,11,3,14,21,38,77,0.494,10,30,0.333,25,29,0.862,5,25,17,6,4,14,20,0.6285714285714286
2024-01-10,1,LAC,TOR,1,126,120,49,93,0.527,15,34,0.441,13,13,1.0,11,36,34,6,5,7,17,46,84,0.548,12,30,0.4,16,18,0.889,7,37,31,4,2,15,17,0.6388888888888888
2024-01-12,0,LAC,MEM,1,128,119,49,89,0.551,15,31,0.484,15,20,0.75,11,43,22,9,7,12,16,41,95,0.432,18,44,0.409,19,27,0.704,17,46,30,5,4,9,21,0.6486486486486487
2024-01-14,0,LAC,MIN,0,105,109,36,83,0.434,17,39,0.436,16,18,0.889,7,34,28,9,4,11,24,38,67,0.567,13,26,0.5,20,31,0.645,6,41,25,8,5,19,23,0.6578947368421053
2024-01-16,1,LAC,OKC,1,128,117,47,87,0.54,20,43,0.465,14,23,0.609,12,39,30,5,10,10,18,42,83,0.506,16,34,0.471,17,20,0.85,9,35,30,5,5,12,19,0.6410256410256411
2024-01-21,1,LAC,BRK,1,125,114,42,83,0.506,13,26,0.5,28,33,0.848,8,45,26,6,5,11,18,44,90,0.489,14,39,0.359,12,16,0.75,6,36,29,6,5,13,21,0.65
2024-01-23,1,LAC,LAL,1,127,116,52,88,0.591,14,27,0.519,9,12,0.75,6,36,33,8,5,15,17,45,92,0.489,11,32,0.344,15,22,0.682,13,41,27,9,8,15,15,0.6585365853658537
