Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-26,0,PHI,MIL,0,117,118,41,80,0.513,16,35,0.457,19,28,0.679,4,39,25,8,4,15,28,41,81,0.506,11,30,0.367,25,36,0.694,8,43,20,9,4,14,23,0.0
2023-10-28,0,PHI,TOR,1,114,107,43,86,0.5,10,28,0.357,18,21,0.857,9,42,25,8,7,11,18,38,87,0.437,17,32,0.531,14,19,0.737,13,41,28,5,5,13,19,0.0
2023-10-29,1,PHI,POR,1,126,98,40,82,0.488,11,28,0.393,35,40,0.875,11,51,28,10,17,16,20,36,94,0.383,7,31,0.226,19,22,0.864,14,42,19,10,9,16,26,0.5
2023-11-02,1,PHI,TOR,1,114,99,42,92,0.457,9,25,0.36,21,25,0.84,15,46,21,12,3,14,19,38,79,0.481,10,28,0.357,13,19,0.684,9,41,30,4,3,19,20,0.6666666666666666
2023-11-04,1,PHI,PHO,1,112,100,43,90,0.478,11,30,0.367,15,18,0.833,15,51,24,5,6,18,24,32,89,0.36,9,35,0.257,27,33,0.818,15,42,22,11,12,11,11,0.75
2023-11-06,1,PHI,WAS,1,146,128,51,91,0.56,12,31,0.387,32,36,0.889,10,45,37,12,7,16,15,49,96,0.51,14,34,0.412,16,20,0.8,10,38,31,6,10,19,26,0.8
2023-11-08,1,PHI,BOS,1,106,103,42,95,0.442,9,34,0.265,13,15,0.867,12,56,20,7,7,14,16,36,91,0.396,15,47,0.319,16,19,0.842,9,43,28,8,6,13,13,0.8333333333333334
2023-11-10,0,PHI,DET,1,114,106,35,83,0.422,9,28,0.321,35,41,0.854,11,46,23,13,5,9,23,40,86,0.465,8,28,0.286,18,22,0.818,11,48,28,3,5,17,26,0.8571428571428571
2023-11-12,1,PHI,IND,1,137,126,53,105,0.505,14,33,0.424,17,20,0.85,23,54,28,5,7,12,15,47,90,0.522,16,39,0.41,16,19,0.842,8,32,31,8,9,10,14,0.875
2023-11-14,1,PHI,IND,0,126,132,43,86,0.5,6,22,0.273,34,35,0.971,5,38,22,5,3,16,26,48,93,0.516,13,37,0.351,23,33,0.697,10,41,32,7,5,11,28,0.8888888888888888
2023-11-15,1,PHI,BOS,0,107,117,39,85,0.459,11,30,0.367,18,22,0.818,10,41,18,5,1,9,14,42,88,0.477,18,50,0.36,15,19,0.789,12,45,23,7,8,10,15,0.8
2023-11-17,0,PHI,ATL,1,126,116,43,88,0.489,13,30,0.433,27,28,0.964,13,43,32,9,4,17,20,40,89,0.449,12,33,0.364,24,30,0.8,14,39,24,8,4,13,20,0.7272727272727273
2023-11-19,0,PHI,BRK,1,121,99,44,94,0.468,16,35,0.457,17,18,0.944,10,44,32,8,4,5,18,38,81,0.469,11,28,0.393,12,16,0.75,9,45,24,2,8,15,14,0.75
2023-11-21,1,PHI,CLE,0,119,122,40,96,0.417,11,35,0.314,28,34,0.824,14,44,19,12,8,14,25,46,94,0.489,9,25,0.36,21,25,0.84,14,56,33,9,4,16,21,0.7692307692307693
2023-11-22,0,PHI,MIN,0,99,112,34,87,0.391,7,32,0.219,24,30,0.8,16,48,21,9,12,15,23,43,89,0.483,10,26,0.385,16,24,0.667,10,48,28,10,8,13,21,0.7142857142857143
2023-11-25,0,PHI,OKC,1,127,123,38,83,0.458,14,41,0.341,37,45,0.822,17,49,30,2,9,13,26,43,98,0.439,16,43,0.372,21,26,0.808,13,38,29,3,3,4,27,0.6666666666666666
2023-11-27,1,PHI,LAL,1,138,94,47,93,0.505,22,46,0.478,22,26,0.846,15,48,33,11,2,7,17,39,83,0.47,7,28,0.25,9,13,0.692,6,32,23,3,4,17,18,0.6875
2023-11-29,0,PHI,NOP,0,114,124,42,81,0.519,14,34,0.412,16,18,0.889,8,30,28,8,7,21,26,42,78,0.538,10,30,0.333,30,34,0.882,13,40,33,11,4,21,22,0.7058823529411765
2023-12-01,0,PHI,BOS,0,119,125,43,94,0.457,16,35,0.457,17,23,0.739,15,42,16,16,5,16,24,39,77,0.506,16,33,0.485,31,36,0.861,10,46,25,10,8,20,18,0.6666666666666666
2023-12-06,0,PHI,WAS,1,131,126,47,92,0.511,8,27,0.296,29,34,0.853,11,43,29,7,2,11,14,52,92,0.565,14,35,0.4,8,8,1.0,2,32,39,8,6,11,22,0.631578947368421
2023-12-08,1,PHI,ATL,1,125,114,42,87,0.483,11,30,0.367,30,37,0.811,14,48,24,6,8,11,14,41,104,0.394,13,39,0.333,19,21,0.905,23,55,20,3,4,14,23,0.65
2023-12-11,1,PHI,WAS,1,146,101,52,95,0.547,20,46,0.435,22,25,0.88,9,47,37,14,6,14,27,36,85,0.424,9,31,0.29,20,31,0.645,13,44,21,5,2,22,19,0.6666666666666666
2023-12-13,0,PHI,DET,1,129,111,45,87,0.517,11,30,0.367,28,34,0.824,10,53,28,6,4,11,20,39,88,0.443,10,33,0.303,23,30,0.767,6,35,24,6,3,10,22,0.6818181818181818
2023-12-15,1,PHI,DET,1,124,92,41,98,0.418,14,37,0.378,28,31,0.903,16,54,24,17,8,12,23,35,81,0.432,4,21,0.19,18,23,0.783,7,42,19,3,7,21,25,0.6956521739130435
2023-12-16,0,PHI,CHO,1,135,82,53,88,0.602,14,31,0.452,15,17,0.882,5,45,30,10,6,10,17,33,91,0.363,7,35,0.2,9,11,0.818,8,36,15,3,4,13,14,0.7083333333333334
2023-12-18,1,PHI,CHI,0,104,108,38,88,0.432,11,32,0.344,17,19,0.895,9,44,23,8,8,12,17,42,89,0.472,12,29,0.414,12,15,0.8,11,45,24,7,9,10,15,0.72
2023-12-20,1,PHI,MIN,1,127,113,45,84,0.536,8,22,0.364,29,32,0.906,7,36,20,9,3,12,25,42,82,0.512,9,25,0.36,20,24,0.833,9,39,22,4,2,19,22,0.6923076923076923
2023-12-22,1,PHI,TOR,1,121,111,44,83,0.53,14,31,0.452,19,21,0.905,3,38,34,6,6,14,21,39,87,0.448,9,33,0.273,24,28,0.857,11,46,30,9,6,12,16,0.7037037037037037
2023-12-25,0,PHI,MIA,0,113,119,40,94,0.426,17,45,0.378,16,25,0.64,5,36,23,11,4,8,22,40,84,0.476,12,32,0.375,27,35,0.771,13,56,27,5,7,14,17,0.7142857142857143
2023-12-27,0,PHI,ORL,1,112,92,45,96,0.469,10,28,0.357,12,17,0.706,12,48,14,10,8,10,19,31,79,0.392,9,33,0.273,21,24,0.875,9,43,17,5,11,16,18,0.6896551724137931
