Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,CHO,ATL,1,116,110,43,86,0.5,11,37,0.297,19,26,0.731,12,51,34,5,3,19,21,39,93,0.419,5,29,0.172,27,33,0.818,12,42,24,12,1,12,19,0.0
2023-10-27,1,CHO,DET,0,99,111,33,88,0.375,7,28,0.25,26,34,0.765,11,41,20,13,7,18,23,40,88,0.455,10,30,0.333,21,25,0.84,12,53,28,7,6,24,29,1.0
2023-10-30,1,CHO,BRK,0,121,133,47,96,0.49,8,31,0.258,19,20,0.95,8,39,33,8,5,10,23,49,87,0.563,12,33,0.364,23,32,0.719,10,46,25,4,8,14,19,0.5
2023-11-01,0,CHO,HOU,0,119,128,45,90,0.5,11,27,0.407,18,25,0.72,15,44,21,9,8,16,19,44,84,0.524,21,37,0.568,19,23,0.826,7,38,35,10,2,17,22,0.3333333333333333
2023-11-04,0,CHO,IND,1,125,124,47,88,0.534,8,20,0.4,23,23,1.0,12,41,23,5,10,13,20,45,93,0.484,22,45,0.489,12,16,0.75,11,36,31,7,5,15,18,0.25
2023-11-05,0,CHO,DAL,0,118,124,49,99,0.495,8,30,0.267,12,21,0.571,10,43,30,5,2,9,25,43,91,0.473,14,42,0.333,24,32,0.75,9,47,31,3,6,11,19,0.4
2023-11-08,1,CHO,WAS,0,116,132,41,79,0.519,8,25,0.32,26,35,0.743,11,47,17,8,5,22,22,47,97,0.485,18,43,0.419,20,25,0.8,13,40,26,10,6,11,26,0.3333333333333333
2023-11-10,0,CHO,WAS,1,124,117,50,110,0.455,6,28,0.214,18,28,0.643,28,67,31,10,4,10,19,43,88,0.489,14,38,0.368,17,20,0.85,7,36,28,4,6,15,23,0.2857142857142857
2023-11-12,0,CHO,NYK,0,107,129,44,94,0.468,12,35,0.343,7,11,0.636,15,36,21,5,4,12,25,47,87,0.54,15,36,0.417,20,30,0.667,10,40,25,8,4,9,18,0.375
2023-11-14,1,CHO,MIA,0,105,111,36,81,0.444,15,32,0.469,18,22,0.818,13,45,21,6,0,18,21,40,83,0.482,8,31,0.258,23,28,0.821,10,42,26,12,5,8,19,0.3333333333333333
2023-11-17,1,CHO,MIL,0,99,130,37,91,0.407,6,26,0.231,19,22,0.864,9,43,18,5,2,12,14,49,89,0.551,22,45,0.489,10,13,0.769,4,49,32,4,7,13,21,0.3
2023-11-18,1,CHO,NYK,0,108,122,40,82,0.488,17,35,0.486,11,13,0.846,4,36,29,5,5,13,22,46,91,0.505,16,37,0.432,14,19,0.737,13,47,27,7,4,12,13,0.2727272727272727
2023-11-20,1,CHO,BOS,1,121,118,46,104,0.442,13,39,0.333,16,17,0.941,17,57,29,9,7,13,18,42,97,0.433,16,50,0.32,18,28,0.643,11,48,19,6,8,15,15,0.25
2023-11-22,1,CHO,WAS,1,117,114,43,91,0.473,16,37,0.432,15,21,0.714,11,49,27,6,4,13,15,44,97,0.454,11,32,0.344,15,18,0.833,11,47,26,7,3,10,18,0.3076923076923077
2023-11-26,0,CHO,ORL,0,117,130,44,83,0.53,13,30,0.433,16,25,0.64,5,36,27,6,7,18,26,47,87,0.54,10,27,0.37,26,33,0.788,7,44,33,10,3,15,26,0.35714285714285715
2023-11-28,0,CHO,NYK,0,91,115,37,89,0.416,13,31,0.419,4,7,0.571,13,41,21,8,2,17,14,41,88,0.466,15,38,0.395,18,20,0.9,15,54,21,10,7,16,12,0.3333333333333333
2023-11-30,0,CHO,BRK,1,129,128,46,91,0.505,21,36,0.583,16,16,1.0,13,41,30,6,7,9,16,52,105,0.495,14,36,0.389,10,15,0.667,22,52,21,6,4,9,11,0.3125
2023-12-02,1,CHO,MIN,0,117,123,44,91,0.484,12,25,0.48,17,19,0.895,10,36,29,6,4,8,22,43,84,0.512,11,31,0.355,26,30,0.867,10,41,26,5,3,11,16,0.35294117647058826
