Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,DAL,SAS,1,126,119,47,99,0.475,15,47,0.319,17,23,0.739,13,48,24,6,3,12,20,46,89,0.517,11,35,0.314,16,22,0.727,9,45,33,8,5,19,23,0.0
2023-10-27,1,DAL,BRK,1,125,120,44,91,0.484,15,36,0.417,22,28,0.786,8,40,20,5,2,9,15,45,92,0.489,21,43,0.488,9,10,0.9,10,47,30,5,4,16,28,1.0
2023-10-30,0,DAL,MEM,1,125,110,42,84,0.5,23,47,0.489,18,24,0.75,6,48,24,4,7,15,17,42,92,0.457,14,37,0.378,12,20,0.6,10,44,22,9,4,12,22,1.0
2023-11-01,1,DAL,CHI,1,114,105,37,81,0.457,20,48,0.417,20,28,0.714,13,45,23,7,2,15,11,42,89,0.472,11,33,0.333,10,11,0.909,12,43,19,10,3,13,23,1.0
2023-11-03,0,DAL,DEN,0,114,125,41,86,0.477,17,42,0.405,15,17,0.882,10,34,27,12,6,15,19,49,93,0.527,13,30,0.433,14,19,0.737,19,51,33,11,6,20,17,1.0
2023-11-05,1,DAL,CHO,1,124,118,43,91,0.473,14,42,0.333,24,32,0.75,9,47,31,3,6,11,19,49,99,0.495,8,30,0.267,12,21,0.571,10,43,30,5,2,9,25,0.8
2023-11-06,0,DAL,ORL,1,117,102,41,82,0.5,15,40,0.375,20,28,0.714,5,31,21,9,6,15,20,40,85,0.471,8,27,0.296,14,18,0.778,6,38,27,6,4,21,24,0.8333333333333334
2023-11-08,1,DAL,TOR,0,116,127,40,84,0.476,17,41,0.415,19,31,0.613,6,38,25,4,6,16,21,49,99,0.495,11,36,0.306,18,27,0.667,15,50,27,10,4,12,25,0.8571428571428571
2023-11-10,1,DAL,LAC,1,144,126,51,98,0.52,19,42,0.452,23,26,0.885,15,41,30,7,1,9,23,43,88,0.489,8,27,0.296,32,36,0.889,19,47,21,7,2,14,27,0.75
2023-11-12,0,DAL,NOP,1,136,124,50,102,0.49,20,53,0.377,16,21,0.762,8,42,29,7,6,6,19,47,92,0.511,17,36,0.472,13,22,0.591,13,54,31,2,3,18,20,0.7777777777777778
2023-11-14,0,DAL,NOP,0,110,131,38,90,0.422,14,42,0.333,20,26,0.769,16,45,25,4,3,20,16,49,94,0.521,14,38,0.368,19,26,0.731,12,42,33,17,6,13,20,0.8
2023-11-15,0,DAL,WAS,1,130,117,48,92,0.522,17,42,0.405,17,29,0.586,9,46,32,6,4,10,16,43,89,0.483,12,36,0.333,19,23,0.826,8,46,23,6,1,12,22,0.7272727272727273
2023-11-18,0,DAL,MIL,0,125,132,51,103,0.495,16,47,0.34,7,10,0.7,11,49,27,1,2,12,16,49,94,0.521,17,45,0.378,17,20,0.85,5,41,29,8,3,7,16,0.75
2023-11-19,1,DAL,SAC,0,113,129,41,88,0.466,12,34,0.353,19,26,0.731,11,40,23,8,2,10,15,48,90,0.533,17,40,0.425,16,21,0.762,14,48,34,9,3,13,20,0.6923076923076923
2023-11-22,0,DAL,LAL,1,104,101,38,96,0.396,16,50,0.32,12,16,0.75,11,48,21,5,4,4,18,39,84,0.464,11,29,0.379,12,19,0.632,9,51,26,1,2,13,17,0.6428571428571429
2023-11-25,0,DAL,LAC,0,88,107,34,91,0.374,9,38,0.237,11,14,0.786,10,37,17,6,5,9,24,38,88,0.432,8,29,0.276,23,31,0.742,17,57,25,2,6,13,16,0.6666666666666666
2023-11-28,1,DAL,HOU,1,121,115,42,89,0.472,12,34,0.353,25,29,0.862,9,38,25,5,4,7,25,42,85,0.494,8,29,0.276,23,29,0.793,10,40,33,2,6,12,27,0.625
2023-12-01,1,DAL,MEM,0,94,108,34,92,0.37,12,39,0.308,14,21,0.667,13,42,27,9,5,12,13,44,90,0.489,11,34,0.324,9,11,0.818,13,52,27,8,12,15,23,0.6470588235294118
2023-12-02,1,DAL,OKC,0,120,126,39,87,0.448,19,52,0.365,23,35,0.657,15,47,26,5,12,16,21,44,100,0.44,20,44,0.455,18,22,0.818,16,50,24,8,5,13,24,0.6111111111111112
2023-12-06,1,DAL,UTA,1,147,97,56,101,0.554,22,49,0.449,13,19,0.684,11,47,37,11,5,8,14,35,87,0.402,12,33,0.364,15,18,0.833,11,43,22,6,3,19,20,0.5789473684210527
2023-12-08,0,DAL,POR,1,125,112,47,91,0.516,12,39,0.308,19,22,0.864,9,42,26,8,5,15,23,39,105,0.371,18,53,0.34,16,18,0.889,18,48,20,9,1,15,24,0.6
2023-12-11,0,DAL,MEM,1,120,113,43,86,0.5,17,40,0.425,17,19,0.895,10,43,27,8,9,17,17,41,89,0.461,18,44,0.409,13,16,0.813,10,38,26,9,5,18,19,0.6190476190476191
2023-12-12,1,DAL,LAL,1,127,125,44,89,0.494,21,43,0.488,18,21,0.857,12,36,28,7,5,10,17,49,91,0.538,15,29,0.517,12,18,0.667,10,40,34,4,4,15,20,0.6363636363636364
2023-12-14,1,DAL,MIN,0,101,119,39,83,0.47,7,32,0.219,16,18,0.889,4,34,21,6,2,16,19,44,88,0.5,14,31,0.452,17,25,0.68,12,45,30,9,4,17,19,0.6521739130434783
2023-12-16,0,DAL,POR,1,131,120,48,97,0.495,16,47,0.34,19,21,0.905,11,47,27,7,2,13,17,47,94,0.5,7,32,0.219,19,22,0.864,10,44,17,8,2,11,21,0.625
2023-12-18,0,DAL,DEN,0,104,130,41,92,0.446,13,38,0.342,9,19,0.474,15,43,19,2,0,11,20,49,87,0.563,14,26,0.538,18,22,0.818,9,46,29,7,4,9,19,0.64
2023-12-20,1,DAL,LAC,0,111,120,39,91,0.429,14,43,0.326,19,27,0.704,13,36,23,8,3,8,19,43,77,0.558,11,31,0.355,23,25,0.92,7,44,27,6,4,14,22,0.6153846153846154
2023-12-22,0,DAL,HOU,0,96,122,35,101,0.347,7,40,0.175,19,26,0.731,14,47,18,10,1,12,17,46,95,0.484,11,38,0.289,19,23,0.826,12,63,21,7,3,17,22,0.5925925925925926
2023-12-23,1,DAL,SAS,1,144,119,52,100,0.52,23,45,0.511,17,21,0.81,11,52,26,7,6,13,18,44,98,0.449,14,45,0.311,17,24,0.708,8,42,32,9,3,10,16,0.5714285714285714
2023-12-25,0,DAL,PHO,1,128,114,45,84,0.536,16,44,0.364,22,30,0.733,8,38,28,7,6,11,20,40,90,0.444,14,41,0.341,20,25,0.8,14,47,28,5,2,16,21,0.5862068965517241
2023-12-27,1,DAL,CLE,0,110,113,39,88,0.443,10,37,0.27,22,26,0.846,7,37,21,12,7,10,21,40,92,0.435,17,43,0.395,16,23,0.696,18,57,33,7,4,16,21,0.6
2023-12-28,0,DAL,MIN,0,110,118,40,90,0.444,14,33,0.424,16,19,0.842,13,39,29,9,3,18,27,38,74,0.514,17,33,0.515,25,34,0.735,6,38,23,9,10,22,21,0.5806451612903226
2023-12-30,0,DAL,GSW,1,132,122,49,88,0.557,16,40,0.4,18,22,0.818,6,43,25,5,2,9,14,47,103,0.456,19,48,0.396,9,13,0.692,16,47,32,8,3,11,21,0.5625
2024-01-01,0,DAL,UTA,0,90,127,37,93,0.398,11,40,0.275,5,10,0.5,8,41,28,6,5,16,15,49,96,0.51,12,44,0.273,17,18,0.944,7,53,37,9,6,13,15,0.5757575757575758
2024-01-03,1,DAL,POR,1,126,97,42,84,0.5,13,30,0.433,29,41,0.707,7,43,25,12,7,12,18,34,87,0.391,13,40,0.325,16,22,0.727,10,46,23,4,3,22,34,0.5588235294117647
2024-01-05,1,DAL,POR,1,139,103,56,96,0.583,17,38,0.447,10,15,0.667,10,52,35,11,8,17,21,39,95,0.411,13,40,0.325,12,17,0.706,10,42,27,9,3,19,15,0.5714285714285714
2024-01-07,1,DAL,MIN,1,115,108,43,95,0.453,15,40,0.375,14,20,0.7,15,44,20,7,8,11,19,41,94,0.436,13,41,0.317,13,21,0.619,18,51,22,6,4,13,22,0.5833333333333334
2024-01-09,1,DAL,MEM,0,103,120,36,82,0.439,9,27,0.333,22,27,0.815,8,33,20,9,4,13,17,44,91,0.484,14,37,0.378,18,21,0.857,18,54,27,7,3,17,18,0.5945945945945946
2024-01-11,1,DAL,NYK,1,128,124,44,88,0.5,17,41,0.415,23,30,0.767,11,38,27,6,2,10,19,44,89,0.494,14,42,0.333,22,28,0.786,13,45,27,7,2,16,25,0.5789473684210527
2024-01-13,1,DAL,NOP,0,108,118,37,82,0.451,15,41,0.366,19,20,0.95,9,34,23,6,1,12,25,39,79,0.494,12,30,0.4,28,37,0.757,14,44,29,7,4,11,20,0.5897435897435898
2024-01-15,1,DAL,NOP,1,125,120,39,85,0.459,18,43,0.419,29,35,0.829,13,42,24,4,6,12,29,41,81,0.506,7,23,0.304,31,41,0.756,8,37,21,9,2,10,28,0.575
2024-01-17,0,DAL,LAL,0,110,127,42,91,0.462,11,40,0.275,15,18,0.833,11,43,26,4,5,15,19,49,91,0.538,12,28,0.429,17,24,0.708,9,45,33,8,1,11,15,0.5853658536585366
