Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,MIA,DET,1,103,102,37,92,0.402,8,22,0.364,21,26,0.808,16,48,22,11,3,7,18,41,92,0.446,11,32,0.344,9,15,0.6,17,56,28,3,13,17,23,0.0
2023-10-27,0,MIA,BOS,0,111,119,38,89,0.427,16,33,0.485,19,23,0.826,11,45,24,8,6,12,16,45,95,0.474,16,39,0.41,13,19,0.684,16,55,20,7,6,15,19,1.0
2023-10-28,0,MIA,MIN,0,90,106,35,87,0.402,12,38,0.316,8,14,0.571,9,42,24,6,1,15,12,44,86,0.512,12,34,0.353,6,8,0.75,7,47,30,9,3,16,17,0.5
2023-10-30,0,MIA,MIL,0,114,122,41,86,0.477,13,34,0.382,19,20,0.95,7,40,27,7,2,15,20,44,87,0.506,12,37,0.324,22,30,0.733,9,43,24,8,5,15,23,0.3333333333333333
2023-11-01,1,MIA,BRK,0,105,109,39,91,0.429,13,38,0.342,14,18,0.778,11,46,22,10,5,18,20,37,82,0.451,16,36,0.444,19,26,0.731,7,47,27,11,4,18,18,0.25
2023-11-03,1,MIA,WAS,1,121,114,48,80,0.6,13,27,0.481,12,14,0.857,7,37,35,9,1,21,18,46,81,0.568,13,28,0.464,9,17,0.529,4,30,33,7,4,20,18,0.2
2023-11-06,1,MIA,LAL,1,108,107,41,88,0.466,12,37,0.324,14,16,0.875,11,44,30,11,4,18,14,44,81,0.543,8,26,0.308,11,14,0.786,5,38,28,6,5,17,17,0.3333333333333333
2023-11-08,0,MIA,MEM,1,108,102,35,77,0.455,11,28,0.393,27,32,0.844,9,44,22,9,8,19,24,35,90,0.389,11,37,0.297,21,28,0.75,13,38,20,10,4,14,27,0.42857142857142855
2023-11-11,0,MIA,ATL,1,117,109,41,84,0.488,12,38,0.316,23,25,0.92,7,39,23,10,4,15,14,38,87,0.437,18,46,0.391,15,18,0.833,15,48,23,6,6,22,19,0.5
2023-11-12,0,MIA,SAS,1,118,113,39,89,0.438,12,31,0.387,28,30,0.933,11,41,26,7,3,7,12,42,91,0.462,19,44,0.432,10,12,0.833,11,50,35,3,6,17,21,0.5555555555555556
2023-11-14,0,MIA,CHO,1,111,105,40,83,0.482,8,31,0.258,23,28,0.821,10,42,26,12,5,8,19,36,81,0.444,15,32,0.469,18,22,0.818,13,45,21,6,0,18,21,0.6
2023-11-16,1,MIA,BRK,1,122,115,42,81,0.519,15,35,0.429,23,24,0.958,7,32,26,8,3,9,20,40,85,0.471,14,36,0.389,21,27,0.778,10,40,29,5,3,15,20,0.6363636363636364
2023-11-18,0,MIA,CHI,0,97,102,33,77,0.429,12,36,0.333,19,23,0.826,5,34,23,9,0,15,18,36,81,0.444,16,45,0.356,14,19,0.737,10,44,24,9,6,13,22,0.6666666666666666
2023-11-20,0,MIA,CHI,1,118,100,42,84,0.5,17,35,0.486,17,20,0.85,9,43,31,7,1,10,19,37,81,0.457,11,37,0.297,15,16,0.938,7,36,21,2,7,11,16,0.6153846153846154
2023-11-22,0,MIA,CLE,1,129,96,46,88,0.523,20,35,0.571,17,21,0.81,10,41,30,11,7,12,19,36,77,0.468,14,30,0.467,10,14,0.714,7,34,25,5,6,19,17,0.6428571428571429
2023-11-24,0,MIA,NYK,0,98,100,34,87,0.391,10,37,0.27,20,21,0.952,10,41,20,11,0,11,19,39,81,0.481,10,29,0.345,12,18,0.667,6,46,21,7,2,19,14,0.6666666666666666
2023-11-25,0,MIA,BRK,0,97,112,38,87,0.437,11,34,0.324,10,13,0.769,13,44,24,6,3,18,18,39,78,0.5,14,36,0.389,20,23,0.87,8,42,27,11,9,13,18,0.625
2023-11-28,1,MIA,MIL,0,124,131,48,94,0.511,14,30,0.467,14,21,0.667,8,35,32,3,5,6,22,47,88,0.534,13,35,0.371,24,27,0.889,8,45,26,3,4,9,21,0.5882352941176471
2023-11-30,1,MIA,IND,1,142,132,48,86,0.558,8,21,0.381,38,45,0.844,10,48,25,4,1,14,28,50,98,0.51,11,43,0.256,21,32,0.656,10,34,30,11,5,10,31,0.5555555555555556
2023-12-02,1,MIA,IND,0,129,144,48,89,0.539,12,25,0.48,21,24,0.875,6,28,27,3,1,12,22,56,85,0.659,16,32,0.5,16,20,0.8,3,32,35,4,8,10,24,0.5789473684210527
2023-12-06,0,MIA,TOR,1,112,103,41,89,0.461,14,38,0.368,16,19,0.842,8,44,33,5,4,7,18,37,86,0.43,14,37,0.378,15,17,0.882,8,46,29,3,8,14,18,0.55
2023-12-08,1,MIA,CLE,0,99,111,37,86,0.43,15,42,0.357,10,15,0.667,7,37,23,5,5,18,23,40,87,0.46,14,38,0.368,17,26,0.654,12,51,21,13,2,13,17,0.5714285714285714
