Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,1,ORL,HOU,1,116,86,42,87,0.483,9,34,0.265,23,26,0.885,17,57,19,8,6,16,20,32,79,0.405,12,34,0.353,10,16,0.625,7,31,19,6,3,19,24,0.0
2023-10-27,0,ORL,POR,1,102,97,36,79,0.456,9,28,0.321,21,32,0.656,10,45,22,10,5,14,16,35,88,0.398,9,32,0.281,18,21,0.857,15,47,15,6,1,16,24,1.0
2023-10-30,0,ORL,LAL,0,103,106,38,95,0.4,14,35,0.4,13,18,0.722,12,44,28,10,3,11,22,42,79,0.532,8,27,0.296,14,18,0.778,3,40,28,7,10,16,17,1.0
2023-10-31,0,ORL,LAC,0,102,118,38,81,0.469,7,30,0.233,19,33,0.576,7,40,23,9,3,16,24,44,89,0.494,14,31,0.452,16,23,0.696,9,44,29,10,4,16,26,0.6666666666666666
2023-11-02,0,ORL,UTA,1,115,113,39,85,0.459,10,29,0.345,27,36,0.75,10,43,27,17,9,17,25,41,89,0.461,12,33,0.364,19,26,0.731,13,48,27,9,7,20,27,0.5
2023-11-04,1,ORL,LAL,1,120,101,46,101,0.455,12,33,0.364,16,19,0.842,19,51,29,6,9,16,18,37,84,0.44,8,30,0.267,19,21,0.905,10,40,17,6,10,17,21,0.6
2023-11-06,1,ORL,DAL,0,102,117,40,85,0.471,8,27,0.296,14,18,0.778,6,38,27,6,4,21,24,41,82,0.5,15,40,0.375,20,28,0.714,5,31,21,9,6,15,20,0.6666666666666666
2023-11-09,1,ORL,ATL,0,119,120,42,90,0.467,10,27,0.37,25,35,0.714,18,47,19,12,6,19,24,41,85,0.482,15,39,0.385,23,30,0.767,8,36,22,13,7,18,25,0.5714285714285714
2023-11-11,1,ORL,MIL,1,112,97,36,84,0.429,10,26,0.385,30,35,0.857,15,43,24,9,2,16,17,38,77,0.494,9,29,0.31,12,25,0.48,5,36,25,9,6,19,24,0.5
2023-11-14,0,ORL,BRK,0,104,124,36,82,0.439,16,46,0.348,16,21,0.762,9,37,23,9,4,16,16,46,85,0.541,19,39,0.487,13,20,0.65,13,44,22,13,3,16,24,0.5555555555555556
2023-11-15,0,ORL,CHI,1,96,94,32,82,0.39,8,28,0.286,24,30,0.8,12,46,20,12,3,15,21,33,83,0.398,9,33,0.273,19,22,0.864,14,53,16,7,4,19,25,0.5
2023-11-17,0,ORL,CHI,1,103,97,38,79,0.481,11,34,0.324,16,23,0.696,10,46,24,7,7,19,22,35,79,0.443,10,29,0.345,17,22,0.773,5,34,19,10,3,16,21,0.5454545454545454
2023-11-19,0,ORL,IND,1,128,116,43,87,0.494,7,20,0.35,35,42,0.833,8,42,21,10,10,15,23,42,95,0.442,8,31,0.258,24,31,0.774,11,40,24,10,7,16,32,0.5833333333333334
2023-11-21,1,ORL,TOR,1,126,107,50,100,0.5,12,31,0.387,14,20,0.7,15,40,31,12,8,13,19,38,75,0.507,14,28,0.5,17,22,0.773,5,38,29,6,6,24,20,0.6153846153846154
2023-11-22,1,ORL,DEN,1,124,119,44,81,0.543,10,29,0.345,26,30,0.867,11,41,27,9,7,12,21,44,93,0.473,15,35,0.429,16,21,0.762,17,42,29,6,2,12,25,0.6428571428571429
2023-11-24,1,ORL,BOS,1,113,96,43,85,0.506,11,28,0.393,16,22,0.727,13,48,23,5,3,18,28,31,76,0.408,7,29,0.241,27,37,0.73,4,31,17,10,4,15,18,0.6666666666666666
2023-11-26,1,ORL,CHO,1,130,117,47,87,0.54,10,27,0.37,26,33,0.788,7,44,33,10,3,15,26,44,83,0.53,13,30,0.433,16,25,0.64,5,36,27,6,7,18,26,0.6875
2023-11-29,1,ORL,WAS,1,139,120,51,84,0.607,17,27,0.63,20,24,0.833,9,44,34,5,6,19,22,41,87,0.471,11,29,0.379,27,35,0.771,7,29,28,14,3,10,20,0.7058823529411765
2023-12-01,1,ORL,WAS,1,130,125,46,89,0.517,12,31,0.387,26,33,0.788,10,44,35,6,8,15,23,45,89,0.506,13,28,0.464,22,31,0.71,8,40,25,8,5,14,29,0.7222222222222222
2023-12-02,0,ORL,BRK,0,101,129,35,88,0.398,9,29,0.31,22,27,0.815,8,37,24,3,5,11,27,46,91,0.505,14,34,0.412,23,31,0.742,14,57,31,4,8,11,21,0.7368421052631579
2023-12-06,0,ORL,CLE,0,111,121,41,84,0.488,2,23,0.087,27,37,0.73,7,36,22,10,6,11,21,46,86,0.535,14,34,0.412,15,20,0.75,10,45,29,5,2,17,27,0.7
2023-12-08,1,ORL,DET,1,123,91,49,89,0.551,10,26,0.385,15,19,0.789,6,45,26,5,4,10,20,34,81,0.42,6,30,0.2,17,24,0.708,8,38,17,3,2,16,17,0.6666666666666666
2023-12-11,1,ORL,CLE,1,104,94,39,84,0.464,7,26,0.269,19,25,0.76,12,43,22,7,8,14,22,30,85,0.353,9,40,0.225,25,33,0.758,18,48,15,10,3,14,23,0.6818181818181818
2023-12-15,0,ORL,BOS,0,111,128,42,87,0.483,14,35,0.4,13,18,0.722,13,45,25,5,2,21,22,48,92,0.522,18,42,0.429,14,20,0.7,9,34,31,14,7,11,22,0.6956521739130435
2023-12-17,0,ORL,BOS,0,97,114,34,89,0.382,11,36,0.306,18,24,0.75,10,43,18,7,4,9,16,45,95,0.474,17,36,0.472,7,8,0.875,10,55,18,4,10,14,19,0.6666666666666666
2023-12-20,1,ORL,MIA,0,106,115,41,89,0.461,9,36,0.25,15,19,0.789,15,49,29,8,5,12,24,40,83,0.482,15,29,0.517,20,24,0.833,10,39,25,6,2,11,17,0.64
2023-12-21,0,ORL,MIL,0,114,118,45,99,0.455,8,33,0.242,16,23,0.696,13,45,26,6,9,7,23,38,90,0.422,11,37,0.297,31,35,0.886,10,51,26,3,6,13,22,0.6153846153846154
2023-12-23,0,ORL,IND,1,117,110,39,73,0.534,6,18,0.333,33,41,0.805,10,39,22,9,5,15,18,43,82,0.524,15,34,0.441,9,13,0.692,7,33,27,7,6,15,30,0.5925925925925926
2023-12-26,0,ORL,WAS,1,127,119,49,93,0.527,12,26,0.462,17,25,0.68,7,40,30,11,5,16,16,43,87,0.494,16,42,0.381,17,21,0.81,10,47,27,10,8,20,21,0.6071428571428571
2023-12-27,1,ORL,PHI,0,92,112,31,79,0.392,9,33,0.273,21,24,0.875,9,43,17,5,11,16,18,45,96,0.469,10,28,0.357,12,17,0.706,12,48,14,10,8,10,19,0.6206896551724138
2023-12-29,1,ORL,NYK,1,117,108,40,89,0.449,7,33,0.212,30,40,0.75,14,49,24,10,6,15,20,38,86,0.442,6,30,0.2,26,29,0.897,6,40,22,8,4,16,30,0.6
2023-12-31,0,ORL,PHO,0,107,112,42,90,0.467,12,37,0.324,11,12,0.917,8,45,22,2,4,15,18,44,88,0.5,8,27,0.296,16,19,0.842,6,35,21,11,4,6,17,0.6129032258064516
2024-01-02,0,ORL,GSW,0,115,121,41,92,0.446,14,36,0.389,19,23,0.826,16,41,19,8,4,18,24,42,78,0.538,13,35,0.371,24,37,0.649,9,36,23,9,6,12,19,0.59375
2024-01-03,0,ORL,SAC,0,135,138,44,90,0.489,25,44,0.568,22,27,0.815,7,39,33,10,7,21,30,51,105,0.486,15,40,0.375,21,31,0.677,18,58,36,9,3,21,21,0.5757575757575758
2024-01-05,0,ORL,DEN,1,122,120,41,82,0.5,17,36,0.472,23,34,0.676,11,40,25,9,3,15,20,48,95,0.505,9,33,0.273,15,19,0.789,9,38,28,8,1,13,23,0.5588235294117647
2024-01-07,1,ORL,ATL,1,117,110,43,98,0.439,17,41,0.415,14,22,0.636,13,57,25,8,3,13,24,42,91,0.462,9,30,0.3,17,29,0.586,8,50,21,9,10,13,23,0.5714285714285714
2024-01-09,1,ORL,MIN,0,92,113,34,94,0.362,13,42,0.31,11,18,0.611,16,46,20,13,5,13,22,43,80,0.538,12,30,0.4,15,19,0.789,5,48,34,8,4,18,18,0.5833333333333334
2024-01-12,0,ORL,MIA,0,96,99,36,82,0.439,12,40,0.3,12,20,0.6,10,38,26,10,8,13,20,37,83,0.446,8,26,0.308,17,20,0.85,12,41,23,6,1,17,17,0.5675675675675675
2024-01-13,0,ORL,OKC,0,100,112,39,84,0.464,7,35,0.2,15,24,0.625,11,50,21,5,8,16,22,43,94,0.457,8,36,0.222,18,21,0.857,12,46,23,9,4,9,19,0.5526315789473685
2024-01-15,0,ORL,NYK,1,98,94,38,85,0.447,8,29,0.276,14,21,0.667,13,46,26,2,3,8,20,33,83,0.398,13,40,0.325,15,22,0.682,13,41,20,3,3,10,20,0.5384615384615384
2024-01-17,0,ORL,ATL,0,104,106,39,88,0.443,10,35,0.286,16,22,0.727,16,40,18,16,8,13,22,39,76,0.513,8,25,0.32,20,22,0.909,10,41,21,8,2,23,17,0.55
2024-01-19,1,ORL,PHI,0,109,124,37,78,0.474,10,23,0.435,25,27,0.926,11,36,24,3,5,16,23,42,87,0.483,13,30,0.433,27,29,0.931,16,42,23,11,5,8,23,0.5365853658536586
2024-01-21,1,ORL,MIA,1,105,87,37,78,0.474,9,28,0.321,22,28,0.786,12,44,21,5,5,14,16,30,80,0.375,12,37,0.324,15,18,0.833,12,36,22,9,1,18,22,0.5238095238095238
2024-01-22,1,ORL,CLE,0,99,126,34,74,0.459,11,29,0.379,20,30,0.667,8,34,25,7,0,15,17,45,80,0.563,20,38,0.526,16,22,0.727,9,39,29,10,4,12,20,0.5348837209302325
2024-01-26,0,ORL,MEM,0,106,107,38,81,0.469,9,34,0.265,21,29,0.724,9,40,21,8,4,11,14,42,90,0.467,15,41,0.366,8,13,0.615,9,43,30,9,7,14,21,0.5227272727272727
2024-01-28,1,ORL,PHO,1,113,98,41,92,0.446,12,36,0.333,19,26,0.731,11,40,30,12,7,10,21,41,73,0.562,4,14,0.286,12,21,0.571,6,39,19,4,5,23,19,0.5111111111111111
2024-01-29,0,ORL,DAL,0,129,131,45,88,0.511,18,38,0.474,21,28,0.75,12,35,27,7,1,12,33,43,69,0.623,13,27,0.481,32,43,0.744,3,35,27,6,2,15,24,0.5217391304347826
2024-01-31,0,ORL,SAS,1,108,98,41,86,0.477,7,20,0.35,19,23,0.826,12,45,29,10,5,16,20,36,80,0.45,9,31,0.29,17,24,0.708,7,41,24,9,9,19,20,0.5106382978723404
2024-02-02,0,ORL,MIN,1,108,106,39,85,0.459,9,25,0.36,21,26,0.808,10,42,24,11,4,15,17,38,82,0.463,12,38,0.316,18,20,0.9,6,38,24,8,5,17,20,0.5208333333333334
2024-02-04,0,ORL,DET,1,111,99,45,84,0.536,10,24,0.417,11,15,0.733,7,37,22,7,3,10,18,36,80,0.45,8,31,0.258,19,22,0.864,9,36,22,6,5,15,18,0.5306122448979592
2024-02-06,0,ORL,MIA,0,95,121,35,80,0.438,10,35,0.286,15,21,0.714,8,39,25,7,3,18,17,47,87,0.54,13,36,0.361,14,18,0.778,11,45,31,10,3,13,19,0.54
2024-02-08,1,ORL,SAS,1,127,111,49,82,0.598,16,27,0.593,13,20,0.65,8,39,34,11,5,17,20,42,81,0.519,11,35,0.314,16,17,0.941,4,27,29,7,5,15,16,0.5294117647058824
2024-02-10,1,ORL,CHI,1,114,108,41,88,0.466,13,39,0.333,19,26,0.731,13,48,23,4,6,17,18,43,99,0.434,12,37,0.324,10,14,0.714,18,43,21,10,6,8,24,0.5384615384615384
2024-02-13,1,ORL,OKC,0,113,127,41,91,0.451,11,36,0.306,20,25,0.8,14,48,29,6,3,16,19,46,84,0.548,13,32,0.406,22,24,0.917,4,31,28,9,8,12,20,0.5471698113207547
2024-02-14,1,ORL,NYK,1,118,100,48,76,0.632,12,26,0.462,10,11,0.909,7,34,25,7,7,12,22,35,84,0.417,11,29,0.379,19,24,0.792,16,34,15,8,0,12,11,0.5370370370370371
2024-02-22,0,ORL,CLE,1,116,109,43,84,0.512,14,25,0.56,16,18,0.889,10,33,26,8,3,13,23,39,70,0.557,10,22,0.455,21,26,0.808,7,33,31,8,5,19,18,0.5454545454545454
2024-02-24,0,ORL,DET,1,112,109,43,87,0.494,12,24,0.5,14,21,0.667,13,46,25,9,9,13,15,43,85,0.506,14,31,0.452,9,13,0.692,7,36,29,7,7,12,21,0.5535714285714286
2024-02-25,0,ORL,ATL,0,92,109,35,84,0.417,14,38,0.368,8,18,0.444,14,51,23,7,9,20,19,41,90,0.456,12,29,0.414,15,17,0.882,9,44,31,10,3,10,17,0.5614035087719298
2024-02-27,1,ORL,BRK,1,108,81,39,74,0.527,9,25,0.36,21,25,0.84,5,38,20,14,2,19,22,31,79,0.392,8,31,0.258,11,14,0.786,9,35,18,10,1,22,22,0.5517241379310345
2024-02-29,1,ORL,UTA,1,115,107,42,77,0.545,10,30,0.333,21,31,0.677,10,45,27,9,6,15,20,34,80,0.425,16,37,0.432,23,28,0.821,7,37,25,8,1,13,22,0.559322033898305
2024-03-03,1,ORL,DET,1,113,91,43,72,0.597,7,23,0.304,20,25,0.8,7,48,24,7,6,22,16,33,86,0.384,8,36,0.222,17,20,0.85,5,28,25,11,2,12,19,0.5666666666666667
2024-03-05,0,ORL,CHO,1,101,89,40,74,0.541,13,35,0.371,8,15,0.533,8,41,23,9,1,18,16,33,72,0.458,12,33,0.364,11,11,1.0,3,31,19,7,1,19,19,0.5737704918032787
2024-03-06,0,ORL,WAS,1,119,109,44,81,0.543,12,26,0.462,19,21,0.905,9,42,21,4,5,15,14,40,88,0.455,12,38,0.316,17,20,0.85,9,35,26,7,4,9,20,0.5806451612903226
2024-03-08,0,ORL,NYK,0,74,98,27,79,0.342,6,26,0.231,14,20,0.7,12,37,12,7,10,14,12,38,79,0.481,16,33,0.485,6,8,0.75,11,43,20,7,10,16,14,0.5873015873015873
2024-03-10,1,ORL,IND,0,97,111,33,88,0.375,9,36,0.25,22,29,0.759,13,46,18,7,3,13,27,38,78,0.487,8,23,0.348,27,33,0.818,5,46,20,5,10,13,21,0.578125
2024-03-13,1,ORL,BRK,1,114,106,40,77,0.519,14,32,0.438,20,26,0.769,6,34,29,6,6,13,20,38,81,0.469,7,26,0.269,23,27,0.852,8,32,21,7,4,13,19,0.5692307692307692
2024-03-15,0,ORL,TOR,1,113,103,40,80,0.5,14,31,0.452,19,22,0.864,6,39,25,7,4,15,15,38,81,0.469,14,34,0.412,13,20,0.65,9,40,24,11,4,16,24,0.5757575757575758
2024-03-17,1,ORL,TOR,1,111,96,43,85,0.506,11,36,0.306,14,20,0.7,10,39,22,7,4,15,16,37,84,0.44,8,31,0.258,14,15,0.933,11,37,23,7,3,18,18,0.582089552238806
2024-03-19,1,ORL,CHO,1,112,92,44,81,0.543,12,34,0.353,12,13,0.923,10,41,32,10,6,18,10,38,79,0.481,9,29,0.31,7,9,0.778,4,30,19,8,1,17,13,0.5882352941176471
2024-03-21,1,ORL,NOP,1,121,106,47,86,0.547,14,36,0.389,13,19,0.684,10,40,33,12,4,16,16,42,78,0.538,6,20,0.3,16,21,0.762,3,33,24,11,1,19,18,0.5942028985507246
2024-03-23,1,ORL,SAC,0,107,109,42,88,0.477,10,35,0.286,13,18,0.722,12,49,27,5,3,13,20,38,87,0.437,15,40,0.375,18,21,0.857,6,42,26,6,5,7,19,0.6
2024-03-27,1,ORL,GSW,0,93,101,36,85,0.424,10,32,0.313,11,21,0.524,10,39,25,10,5,11,13,40,90,0.444,10,34,0.294,11,13,0.846,12,52,26,5,5,13,18,0.5915492957746479
