Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2023-10-25,0,DET,MIA,0,102,103,41,92,0.446,11,32,0.344,9,15,0.6,17,56,28,3,13,17,23,37,92,0.402,8,22,0.364,21,26,0.808,16,48,22,11,3,7,18,0.0
2023-10-27,0,DET,CHO,1,111,99,40,88,0.455,10,30,0.333,21,25,0.84,12,53,28,7,6,24,29,33,88,0.375,7,28,0.25,26,34,0.765,11,41,20,13,7,18,23,0.0
2023-10-28,1,DET,CHI,1,118,102,45,86,0.523,12,28,0.429,16,20,0.8,15,53,29,4,4,17,18,39,93,0.419,11,28,0.393,13,16,0.813,13,33,16,10,5,8,20,0.5
2023-10-30,0,DET,OKC,0,112,124,39,91,0.429,15,28,0.536,19,24,0.792,13,41,31,6,5,17,25,44,83,0.53,13,29,0.448,23,28,0.821,6,44,21,9,10,15,19,0.6666666666666666
2023-11-01,1,DET,POR,0,101,110,40,90,0.444,11,29,0.379,10,11,0.909,6,38,24,12,4,18,31,38,81,0.469,7,20,0.35,27,33,0.818,7,44,23,10,7,17,15,0.5
2023-11-02,0,DET,NOP,0,116,125,41,94,0.436,13,38,0.342,21,26,0.808,19,48,30,4,5,16,31,39,80,0.488,14,32,0.438,33,35,0.943,7,36,27,5,7,12,18,0.4
2023-11-05,1,DET,PHO,0,106,120,43,87,0.494,8,23,0.348,12,14,0.857,10,33,25,7,6,16,23,43,86,0.5,8,21,0.381,26,29,0.897,14,43,29,8,10,18,13,0.3333333333333333
2023-11-06,1,DET,GSW,0,109,120,38,80,0.475,13,30,0.433,20,21,0.952,7,39,23,8,2,16,20,46,97,0.474,12,41,0.293,16,21,0.762,17,44,26,8,4,11,14,0.2857142857142857
2023-11-08,0,DET,MIL,0,118,120,48,98,0.49,7,29,0.241,15,16,0.938,11,53,28,2,5,19,24,41,90,0.456,11,37,0.297,27,32,0.844,5,36,19,8,7,10,18,0.25
2023-11-10,1,DET,PHI,0,106,114,40,86,0.465,8,28,0.286,18,22,0.818,11,48,28,3,5,17,26,35,83,0.422,9,28,0.321,35,41,0.854,11,46,23,13,5,9,23,0.2222222222222222
2023-11-12,0,DET,CHI,0,108,119,38,88,0.432,11,32,0.344,21,26,0.808,16,49,26,4,6,16,19,44,91,0.484,11,30,0.367,20,25,0.8,11,40,22,12,6,7,21,0.2
2023-11-14,1,DET,ATL,0,120,126,47,90,0.522,10,29,0.345,16,23,0.696,14,42,36,9,6,17,20,45,87,0.517,12,33,0.364,24,26,0.923,10,41,28,9,7,14,19,0.18181818181818182
2023-11-17,0,DET,CLE,0,100,108,39,91,0.429,9,35,0.257,13,15,0.867,18,51,20,8,6,17,19,42,82,0.512,9,21,0.429,15,21,0.714,7,39,21,9,6,12,9,0.16666666666666666
2023-11-19,0,DET,TOR,0,113,142,39,83,0.47,9,26,0.346,26,35,0.743,7,41,25,3,3,17,23,55,102,0.539,14,36,0.389,18,29,0.621,12,47,44,10,5,8,23,0.15384615384615385
2023-11-20,1,DET,DEN,0,103,107,36,81,0.444,7,21,0.333,24,26,0.923,11,43,21,7,5,18,24,40,87,0.46,11,28,0.393,16,21,0.762,11,43,30,7,8,14,17,0.14285714285714285
2023-11-24,0,DET,IND,0,113,136,43,90,0.478,7,18,0.389,20,24,0.833,14,43,22,6,11,14,18,49,102,0.48,16,38,0.421,22,24,0.917,15,40,24,7,8,9,21,0.13333333333333333
2023-11-27,1,DET,WAS,0,107,126,43,102,0.422,8,38,0.211,13,19,0.684,18,49,29,7,11,17,22,45,89,0.506,10,29,0.345,26,28,0.929,6,46,29,8,6,16,19,0.125
2023-11-29,1,DET,LAL,0,107,133,40,97,0.412,15,36,0.417,12,14,0.857,10,39,28,8,3,14,31,45,88,0.511,12,34,0.353,31,38,0.816,8,49,28,7,10,12,12,0.11764705882352941
2023-11-30,0,DET,NYK,0,112,118,43,81,0.531,15,35,0.429,11,17,0.647,8,42,22,4,3,20,25,41,88,0.466,16,41,0.39,20,28,0.714,12,41,25,8,3,11,17,0.1111111111111111
2023-12-02,1,DET,CLE,0,101,110,39,83,0.47,8,30,0.267,15,23,0.652,10,49,24,9,3,16,20,44,89,0.494,10,30,0.333,12,18,0.667,8,43,25,11,1,11,18,0.10526315789473684
2023-12-06,1,DET,MEM,0,102,116,41,91,0.451,11,35,0.314,9,9,1.0,8,42,30,9,6,17,17,47,91,0.516,11,26,0.423,11,14,0.786,9,46,26,10,8,14,9,0.1
2023-12-08,0,DET,ORL,0,91,123,34,81,0.42,6,30,0.2,17,24,0.708,8,38,17,3,2,16,17,49,89,0.551,10,26,0.385,15,19,0.789,6,45,26,5,4,10,20,0.09523809523809523
2023-12-11,1,DET,IND,0,123,131,45,81,0.556,10,29,0.345,23,30,0.767,6,30,26,11,4,15,18,52,92,0.565,13,31,0.419,14,19,0.737,11,43,33,8,5,18,20,0.09090909090909091
2023-12-13,1,DET,PHI,0,111,129,39,88,0.443,10,33,0.303,23,30,0.767,6,35,24,6,3,10,22,45,87,0.517,11,30,0.367,28,34,0.824,10,53,28,6,4,11,20,0.08695652173913043
2023-12-15,0,DET,PHI,0,92,124,35,81,0.432,4,21,0.19,18,23,0.783,7,42,19,3,7,21,25,41,98,0.418,14,37,0.378,28,31,0.903,16,54,24,17,8,12,23,0.08333333333333333
2023-12-16,0,DET,MIL,0,114,146,43,96,0.448,6,28,0.214,22,26,0.846,10,36,25,10,4,8,23,50,88,0.568,19,42,0.452,27,32,0.844,8,49,24,5,8,15,24,0.08
2023-12-18,0,DET,ATL,0,124,130,48,94,0.511,9,22,0.409,19,27,0.704,12,36,23,7,3,13,26,46,85,0.541,16,36,0.444,22,27,0.815,11,40,25,6,10,18,24,0.07692307692307693
2023-12-21,1,DET,UTA,0,111,119,43,86,0.5,9,31,0.29,16,19,0.842,12,41,24,6,9,21,19,43,94,0.457,11,30,0.367,22,24,0.917,15,44,26,15,7,13,18,0.07407407407407407
2023-12-23,0,DET,BRK,0,115,126,39,79,0.494,15,35,0.429,22,29,0.759,6,36,26,5,3,14,25,45,86,0.523,10,24,0.417,26,32,0.813,7,38,32,10,3,12,22,0.07142857142857142
2023-12-26,1,DET,BRK,0,112,118,40,90,0.444,9,25,0.36,23,32,0.719,16,52,20,6,4,14,27,41,82,0.5,9,22,0.409,27,43,0.628,7,42,22,6,7,9,22,0.06896551724137931
2023-12-28,0,DET,BOS,0,122,128,48,101,0.475,14,43,0.326,12,19,0.632,19,57,27,7,4,19,21,48,99,0.485,11,39,0.282,21,25,0.84,11,43,25,10,4,12,15,0.06666666666666667
2023-12-30,1,DET,TOR,1,129,127,41,82,0.5,12,28,0.429,35,40,0.875,6,41,29,4,4,12,22,46,91,0.505,12,24,0.5,23,28,0.821,6,33,26,9,5,8,27,0.06451612903225806
2024-01-01,0,DET,HOU,0,113,136,40,83,0.482,13,29,0.448,20,27,0.741,10,37,27,3,4,18,21,51,91,0.56,15,35,0.429,19,24,0.792,6,39,34,11,1,10,19,0.09375
2024-01-03,0,DET,UTA,0,148,154,56,105,0.533,19,41,0.463,17,22,0.773,16,48,33,5,3,17,27,53,103,0.515,16,32,0.5,32,35,0.914,15,43,28,11,8,12,22,0.09090909090909091
2024-01-05,0,DET,GSW,0,109,113,44,98,0.449,13,44,0.295,8,10,0.8,10,40,25,8,9,11,23,38,82,0.463,16,38,0.421,21,25,0.84,7,45,24,3,5,19,18,0.08823529411764706
2024-01-07,0,DET,DEN,0,114,131,42,89,0.472,9,24,0.375,21,30,0.7,13,37,28,6,0,12,20,47,80,0.588,10,27,0.37,27,31,0.871,6,38,35,6,10,14,23,0.08571428571428572
2024-01-09,1,DET,SAC,0,110,131,40,85,0.471,14,37,0.378,16,21,0.762,13,40,27,12,2,21,19,54,94,0.574,13,33,0.394,10,14,0.714,10,44,39,8,6,18,21,0.08333333333333333
2024-01-10,1,DET,SAS,0,108,130,44,96,0.458,10,32,0.313,10,13,0.769,9,43,33,4,3,10,19,49,94,0.521,9,27,0.333,23,27,0.852,10,46,36,7,4,5,15,0.08108108108108109
2024-01-12,1,DET,HOU,0,110,112,44,88,0.5,12,35,0.343,10,16,0.625,11,46,32,6,9,15,21,41,90,0.456,8,30,0.267,22,25,0.88,10,41,21,8,5,9,16,0.07894736842105263
2024-01-15,0,DET,WAS,1,129,117,50,90,0.556,12,31,0.387,17,23,0.739,12,52,30,4,10,16,13,44,95,0.463,19,41,0.463,10,11,0.909,8,33,30,8,7,8,19,0.07692307692307693
2024-01-17,1,DET,MIN,0,117,124,46,89,0.517,12,31,0.387,13,19,0.684,8,40,30,4,7,12,18,47,93,0.505,15,30,0.5,15,21,0.714,9,42,32,7,5,11,14,0.1
2024-01-20,1,DET,MIL,0,135,141,44,94,0.468,21,37,0.568,26,32,0.813,9,40,30,6,2,9,30,47,85,0.553,12,32,0.375,35,49,0.714,8,49,30,6,6,10,18,0.0975609756097561
