Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,0,CHO,SAS,1,129,102,48,94,0.511,13,29,0.448,20,23,0.87,14,51,26,7,10,15,20,40,99,0.404,7,34,0.206,15,21,0.714,14,44,22,8,8,15,19,0.0
2022-10-21,1,CHO,NOP,0,112,124,44,97,0.454,13,34,0.382,11,14,0.786,11,37,30,9,4,14,24,42,89,0.472,8,22,0.364,32,37,0.865,15,53,23,9,7,16,14,1.0
2022-10-23,0,CHO,ATL,1,126,109,47,90,0.522,11,26,0.423,21,30,0.7,14,52,28,7,6,14,24,39,95,0.411,8,35,0.229,23,28,0.821,16,45,23,8,9,12,21,0.5
2022-10-26,0,CHO,NYK,0,131,134,49,99,0.495,13,31,0.419,20,30,0.667,9,42,31,9,5,15,24,52,97,0.536,11,30,0.367,19,22,0.864,12,46,26,5,11,16,24,0.6666666666666666
2022-10-28,0,CHO,ORL,0,93,113,33,86,0.384,11,38,0.289,16,24,0.667,10,47,21,3,4,15,18,42,85,0.494,10,37,0.27,19,26,0.731,5,48,28,8,5,12,22,0.5
2022-10-29,1,CHO,GSW,1,120,113,43,102,0.422,10,31,0.323,24,31,0.774,15,55,32,2,2,10,14,44,100,0.44,13,44,0.295,12,16,0.75,10,49,31,8,6,10,31,0.4
2022-10-31,1,CHO,SAC,0,108,115,43,84,0.512,14,29,0.483,8,14,0.571,6,38,31,11,6,21,26,37,85,0.435,17,44,0.386,24,28,0.857,10,42,26,8,4,19,19,0.5
2022-11-02,0,CHO,CHI,0,88,106,36,92,0.391,7,32,0.219,9,16,0.563,13,47,22,12,12,17,14,38,88,0.432,14,31,0.452,16,18,0.889,11,51,28,6,9,20,18,0.42857142857142855
2022-11-04,0,CHO,MEM,0,99,130,33,86,0.384,8,27,0.296,25,31,0.806,12,41,22,11,7,18,17,50,98,0.51,16,36,0.444,14,18,0.778,18,60,34,6,10,19,20,0.375
2022-11-05,1,CHO,BRK,0,94,98,32,86,0.372,14,42,0.333,16,23,0.696,13,50,22,3,6,15,21,33,84,0.393,12,36,0.333,20,22,0.909,9,41,23,8,10,11,21,0.3333333333333333
2022-11-07,1,CHO,WAS,0,100,108,42,101,0.416,5,32,0.156,11,16,0.688,17,45,27,8,7,11,23,42,80,0.525,5,19,0.263,19,30,0.633,10,47,21,2,6,15,18,0.3
2022-11-09,1,CHO,POR,0,95,105,34,91,0.374,10,40,0.25,17,24,0.708,20,42,21,10,3,11,22,40,75,0.533,11,34,0.324,14,25,0.56,8,45,28,5,4,18,19,0.2727272727272727
2022-11-10,0,CHO,MIA,0,112,117,43,88,0.489,14,39,0.359,12,20,0.6,8,50,23,4,2,21,30,39,90,0.433,10,36,0.278,29,36,0.806,8,38,21,9,1,11,25,0.25
2022-11-12,0,CHO,MIA,0,115,132,46,90,0.511,9,31,0.29,14,16,0.875,4,37,25,4,3,12,21,49,93,0.527,16,41,0.39,18,21,0.857,9,46,32,7,5,12,19,0.23076923076923078
2022-11-14,0,CHO,ORL,1,112,105,42,88,0.477,7,35,0.2,21,24,0.875,14,37,22,15,7,13,23,36,88,0.409,14,36,0.389,19,23,0.826,22,48,23,3,7,22,18,0.21428571428571427
2022-11-16,1,CHO,IND,0,113,125,43,94,0.457,12,33,0.364,15,18,0.833,14,44,29,8,4,18,23,44,82,0.537,11,28,0.393,26,31,0.839,7,34,27,11,9,14,18,0.26666666666666666
2022-11-18,0,CHO,CLE,0,122,132,44,110,0.4,14,44,0.318,20,24,0.833,17,53,24,11,6,16,33,49,92,0.533,8,28,0.286,26,32,0.813,7,50,25,8,8,20,25,0.25
2022-11-20,0,CHO,WAS,0,102,106,39,100,0.39,8,32,0.25,16,23,0.696,15,51,19,5,5,13,18,40,93,0.43,13,34,0.382,13,18,0.722,14,49,19,6,13,17,19,0.23529411764705882
