Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,0,ORL,DET,0,109,113,42,86,0.488,11,30,0.367,14,19,0.737,10,48,21,5,5,18,24,40,94,0.426,14,38,0.368,19,24,0.792,12,41,31,11,4,13,21,0.0
2022-10-21,0,ORL,ATL,0,98,108,33,80,0.413,8,34,0.235,24,30,0.8,10,44,16,9,7,19,19,40,89,0.449,13,31,0.419,15,16,0.938,9,46,26,10,2,17,22,0.0
2022-10-22,1,ORL,BOS,0,120,126,45,95,0.474,15,34,0.441,15,23,0.652,12,48,21,5,7,9,24,42,87,0.483,19,47,0.404,23,28,0.821,7,37,24,5,6,8,21,0.0
2022-10-24,0,ORL,NYK,0,102,115,36,86,0.419,7,35,0.2,23,27,0.852,13,41,14,6,4,13,23,43,93,0.462,11,37,0.297,18,25,0.72,18,50,24,7,3,14,24,0.0
2022-10-26,0,ORL,CLE,0,92,103,35,81,0.432,6,24,0.25,16,21,0.762,10,43,19,6,6,17,29,36,87,0.414,10,33,0.303,21,30,0.7,12,43,25,6,3,13,22,0.0
2022-10-28,1,ORL,CHO,1,113,93,42,85,0.494,10,37,0.27,19,26,0.731,5,48,28,8,5,12,22,33,86,0.384,11,38,0.289,16,24,0.667,10,47,21,3,4,15,18,0.0
2022-10-30,0,ORL,DAL,0,105,114,37,81,0.457,11,29,0.379,20,27,0.741,11,47,20,2,5,12,23,41,83,0.494,11,35,0.314,21,28,0.75,5,37,15,10,1,4,22,0.16666666666666666
2022-11-01,0,ORL,OKC,0,108,116,39,87,0.448,10,29,0.345,20,20,1.0,12,49,20,7,10,25,14,45,95,0.474,10,34,0.294,16,20,0.8,8,36,28,13,9,17,17,0.14285714285714285
2022-11-03,1,ORL,GSW,1,130,129,42,78,0.538,13,30,0.433,33,46,0.717,11,46,20,9,6,19,22,50,97,0.515,19,43,0.442,10,15,0.667,9,35,31,5,3,14,32,0.125
2022-11-05,1,ORL,SAC,0,123,126,50,92,0.543,4,23,0.174,19,20,0.95,7,48,27,8,4,18,26,47,93,0.505,15,40,0.375,17,26,0.654,6,36,24,5,4,14,20,0.2222222222222222
2022-11-07,1,ORL,HOU,0,127,134,45,82,0.549,12,25,0.48,25,31,0.806,11,37,27,7,4,20,25,46,87,0.529,24,48,0.5,18,25,0.72,14,40,31,9,6,22,23,0.2
2022-11-09,1,ORL,DAL,1,94,87,36,73,0.493,8,21,0.381,14,21,0.667,4,49,20,1,6,19,20,32,85,0.376,11,42,0.262,12,19,0.632,4,29,17,14,4,6,19,0.18181818181818182
2022-11-11,1,ORL,PHO,1,114,97,43,82,0.524,15,33,0.455,13,15,0.867,9,50,23,2,4,15,11,38,95,0.4,13,42,0.31,8,9,0.889,11,38,22,7,4,11,14,0.25
2022-11-14,1,ORL,CHO,0,105,112,36,88,0.409,14,36,0.389,19,23,0.826,22,48,23,3,7,22,18,42,88,0.477,7,35,0.2,21,24,0.875,14,37,22,15,7,13,23,0.3076923076923077
2022-11-16,1,ORL,MIN,0,108,126,42,93,0.452,9,35,0.257,15,17,0.882,12,47,21,6,5,16,26,46,88,0.523,12,36,0.333,22,28,0.786,8,40,28,15,6,11,15,0.2857142857142857
