Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,MIA,CHI,0,108,116,37,80,0.463,12,28,0.429,22,28,0.786,8,46,21,6,2,19,24,41,93,0.441,13,36,0.361,21,28,0.75,12,46,23,12,6,15,26,0.0
2022-10-21,1,MIA,BOS,0,104,111,42,92,0.457,8,26,0.308,12,15,0.8,11,36,23,8,3,10,18,41,79,0.519,14,33,0.424,15,15,1.0,12,43,17,4,11,20,23,0.0
2022-10-22,1,MIA,TOR,1,112,109,38,76,0.5,11,30,0.367,25,27,0.926,6,44,28,2,2,16,26,37,87,0.425,14,39,0.359,21,28,0.75,8,37,24,9,5,6,25,0.0
2022-10-24,1,MIA,TOR,0,90,98,29,83,0.349,8,34,0.235,24,27,0.889,8,46,19,5,3,12,15,34,86,0.395,14,32,0.438,16,20,0.8,10,52,22,6,6,12,22,0.3333333333333333
2022-10-26,0,MIA,POR,1,119,98,44,87,0.506,15,38,0.395,16,19,0.842,15,46,34,13,2,18,22,34,78,0.436,12,37,0.324,18,26,0.692,11,38,20,9,4,19,17,0.25
2022-10-27,0,MIA,GSW,0,110,123,39,88,0.443,14,43,0.326,18,22,0.818,8,31,25,16,5,12,15,46,92,0.5,18,46,0.391,13,15,0.867,16,50,30,4,2,21,13,0.4
2022-10-29,0,MIA,SAC,0,113,119,38,89,0.427,11,28,0.393,26,31,0.839,9,34,18,7,3,9,25,42,76,0.553,14,31,0.452,21,29,0.724,6,43,27,1,6,21,29,0.3333333333333333
2022-11-01,1,MIA,GSW,1,116,109,40,88,0.455,16,42,0.381,20,20,1.0,9,39,32,7,3,15,16,39,84,0.464,18,49,0.367,13,17,0.765,10,41,31,8,5,20,22,0.2857142857142857
2022-11-02,1,MIA,SAC,1,110,107,44,89,0.494,11,34,0.324,11,13,0.846,9,46,27,5,5,11,20,41,86,0.477,13,36,0.361,12,14,0.857,4,39,29,4,3,12,18,0.375
2022-11-04,0,MIA,IND,0,99,101,31,81,0.383,11,39,0.282,26,26,1.0,8,42,17,10,2,19,22,37,80,0.463,12,39,0.308,15,23,0.652,5,42,28,7,5,19,19,0.4444444444444444
