Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,UTA,DEN,1,123,102,42,83,0.506,16,38,0.421,23,31,0.742,11,43,27,10,1,20,21,40,83,0.482,5,22,0.227,17,18,0.944,10,35,21,10,3,21,23,0.0
2022-10-21,0,UTA,MIN,1,132,126,49,111,0.441,20,50,0.4,14,21,0.667,19,54,39,11,8,13,23,49,107,0.458,11,33,0.333,17,23,0.739,21,60,20,5,7,20,22,1.0
2022-10-23,0,UTA,NOP,1,122,121,43,98,0.439,13,38,0.342,23,28,0.821,15,44,29,13,6,17,20,48,102,0.471,8,27,0.296,17,22,0.773,14,45,30,8,6,17,22,1.0
2022-10-24,0,UTA,HOU,0,108,114,44,93,0.473,11,32,0.344,9,16,0.563,18,49,23,8,10,20,27,38,90,0.422,11,35,0.314,27,32,0.844,17,47,17,7,7,16,20,1.0
2022-10-26,1,UTA,HOU,1,109,101,38,90,0.422,13,45,0.289,20,30,0.667,11,53,28,11,5,16,28,36,94,0.383,11,40,0.275,18,24,0.75,14,49,19,7,2,19,30,0.75
2022-10-28,0,UTA,DEN,0,101,117,38,91,0.418,10,39,0.256,15,19,0.789,8,38,24,7,8,10,30,39,85,0.459,17,37,0.459,22,34,0.647,17,58,18,2,4,12,18,0.8
2022-10-29,1,UTA,MEM,1,124,123,45,87,0.517,19,44,0.432,15,20,0.75,10,34,30,8,6,20,17,50,88,0.568,12,27,0.444,11,15,0.733,10,40,24,11,5,20,26,0.6666666666666666
2022-10-31,1,UTA,MEM,1,121,105,42,89,0.472,19,47,0.404,18,22,0.818,11,48,26,10,6,16,30,38,92,0.413,6,26,0.231,23,42,0.548,18,52,14,8,4,16,17,0.7142857142857143
2022-11-02,0,UTA,DAL,0,100,103,39,84,0.464,10,30,0.333,12,14,0.857,12,40,28,6,1,17,17,42,84,0.5,11,38,0.289,8,15,0.533,7,37,20,9,4,12,14,0.75
2022-11-04,0,UTA,LAL,1,130,116,52,103,0.505,17,40,0.425,9,10,0.9,15,48,31,8,3,8,22,40,83,0.482,11,26,0.423,25,28,0.893,9,40,22,6,6,11,17,0.6666666666666666
2022-11-06,0,UTA,LAC,1,110,102,35,75,0.467,15,40,0.375,25,26,0.962,7,42,18,5,4,21,15,43,87,0.494,8,33,0.242,8,13,0.615,4,32,22,11,2,14,26,0.7
2022-11-07,1,UTA,LAL,1,139,116,53,95,0.558,16,38,0.421,17,22,0.773,10,41,30,10,7,15,23,40,82,0.488,9,24,0.375,27,30,0.9,7,33,15,7,5,16,21,0.7272727272727273
