Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-20,0,LAC,LAL,1,103,97,37,80,0.463,9,29,0.31,20,31,0.645,10,58,18,7,7,23,24,33,94,0.351,9,45,0.2,22,26,0.846,8,38,23,13,5,10,24,0.0
2022-10-22,0,LAC,SAC,1,111,109,41,81,0.506,9,22,0.409,20,22,0.909,5,40,24,8,3,13,21,40,85,0.471,14,35,0.4,15,26,0.577,9,39,24,5,5,12,21,1.0
2022-10-23,1,LAC,PHO,0,95,112,36,82,0.439,9,32,0.281,14,20,0.7,9,43,16,10,0,15,18,43,93,0.462,15,42,0.357,11,12,0.917,13,49,29,5,3,13,18,1.0
2022-10-25,0,LAC,OKC,0,94,108,35,83,0.422,10,31,0.323,14,18,0.778,7,47,21,5,14,19,18,42,110,0.382,4,30,0.133,20,25,0.8,21,60,19,12,8,6,13,0.6666666666666666
2022-10-27,0,LAC,OKC,0,110,118,44,82,0.537,9,28,0.321,13,18,0.722,10,44,21,6,5,20,17,47,95,0.495,17,38,0.447,7,8,0.875,13,36,27,10,4,12,21,0.5
2022-10-30,1,LAC,NOP,0,91,112,36,86,0.419,11,39,0.282,8,13,0.615,8,39,24,3,6,15,15,46,93,0.495,15,36,0.417,5,8,0.625,12,50,32,9,1,13,15,0.4
2022-10-31,1,LAC,HOU,1,95,93,37,87,0.425,9,36,0.25,12,17,0.706,8,46,23,7,10,14,18,34,88,0.386,8,28,0.286,17,23,0.739,7,44,17,9,8,15,16,0.3333333333333333
2022-11-02,0,LAC,HOU,1,109,101,41,84,0.488,12,33,0.364,15,19,0.789,9,43,20,10,6,15,20,37,88,0.42,11,38,0.289,16,21,0.762,16,50,17,9,5,19,22,0.42857142857142855
2022-11-04,0,LAC,SAS,1,113,106,42,80,0.525,15,33,0.455,14,19,0.737,3,44,26,6,5,16,25,42,88,0.477,12,31,0.387,10,18,0.556,6,35,23,7,2,13,17,0.5
2022-11-06,1,LAC,UTA,0,102,110,43,87,0.494,8,33,0.242,8,13,0.615,4,32,22,11,2,14,26,35,75,0.467,15,40,0.375,25,26,0.962,7,42,18,5,4,21,15,0.5555555555555556
2022-11-07,1,LAC,CLE,1,119,117,40,79,0.506,17,38,0.447,22,28,0.786,4,31,19,8,2,9,19,43,83,0.518,16,33,0.485,15,21,0.714,10,48,29,6,2,17,21,0.5
2022-11-09,1,LAC,LAL,1,114,101,41,81,0.506,12,33,0.364,20,26,0.769,6,41,24,10,7,15,24,40,88,0.455,10,32,0.313,11,17,0.647,8,43,26,7,2,16,20,0.5454545454545454
2022-11-12,1,LAC,BRK,0,95,110,34,85,0.4,11,31,0.355,16,20,0.8,10,46,22,4,6,18,17,40,83,0.482,16,35,0.457,14,21,0.667,6,41,27,9,6,13,18,0.5833333333333334
2022-11-14,0,LAC,HOU,1,122,106,41,81,0.506,14,38,0.368,26,33,0.788,9,44,25,6,4,17,23,39,86,0.453,9,30,0.3,19,31,0.613,10,40,20,11,3,14,22,0.5384615384615384
2022-11-15,0,LAC,DAL,0,101,103,34,64,0.531,12,28,0.429,21,26,0.808,3,40,23,8,2,21,27,35,80,0.438,17,43,0.395,16,24,0.667,8,34,20,12,1,12,20,0.5714285714285714
2022-11-17,1,LAC,DET,1,96,91,33,81,0.407,11,30,0.367,19,24,0.792,10,51,17,1,1,18,21,33,88,0.375,6,31,0.194,19,24,0.792,10,43,15,9,7,13,26,0.5333333333333333
2022-11-19,1,LAC,SAS,1,119,97,44,81,0.543,21,40,0.525,10,19,0.526,7,35,32,9,1,13,20,36,87,0.414,7,26,0.269,18,21,0.857,15,43,22,4,2,15,13,0.5625
2022-11-21,1,LAC,UTA,1,121,114,47,91,0.516,9,24,0.375,18,19,0.947,12,41,26,6,6,16,20,40,89,0.449,12,38,0.316,22,24,0.917,16,45,22,8,5,17,18,0.5882352941176471
2022-11-23,0,LAC,GSW,0,107,124,39,86,0.453,11,29,0.379,18,27,0.667,10,43,22,5,2,17,13,48,97,0.495,19,51,0.373,9,13,0.692,12,45,36,11,5,13,26,0.6111111111111112
2022-11-25,1,LAC,DEN,0,104,114,37,68,0.544,11,22,0.5,19,34,0.559,4,33,22,1,5,14,20,44,89,0.494,10,30,0.333,16,23,0.696,10,37,27,9,5,6,24,0.5789473684210527
2022-11-27,1,LAC,IND,1,114,100,42,94,0.447,6,32,0.188,24,32,0.75,18,62,33,7,4,18,18,36,94,0.383,9,42,0.214,19,23,0.826,9,39,23,14,4,13,28,0.55
2022-11-29,0,LAC,POR,1,118,112,41,89,0.461,13,31,0.419,23,28,0.821,14,48,26,6,7,13,18,42,90,0.467,17,35,0.486,11,15,0.733,9,43,24,6,7,11,23,0.5714285714285714
2022-11-30,0,LAC,UTA,0,112,125,37,93,0.398,10,30,0.333,28,36,0.778,17,39,16,9,5,11,23,45,81,0.556,14,32,0.438,21,28,0.75,13,46,24,4,7,18,24,0.5909090909090909
2022-12-03,1,LAC,SAC,0,96,123,33,93,0.355,9,33,0.273,21,26,0.808,17,50,15,4,3,18,23,46,89,0.517,11,32,0.344,20,30,0.667,8,46,31,7,6,9,22,0.5652173913043478
2022-12-05,0,LAC,CHO,1,119,117,45,93,0.484,15,36,0.417,14,21,0.667,13,47,30,4,5,12,17,47,98,0.48,12,34,0.353,11,17,0.647,14,49,29,8,4,10,16,0.5416666666666666
2022-12-07,0,LAC,ORL,0,111,116,39,95,0.411,15,41,0.366,18,26,0.692,17,53,26,3,9,17,19,40,95,0.421,8,28,0.286,28,31,0.903,16,53,20,8,5,13,21,0.56
2022-12-08,0,LAC,MIA,0,110,115,37,80,0.463,17,36,0.472,19,21,0.905,7,43,24,3,3,16,16,46,90,0.511,12,32,0.375,11,14,0.786,7,43,24,11,1,8,20,0.5384615384615384
2022-12-10,0,LAC,WAS,1,114,107,40,94,0.426,19,48,0.396,15,16,0.938,9,42,22,9,7,10,16,37,85,0.435,16,34,0.471,17,19,0.895,8,50,24,8,3,15,15,0.5185185185185185
2022-12-12,1,LAC,BOS,1,113,93,44,90,0.489,10,25,0.4,15,21,0.714,11,46,18,10,2,10,26,33,76,0.434,9,39,0.231,18,26,0.692,5,36,27,5,6,15,17,0.5357142857142857
2022-12-14,1,LAC,MIN,1,99,88,34,89,0.382,14,46,0.304,17,21,0.81,14,52,21,8,2,15,21,31,74,0.419,4,22,0.182,22,30,0.733,7,43,15,9,4,17,20,0.5517241379310345
2022-12-15,1,LAC,PHO,0,95,111,34,90,0.378,12,33,0.364,15,21,0.714,21,52,21,4,3,18,18,44,95,0.463,9,32,0.281,14,18,0.778,15,53,27,8,8,9,18,0.5666666666666667
2022-12-17,1,LAC,WAS,1,102,93,37,86,0.43,12,29,0.414,16,26,0.615,12,49,19,6,5,14,16,36,84,0.429,9,25,0.36,12,13,0.923,7,42,20,10,2,16,21,0.5483870967741935
2022-12-21,1,LAC,CHO,1,126,105,41,81,0.506,23,49,0.469,21,23,0.913,5,48,29,6,7,27,22,37,92,0.402,9,31,0.29,22,29,0.759,11,40,25,15,2,15,18,0.5625
2022-12-23,0,LAC,PHI,0,114,119,41,81,0.506,14,38,0.368,18,23,0.783,6,33,25,5,9,11,16,47,88,0.534,12,29,0.414,13,14,0.929,6,39,31,7,3,9,20,0.5757575757575758
2022-12-26,0,LAC,DET,1,142,131,49,91,0.538,19,44,0.432,25,29,0.862,10,48,25,13,3,19,24,44,100,0.44,16,34,0.471,27,34,0.794,16,45,32,10,4,18,23,0.5588235294117647
2022-12-27,0,LAC,TOR,1,124,113,45,93,0.484,15,38,0.395,19,23,0.826,15,47,27,8,3,11,17,43,84,0.512,6,23,0.261,21,26,0.808,10,39,24,6,4,12,16,0.5714285714285714
2022-12-29,0,LAC,BOS,0,110,116,43,89,0.483,15,39,0.385,9,14,0.643,8,41,26,4,4,13,20,44,91,0.484,11,39,0.282,17,22,0.773,11,49,22,3,7,12,17,0.5833333333333334
2022-12-31,0,LAC,IND,0,130,131,43,80,0.538,16,34,0.471,28,29,0.966,8,39,23,7,6,16,23,46,88,0.523,14,38,0.368,25,29,0.862,8,36,28,10,4,12,20,0.5675675675675675
2023-01-02,1,LAC,MIA,0,100,110,29,67,0.433,12,29,0.414,30,34,0.882,3,34,19,7,1,15,18,39,85,0.459,12,36,0.333,20,24,0.833,12,48,22,7,2,11,23,0.5526315789473685
2023-01-05,0,LAC,DEN,0,91,122,34,91,0.374,5,37,0.135,18,25,0.72,8,41,24,7,3,8,14,45,89,0.506,14,36,0.389,18,21,0.857,10,57,28,6,5,12,16,0.5384615384615384
2023-01-06,0,LAC,MIN,0,115,128,44,100,0.44,9,25,0.36,18,27,0.667,18,40,22,13,3,10,19,46,81,0.568,13,35,0.371,23,29,0.793,10,45,28,4,7,20,22,0.525
2023-01-08,1,LAC,ATL,0,108,112,37,95,0.389,10,30,0.333,24,31,0.774,21,59,25,6,5,11,19,44,89,0.494,8,26,0.308,16,20,0.8,7,43,22,7,9,9,18,0.5121951219512195
2023-01-10,1,LAC,DAL,1,113,101,39,86,0.453,12,31,0.387,23,30,0.767,12,46,20,7,4,10,23,30,69,0.435,12,38,0.316,29,36,0.806,3,32,15,5,6,12,17,0.5
