Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,TOR,CLE,1,108,105,36,86,0.419,13,30,0.433,23,32,0.719,12,41,19,15,4,13,23,38,77,0.494,10,28,0.357,19,23,0.826,6,38,25,5,5,17,21,0.0
2022-10-21,0,TOR,BRK,0,105,109,41,84,0.488,11,28,0.393,12,18,0.667,8,41,25,9,4,15,21,38,80,0.475,13,35,0.371,20,29,0.69,13,44,26,3,13,13,19,1.0
2022-10-22,0,TOR,MIA,0,109,112,37,87,0.425,14,39,0.359,21,28,0.75,8,37,24,9,5,6,25,38,76,0.5,11,30,0.367,25,27,0.926,6,44,28,2,2,16,26,0.5
2022-10-24,0,TOR,MIA,1,98,90,34,86,0.395,14,32,0.438,16,20,0.8,10,52,22,6,6,12,22,29,83,0.349,8,34,0.235,24,27,0.889,8,46,19,5,3,12,15,0.3333333333333333
2022-10-26,1,TOR,PHI,1,119,109,46,84,0.548,16,37,0.432,11,14,0.786,6,39,32,9,5,9,21,40,79,0.506,16,36,0.444,13,19,0.684,4,34,29,6,2,13,12,0.5
2022-10-28,1,TOR,PHI,0,90,112,33,86,0.384,9,39,0.231,15,24,0.625,15,45,20,9,5,17,15,43,82,0.524,16,38,0.421,10,11,0.909,7,41,25,11,6,15,20,0.6
2022-10-31,1,TOR,ATL,1,139,109,46,92,0.5,14,34,0.412,33,40,0.825,12,44,25,13,9,7,22,39,84,0.464,11,29,0.379,20,25,0.8,7,37,28,1,4,18,27,0.5
2022-11-02,0,TOR,SAS,1,143,100,57,106,0.538,14,33,0.424,15,16,0.938,9,50,31,16,6,11,17,37,94,0.394,14,43,0.326,12,14,0.857,13,46,29,3,6,23,20,0.5714285714285714
2022-11-04,0,TOR,DAL,0,110,111,39,88,0.443,11,34,0.324,21,25,0.84,18,44,20,10,4,19,22,39,77,0.506,12,34,0.353,21,25,0.84,6,31,23,12,3,19,21,0.625
2022-11-06,1,TOR,CHI,1,113,104,44,103,0.427,10,37,0.27,15,20,0.75,23,52,28,11,10,9,16,40,88,0.455,13,36,0.361,11,13,0.846,15,46,27,5,10,17,20,0.5555555555555556
2022-11-07,0,TOR,CHI,0,97,111,36,85,0.424,9,28,0.321,16,22,0.727,5,31,24,10,7,15,20,42,80,0.525,9,28,0.321,18,22,0.818,9,49,30,7,7,22,21,0.6
2022-11-09,1,TOR,HOU,1,116,109,42,102,0.412,15,44,0.341,17,20,0.85,22,50,19,12,9,13,26,37,84,0.44,9,35,0.257,26,31,0.839,16,49,29,9,7,16,18,0.5454545454545454
2022-11-11,0,TOR,OKC,0,113,132,38,88,0.432,11,30,0.367,26,36,0.722,14,39,20,13,4,16,16,52,93,0.559,15,36,0.417,13,17,0.765,15,44,31,10,6,19,27,0.5833333333333334
2022-11-12,0,TOR,IND,0,104,118,37,94,0.394,7,35,0.2,23,29,0.793,16,43,14,12,8,12,18,41,82,0.5,19,43,0.442,17,23,0.739,11,51,33,4,6,21,23,0.5384615384615384
2022-11-14,0,TOR,DET,1,115,111,40,82,0.488,8,27,0.296,27,28,0.964,12,42,27,7,8,17,27,35,77,0.455,10,31,0.323,31,43,0.721,11,39,23,8,2,19,23,0.5
2022-11-16,1,TOR,MIA,1,112,104,44,86,0.512,7,26,0.269,17,22,0.773,16,42,23,5,3,14,23,36,66,0.545,13,35,0.371,19,22,0.864,4,23,19,5,4,23,20,0.5333333333333333
2022-11-19,0,TOR,ATL,0,122,124,48,108,0.444,8,37,0.216,18,22,0.818,17,51,27,11,6,14,25,46,92,0.5,7,25,0.28,25,32,0.781,11,50,23,5,5,15,20,0.5625
2022-11-23,1,TOR,BRK,0,98,112,36,101,0.356,7,29,0.241,19,25,0.76,23,52,16,12,2,14,13,45,82,0.549,17,38,0.447,5,7,0.714,7,39,32,10,11,21,24,0.5294117647058824
2022-11-26,1,TOR,DAL,1,105,100,38,88,0.432,8,26,0.308,21,26,0.808,17,48,20,10,2,13,21,35,73,0.479,11,39,0.282,19,24,0.792,4,34,28,7,5,16,26,0.5
2022-11-28,1,TOR,CLE,1,100,88,37,84,0.44,12,28,0.429,14,17,0.824,7,45,23,4,5,12,17,34,90,0.378,7,38,0.184,13,16,0.813,13,47,21,7,3,10,18,0.5263157894736842
2022-11-30,0,TOR,NOP,0,108,126,42,88,0.477,11,38,0.289,13,19,0.684,3,30,29,12,7,16,21,45,86,0.523,14,33,0.424,22,26,0.846,12,52,28,10,4,20,16,0.55
2022-12-02,0,TOR,BRK,0,105,114,38,87,0.437,7,24,0.292,22,30,0.733,11,43,16,7,2,14,19,44,82,0.537,11,32,0.344,15,22,0.682,7,41,27,7,5,18,27,0.5238095238095238
2022-12-03,1,TOR,ORL,1,121,108,47,84,0.56,9,29,0.31,18,25,0.72,12,43,31,12,4,17,24,38,78,0.487,11,28,0.393,21,26,0.808,5,29,23,9,2,16,20,0.5
2022-12-05,1,TOR,BOS,0,110,116,39,85,0.459,10,28,0.357,22,30,0.733,12,46,19,6,5,13,20,44,90,0.489,13,36,0.361,15,21,0.714,13,49,27,6,3,11,22,0.5217391304347826
2022-12-07,1,TOR,LAL,1,126,113,47,106,0.443,12,43,0.279,20,24,0.833,17,54,25,10,5,11,22,37,87,0.425,7,33,0.212,32,35,0.914,10,46,16,6,3,15,17,0.5
2022-12-09,0,TOR,ORL,0,109,113,36,85,0.424,10,35,0.286,27,33,0.818,7,33,23,10,5,7,17,42,71,0.592,10,26,0.385,19,21,0.905,3,43,24,3,4,20,27,0.52
2022-12-11,0,TOR,ORL,0,99,111,30,75,0.4,6,25,0.24,33,38,0.868,7,28,18,9,7,9,25,36,77,0.468,14,31,0.452,25,31,0.806,11,42,25,3,7,18,28,0.5
2022-12-14,1,TOR,SAC,0,123,124,47,94,0.5,6,21,0.286,23,27,0.852,11,39,25,8,7,7,18,45,93,0.484,17,46,0.37,17,20,0.85,13,50,29,3,3,15,16,0.48148148148148145
2022-12-16,1,TOR,BRK,0,116,119,41,84,0.488,9,24,0.375,25,29,0.862,7,32,17,5,1,9,19,46,76,0.605,9,26,0.346,18,23,0.783,4,37,22,5,6,15,25,0.4642857142857143
2022-12-18,1,TOR,GSW,0,110,126,40,95,0.421,13,33,0.394,17,22,0.773,18,43,21,6,2,14,22,43,81,0.531,18,39,0.462,22,26,0.846,12,41,31,6,2,17,21,0.4482758620689655
2022-12-19,0,TOR,PHI,0,101,104,37,88,0.42,11,40,0.275,16,20,0.8,9,50,24,6,3,16,20,32,80,0.4,15,42,0.357,25,27,0.926,4,41,22,8,1,16,21,0.43333333333333335
2022-12-21,0,TOR,NYK,1,113,106,42,94,0.447,9,34,0.265,20,22,0.909,16,38,17,7,4,5,16,42,76,0.553,11,26,0.423,11,18,0.611,9,38,25,2,3,17,19,0.41935483870967744
2022-12-23,0,TOR,CLE,1,118,107,42,84,0.5,19,37,0.514,15,18,0.833,11,45,25,10,2,19,20,39,76,0.513,11,33,0.333,18,30,0.6,6,35,27,9,4,15,17,0.4375
2022-12-27,1,TOR,LAC,0,113,124,43,84,0.512,6,23,0.261,21,26,0.808,10,39,24,6,4,12,16,45,93,0.484,15,38,0.395,19,23,0.826,15,47,27,8,3,11,17,0.45454545454545453
2022-12-29,1,TOR,MEM,0,106,119,39,96,0.406,10,28,0.357,18,24,0.75,17,47,21,11,7,8,20,48,95,0.505,13,29,0.448,10,14,0.714,17,53,37,4,4,16,20,0.4411764705882353
2022-12-30,1,TOR,PHO,1,113,104,40,81,0.494,11,33,0.333,22,26,0.846,8,31,20,15,3,12,22,35,71,0.493,14,30,0.467,20,23,0.87,9,42,26,7,1,27,17,0.42857142857142855
2023-01-02,0,TOR,IND,0,114,122,41,91,0.451,14,42,0.333,18,23,0.783,12,36,26,5,11,11,27,45,93,0.484,10,27,0.37,22,26,0.846,15,50,24,4,2,13,19,0.4444444444444444
2023-01-04,1,TOR,MIL,0,101,104,38,116,0.328,9,46,0.196,16,20,0.8,14,47,22,10,4,9,23,35,88,0.398,13,39,0.333,21,30,0.7,13,73,26,4,4,28,24,0.43243243243243246
2023-01-06,1,TOR,NYK,0,108,112,35,83,0.422,10,29,0.345,28,35,0.8,12,46,22,7,3,7,23,39,83,0.47,16,37,0.432,18,26,0.692,13,51,19,3,4,13,23,0.42105263157894735
2023-01-08,1,TOR,POR,1,117,105,40,91,0.44,12,31,0.387,25,29,0.862,13,41,26,12,8,10,28,34,76,0.447,9,30,0.3,28,37,0.757,10,42,19,5,4,24,24,0.41025641025641024
2023-01-10,1,TOR,CHO,1,132,120,45,91,0.495,20,44,0.455,22,27,0.815,18,49,32,4,4,11,17,47,86,0.547,15,35,0.429,11,15,0.733,6,34,33,6,4,10,19,0.425
2023-01-12,1,TOR,CHO,1,124,114,43,83,0.518,10,28,0.357,28,36,0.778,8,32,30,15,4,9,23,41,77,0.532,13,33,0.394,19,27,0.704,9,42,27,6,5,22,30,0.43902439024390244
2023-01-14,1,TOR,ATL,0,103,114,36,87,0.414,7,29,0.241,24,30,0.8,11,43,19,9,3,14,19,43,84,0.512,11,27,0.407,17,18,0.944,5,40,19,6,4,12,22,0.4523809523809524
2023-01-16,0,TOR,NYK,1,123,121,38,96,0.396,13,44,0.295,34,41,0.829,14,42,27,8,12,6,25,42,99,0.424,9,31,0.29,28,35,0.8,20,54,17,3,5,12,28,0.4418604651162791
2023-01-17,0,TOR,MIL,0,122,130,46,101,0.455,13,35,0.371,17,27,0.63,20,50,20,7,5,9,14,46,86,0.535,19,39,0.487,19,21,0.905,6,42,24,5,5,12,19,0.45454545454545453
