Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,IND,WAS,0,107,114,39,97,0.402,15,42,0.357,14,21,0.667,12,42,21,7,5,15,20,42,92,0.457,11,31,0.355,19,24,0.792,14,53,21,5,10,17,19,0.0
2022-10-21,1,IND,SAS,0,134,137,51,104,0.49,11,35,0.314,21,22,0.955,14,42,32,8,6,16,34,44,81,0.543,17,31,0.548,32,44,0.727,7,37,34,9,4,17,22,0.0
2022-10-22,1,IND,DET,1,124,115,45,103,0.437,16,42,0.381,18,24,0.75,20,59,28,7,15,11,21,37,95,0.389,18,42,0.429,23,30,0.767,17,53,26,5,3,14,20,0.0
2022-10-24,0,IND,PHI,0,106,120,38,90,0.422,12,44,0.273,18,23,0.783,14,47,27,3,4,13,23,38,80,0.475,19,43,0.442,25,28,0.893,7,39,25,8,7,8,20,0.3333333333333333
2022-10-26,0,IND,CHI,0,109,124,37,86,0.43,16,40,0.4,19,24,0.792,6,38,31,5,12,20,18,43,87,0.494,16,30,0.533,22,24,0.917,9,44,34,10,5,18,25,0.25
2022-10-28,0,IND,WAS,1,127,117,41,81,0.506,15,29,0.517,30,33,0.909,5,41,30,4,7,14,19,41,86,0.477,12,30,0.4,23,28,0.821,9,38,25,5,3,13,23,0.2
2022-10-29,0,IND,BRK,1,125,116,40,94,0.426,23,46,0.5,22,26,0.846,17,53,31,7,1,12,25,41,82,0.5,14,39,0.359,20,26,0.769,6,34,29,6,9,9,20,0.3333333333333333
2022-10-31,0,IND,BRK,0,109,116,41,87,0.471,11,39,0.282,16,23,0.696,10,38,23,11,5,24,24,43,80,0.538,11,30,0.367,19,20,0.95,6,39,26,11,9,20,18,0.42857142857142855
2022-11-04,1,IND,MIA,1,101,99,37,80,0.463,12,39,0.308,15,23,0.652,5,42,28,7,5,19,19,31,81,0.383,11,39,0.282,26,26,1.0,8,42,17,10,2,19,22,0.375
2022-11-07,1,IND,NOP,1,129,122,43,86,0.5,22,48,0.458,21,23,0.913,10,45,33,6,8,17,19,48,97,0.495,14,34,0.412,12,17,0.706,13,43,32,7,4,10,20,0.4444444444444444
