Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,0,POR,SAC,1,115,108,39,88,0.443,11,28,0.393,26,33,0.788,11,44,20,11,2,11,17,39,85,0.459,17,44,0.386,13,19,0.684,4,41,27,8,5,16,25,0.0
2022-10-21,1,POR,PHO,1,113,111,36,82,0.439,10,29,0.345,31,36,0.861,13,48,14,8,5,21,19,43,94,0.457,10,27,0.37,15,21,0.714,9,41,31,14,1,17,29,1.0
2022-10-23,0,POR,LAL,1,106,104,37,84,0.44,10,27,0.37,22,27,0.815,13,52,19,6,5,19,20,41,92,0.446,6,33,0.182,16,20,0.8,10,40,26,9,9,13,24,1.0
2022-10-24,1,POR,DEN,1,135,110,48,83,0.578,16,35,0.457,23,31,0.742,9,45,23,3,6,10,15,45,91,0.495,12,31,0.387,8,14,0.571,10,38,28,4,1,8,28,1.0
2022-10-26,1,POR,MIA,0,98,119,34,78,0.436,12,37,0.324,18,26,0.692,11,38,20,9,4,19,17,44,87,0.506,15,38,0.395,16,19,0.842,15,46,34,13,2,18,22,1.0
2022-10-28,1,POR,HOU,1,125,111,48,90,0.533,13,35,0.371,16,20,0.8,11,45,30,9,6,16,19,40,94,0.426,14,38,0.368,17,21,0.81,13,39,23,10,6,17,18,0.8
2022-11-02,1,POR,MEM,0,106,111,36,89,0.404,13,33,0.394,21,26,0.808,16,46,27,5,3,20,17,38,83,0.458,13,28,0.464,22,27,0.815,10,46,28,7,5,15,19,0.8333333333333334
2022-11-04,0,POR,PHO,1,108,106,43,85,0.506,10,23,0.435,12,15,0.8,11,42,30,6,3,18,24,36,83,0.434,14,34,0.412,20,21,0.952,13,39,26,8,4,17,22,0.7142857142857143
2022-11-05,0,POR,PHO,0,82,102,30,79,0.38,7,15,0.467,15,24,0.625,8,40,22,5,7,18,26,35,82,0.427,11,30,0.367,21,28,0.75,11,44,22,7,14,14,22,0.75
2022-11-07,0,POR,MIA,1,110,107,38,72,0.528,16,37,0.432,18,21,0.857,4,37,27,7,2,19,16,40,84,0.476,14,39,0.359,13,15,0.867,5,32,28,11,2,12,18,0.6666666666666666
