Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,MIN,OKC,1,115,108,39,94,0.415,10,38,0.263,27,33,0.818,14,55,25,6,5,14,21,38,99,0.384,14,45,0.311,18,22,0.818,16,57,22,6,6,14,26,0.0
2022-10-21,1,MIN,UTA,0,126,132,49,107,0.458,11,33,0.333,17,23,0.739,21,60,20,5,7,20,22,49,111,0.441,20,50,0.4,14,21,0.667,19,54,39,11,8,13,23,1.0
2022-10-23,0,MIN,OKC,1,116,106,46,88,0.523,10,34,0.294,14,22,0.636,12,54,24,9,3,15,17,41,94,0.436,9,41,0.22,15,21,0.714,11,42,24,7,4,11,15,0.5
2022-10-24,1,MIN,SAS,0,106,115,38,86,0.442,8,31,0.258,22,24,0.917,10,50,24,7,5,16,18,48,105,0.457,12,37,0.324,7,13,0.538,14,50,37,11,0,13,21,0.6666666666666666
2022-10-26,1,MIN,SAS,1,134,122,52,80,0.65,20,34,0.588,10,16,0.625,0,30,37,9,6,17,19,43,95,0.453,16,36,0.444,20,22,0.909,14,41,34,6,2,16,18,0.5
2022-10-28,1,MIN,LAL,1,111,102,41,99,0.414,13,40,0.325,16,24,0.667,14,49,27,13,8,10,21,37,89,0.416,9,29,0.31,19,27,0.704,12,55,20,8,5,22,21,0.6
2022-10-30,0,MIN,SAS,0,98,107,40,99,0.404,4,29,0.138,14,20,0.7,16,45,21,11,7,11,23,36,86,0.419,16,40,0.4,19,25,0.76,14,52,27,6,7,20,21,0.6666666666666666
2022-11-01,0,MIN,PHO,0,107,116,37,87,0.425,13,34,0.382,20,24,0.833,10,42,24,5,4,18,24,41,89,0.461,17,43,0.395,17,22,0.773,7,34,31,9,8,11,20,0.5714285714285714
2022-11-04,1,MIN,MIL,0,102,115,39,92,0.424,11,41,0.268,13,17,0.765,10,47,22,2,4,16,25,41,85,0.482,17,38,0.447,16,28,0.571,7,51,29,7,2,13,22,0.5
2022-11-05,1,MIN,HOU,1,129,117,49,80,0.613,15,33,0.455,16,20,0.8,9,36,38,11,5,24,27,40,84,0.476,16,38,0.421,21,31,0.677,12,33,27,10,0,23,18,0.4444444444444444
2022-11-07,1,MIN,NYK,0,107,120,38,81,0.469,11,41,0.268,20,24,0.833,4,39,28,7,8,18,18,39,89,0.438,19,48,0.396,23,25,0.92,9,43,26,13,2,19,23,0.5
2022-11-09,1,MIN,PHO,0,117,129,41,78,0.526,9,27,0.333,26,32,0.813,8,38,26,4,6,19,22,47,97,0.485,16,35,0.457,19,20,0.95,10,36,31,10,3,11,21,0.45454545454545453
2022-11-11,0,MIN,MEM,0,103,114,37,79,0.468,10,30,0.333,19,22,0.864,7,33,29,10,4,15,25,44,88,0.5,7,33,0.212,19,27,0.704,15,46,25,8,3,14,19,0.4166666666666667
2022-11-13,0,MIN,CLE,1,129,124,46,82,0.561,12,24,0.5,25,34,0.735,11,47,30,5,4,13,30,40,89,0.449,17,34,0.5,27,39,0.692,16,40,22,6,1,10,22,0.38461538461538464
2022-11-16,0,MIN,ORL,1,126,108,46,88,0.523,12,36,0.333,22,28,0.786,8,40,28,15,6,11,15,42,93,0.452,9,35,0.257,15,17,0.882,12,47,21,6,5,16,26,0.42857142857142855
2022-11-19,0,MIN,PHI,1,112,109,40,85,0.471,12,36,0.333,20,24,0.833,8,43,28,9,2,20,25,34,71,0.479,14,32,0.438,27,32,0.844,4,39,21,10,1,22,24,0.4666666666666667
2022-11-21,1,MIN,MIA,1,105,101,37,85,0.435,14,47,0.298,17,20,0.85,6,40,30,9,6,18,25,35,90,0.389,11,38,0.289,20,30,0.667,12,46,26,9,5,15,20,0.5
2022-11-23,0,MIN,IND,1,115,101,47,77,0.61,8,22,0.364,13,17,0.765,8,50,31,9,10,23,18,37,96,0.385,16,44,0.364,11,16,0.688,13,30,25,16,5,13,16,0.5294117647058824
2022-11-25,0,MIN,CHO,0,108,110,41,96,0.427,9,41,0.22,17,18,0.944,11,45,24,7,9,16,27,40,89,0.449,8,25,0.32,22,32,0.688,15,55,24,6,4,18,18,0.5555555555555556
2022-11-27,1,MIN,GSW,0,114,137,39,88,0.443,14,35,0.4,22,29,0.759,6,31,22,7,2,14,19,50,87,0.575,20,47,0.426,17,20,0.85,8,47,36,7,6,16,26,0.5263157894736842
2022-11-28,0,MIN,WAS,0,127,142,42,84,0.5,7,27,0.259,36,42,0.857,15,45,20,4,3,18,23,52,91,0.571,15,31,0.484,23,27,0.852,7,34,31,12,5,7,25,0.5
2022-11-30,1,MIN,MEM,1,109,101,41,89,0.461,12,39,0.308,15,19,0.789,5,29,26,13,11,13,25,37,87,0.425,9,26,0.346,18,30,0.6,20,59,17,7,4,27,20,0.47619047619047616
