Date,Home,Team,Opp,Win,Points Scored,Opp Points Scored,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Win Percentage
2022-10-19,1,PHO,DAL,1,107,105,40,85,0.471,8,22,0.364,19,22,0.864,8,40,25,4,5,12,29,35,75,0.467,14,35,0.4,21,34,0.618,5,40,17,6,4,12,22,0.0
2022-10-21,0,PHO,POR,0,111,113,43,94,0.457,10,27,0.37,15,21,0.714,9,41,31,14,1,17,29,36,82,0.439,10,29,0.345,31,36,0.861,13,48,14,8,5,21,19,1.0
2022-10-23,0,PHO,LAC,1,112,95,43,93,0.462,15,42,0.357,11,12,0.917,13,49,29,5,3,13,18,36,82,0.439,9,32,0.281,14,20,0.7,9,43,16,10,0,15,18,0.5
2022-10-25,1,PHO,GSW,1,134,105,47,92,0.511,12,29,0.414,28,34,0.824,14,48,31,8,4,14,19,41,91,0.451,10,35,0.286,13,17,0.765,10,40,28,7,7,16,28,0.6666666666666666
2022-10-28,1,PHO,NOP,1,124,111,48,92,0.522,10,33,0.303,18,20,0.9,14,47,33,7,7,12,18,38,86,0.442,15,37,0.405,20,22,0.909,9,33,25,10,1,14,21,0.75
2022-10-30,1,PHO,HOU,1,124,109,45,84,0.536,12,40,0.3,22,30,0.733,10,36,29,9,8,12,22,38,87,0.437,11,34,0.324,22,26,0.846,17,49,18,7,1,15,25,0.8
2022-11-01,1,PHO,MIN,1,116,107,41,89,0.461,17,43,0.395,17,22,0.773,7,34,31,9,8,11,20,37,87,0.425,13,34,0.382,20,24,0.833,10,42,24,5,4,18,24,0.8333333333333334
2022-11-04,1,PHO,POR,0,106,108,36,83,0.434,14,34,0.412,20,21,0.952,13,39,26,8,4,17,22,43,85,0.506,10,23,0.435,12,15,0.8,11,42,30,6,3,18,24,0.8571428571428571
2022-11-05,1,PHO,POR,1,102,82,35,82,0.427,11,30,0.367,21,28,0.75,11,44,22,7,14,14,22,30,79,0.38,7,15,0.467,15,24,0.625,8,40,22,5,7,18,26,0.75
2022-11-07,0,PHO,PHI,0,88,100,32,73,0.438,6,19,0.316,18,22,0.818,6,37,19,8,5,15,24,31,80,0.388,12,32,0.375,26,31,0.839,15,48,22,5,6,16,17,0.7777777777777778
